n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
130,0.138473662309854,0.5642586010831715,0.6549522358144216,0.2876385256904272,71.06577285613916,34.21216893199128,1.372614750510582,1.08718533946234,130,-4.102125938254093,120.0,31.88994283799548,14.33329279499594,66.680633541313,48797,0.0013664904305861,0,2000,911.9190518856047
140,0.11411640043584,0.5802114442058743,0.6549522358144216,0.2370434393871564,73.68918268152709,35.47511924571975,1.015815523349652,0.9382596106425002,140,-4.102125938254093,130.0,39.10770823399071,21.455297541979235,84.16327720298432,55001,0.0015302135816255,0,2000,911.9190518856047
150,0.11411640043584,0.5802114442058743,0.6549522358144216,0.2370434393871564,76.05961707539865,36.61628325007816,1.015815523349652,1.0580176160287635,150,-4.102125938254093,140.0,50.851892983017024,17.05476611899212,97.35592324455502,60563,0.0016075148728523,0,2000,911.9190518856047
160,0.1008238665368982,0.5889174190026253,0.6549522358144216,0.2094320886826003,78.29199471574744,37.690984584941845,0.8296035289010153,0.9942496564178906,160,-4.102125938254093,150.0,49.16508394101402,15.700068656995429,109.16412252938608,65903,0.0016564363159398,0,2000,911.9190518856047
170,0.1000843506591156,0.5894017665801993,0.6549522358144216,0.2078959607773956,80.37863496304742,38.69552567092192,0.7947109780658465,0.8541157115433723,170,-4.102125938254093,160.0,53.69314436399145,17.045796666003298,122.27619263634551,71303,0.0017148814585129,0,2000,911.9190518856047
180,0.097810118553956,0.5908912799822345,0.6549522358144216,0.2031719088609947,82.43397431123937,39.68499801698727,0.78598741034456,0.826598864331553,180,-4.102125938254093,170.0,61.13374839699827,15.810494531993754,134.20351748191752,76495,0.0017544090134246,0,2000,911.9190518856047
190,0.0975647002500486,0.5910520172490884,0.6549522358144216,0.202662124126946,84.46314447617907,40.6618721110073,0.6974130984356146,0.8087788955945701,190,-4.102125938254093,180.0,75.51001077599358,18.63635320396861,149.0455878431094,81902,0.0018198040077545,0,2000,911.9190518856047
200,0.0975647002500486,0.5910520172490884,0.6549522358144216,0.202662124126946,86.48976571744853,41.637519113507786,0.6974130984356146,0.8087788955945701,200,-4.102125938254093,190.0,85.5600532279932,23.96968082699459,169.10731142992154,87858,0.0019247798883416,0,2000,911.9190518856047
30,0.6619136055849034,0.2214304399206039,0.6549522358144216,1.0,0.0,0.0,3.267325912762092,0.8726946763869823,30,-3.472671765836905,,,,0.0,0,,1,2001,995.0364203453064
40,0.5177656901745915,0.3158404394065758,0.6549522358144216,0.7822254835161836,8.911127417580918,5.8983964787974745,2.5096848725915373,0.9954348035469468,40,-3.472671765836905,30.0,33.38826602103654,7.635461552999914,3.7809664280503057,5207,0.0007261314438352,1,2001,995.0364203453064
50,0.4511662907983939,0.359459864931914,0.6549522358144216,0.6816090302294338,16.230299986309006,10.743056383662402,2.35398527233809,0.8003106973002684,50,-3.472671765836905,40.0,18.052042133000214,5.597425398009364,6.167194479203317,9114,0.0006766726441961,1,2001,995.0364203453064
60,0.432474617884714,0.3717020178978406,0.6549522358144216,0.6533701894563045,22.905196084737696,15.161260927077942,2.353250400072724,0.7997336465734204,60,-3.472671765836905,50.0,23.320510137011297,8.010007775970735,10.676615718984976,13533,0.0007889319233713,1,2001,995.0364203453064
70,0.4280818800469841,0.3745790513660083,0.6549522358144216,0.646733767722915,29.40571587063379,19.46404341673643,2.21919179331561,0.8259297778912476,70,-3.472671765836905,60.0,18.51266832696274,7.901807279966306,15.325976002612151,17649,0.0008683764520716,1,2001,995.0364203453064
80,0.4256502523612791,0.376171651355429,0.6549522358144216,0.643060134691069,35.854685382703714,23.732704078777747,2.1909514114250235,0.8905355321971956,80,-3.472671765836905,70.0,24.11464376997901,6.501752305019181,18.99899476376595,21048,0.0009026508344624,1,2001,995.0364203453064
90,0.3925491682252161,0.3978512804182248,0.6549522358144216,0.5930519706999193,42.035245909658656,27.823701181710224,2.00483570058288,1.0279334871789418,90,-3.472671765836905,80.0,23.918679254013117,10.862545467040036,25.960180050053168,26293,0.00098734187997,1,2001,995.0364203453064
100,0.3900110008208082,0.399513658834613,0.6549522358144216,0.5892173805313655,47.94659266581508,31.736502026940347,2.0190780984750893,0.9659304643097818,100,-7.139648238122167,90.0,29.34676912298892,12.29303765494842,34.39597424142994,31672,0.0010860057540234,1,2001,995.0364203453064
110,0.2162781829064584,0.5133003563619563,0.6549522358144216,0.3267468459351928,52.52641379814787,34.76794794557668,1.6565780329883002,0.9467545619241946,110,-7.139648238122167,100.0,37.66791512304917,14.096672586980276,44.609464566921815,37180,0.0011998242218106,1,2001,995.0364203453064
120,0.1639300155634368,0.5475859056040557,0.6549522358144216,0.2476607433058869,55.39845174435327,36.66898893792616,1.2791017193723635,0.8701478363017447,120,-7.316447360323686,110.0,42.1120600940194,9.6685528740054,51.09303108265158,41170,0.0012410257732001,1,2001,995.0364203453064
130,0.1639296438772755,0.5475861490407381,0.6549522358144216,0.2476601817731458,57.87505636974843,38.30828723512972,1.2526931895638316,1.0053696360254354,130,-7.316447360323686,120.0,50.789490118972026,10.385821846022736,57.9807905513444,45654,0.0012700046118925,1,2001,995.0364203453064
140,0.1614196417376086,0.5492300805540119,0.6549522358144216,0.2438681428748837,60.33269799298858,39.93503366320414,1.2371810600181667,0.9543527276771664,140,-7.316447360323686,130.0,44.815996826975606,13.844104409974534,67.92800515511772,50893,0.0013347219687406,1,2001,995.0364203453064
150,0.1561837724295715,0.5526593248637429,0.6549522358144216,0.2359579424138879,62.73182841943244,41.52305073404004,1.227304769385129,0.9417272626880692,150,-7.316447360323686,140.0,51.61926863197005,16.259842856030446,80.3326169149368,56345,0.0014257275164599,1,2001,995.0364203453064
160,0.1561837724295715,0.5526593248637429,0.6549522358144216,0.2359579424138879,65.09140784357132,43.08488845833576,1.227304769385129,0.9417272626880692,160,-7.316447360323686,150.0,60.885173744987696,11.369812045013532,88.86849923076807,59824,0.0014854991179253,1,2001,995.0364203453064
170,0.1493929785450131,0.5571069705013894,0.6549522358144216,0.2256986067131846,67.39969058920668,44.61277221320868,1.095388274209998,0.9663506792248784,170,-7.8656520077187935,160.0,69.48921839304967,15.359528433007654,100.26004720956551,65073,0.0015407319043161,1,2001,995.0364203453064
180,0.1492550756968674,0.5571972902801076,0.6549522358144216,0.2254902670643511,69.65563495809437,46.10601248441808,1.0925266642272184,0.9694110742781038,180,-7.8656520077187935,170.0,78.74727220501518,18.195550974982325,114.58153856219724,70550,0.0016241181936526,1,2001,995.0364203453064
190,0.1459969059174352,0.5593312358618097,0.6549522358144216,0.2205679180569559,71.8859258837009,47.58227239248959,1.090870195401582,1.081518266185045,190,-7.8656520077187935,180.0,81.80434258497553,18.53665721497964,129.22515234578168,75997,0.0017003980728947,1,2001,995.0364203453064
200,0.1378598148981378,0.564660641817924,0.6549522358144216,0.2082746354432725,74.03013865120205,49.00155599656746,1.0807475556157082,1.1357846302241212,200,-7.8656520077187935,190.0,89.6443615630269,19.572199627989903,144.9289987082011,81508,0.0017780953858296,1,2001,995.0364203453064
30,0.6126115908454016,0.2537209047043962,0.6549522358144216,1.0,0.0,0.0,3.507147998867357,0.6473242770323056,30,-3.416393269186501,,,,0.0,0,,2,2002,632.3753318786621
40,0.4984137547808158,0.3285150327600654,0.6549522358144216,0.8135885155111198,9.067942577555598,5.555126728131087,2.568373593813793,0.85127496337684,40,-3.850128121387932,30.0,18.66728694899939,3.595560938993003,1.9073439428466368,2728,0.0006991729995772,2,2002,632.3753318786621
50,0.4984137547808158,0.3285150327600654,0.6549522358144216,0.8135885155111198,17.203827732666795,10.539264275939244,2.568373593813793,0.85127496337684,50,-3.850128121387932,40.0,14.518140520027371,5.032032626972068,4.578633755038027,7124,0.0006427054681412,2,2002,632.3753318786621
60,0.4535854794471313,0.3578754119175665,0.6549522358144216,0.7404128263736981,24.973834442090883,15.29926044707898,2.033381625311738,0.9278020119723638,60,-8.174599079331484,50.0,15.203350415977184,5.409881668980233,7.519046274828725,11869,0.0006335029298869,2,2002,632.3753318786621
70,0.4526016963921183,0.3585197428290037,0.6549522358144216,0.7388069425319389,32.369933286619066,19.830196326275228,2.028050968373829,1.0276127384507925,70,-8.174599079331484,60.0,17.84279411897296,5.407859306957107,10.971308925189078,15423,0.0007113602363476,2,2002,632.3753318786621
80,0.4523473291207463,0.3586863412421068,0.6549522358144216,0.7383917246758404,39.75592662265796,24.35494145383955,1.9898160516132228,1.1609129282191493,80,-8.174599079331484,70.0,12.174878054007422,7.777884649985935,15.996816269762348,20780,0.0007698179148105,2,2002,632.3753318786621
90,0.452125210073046,0.358831818609015,0.6549522358144216,0.7380291473902983,47.13803098298865,28.877304149808516,1.9037607129687515,1.2052582472422415,90,-8.174599079331484,80.0,14.745508669002447,5.1454818409984,19.228526647610124,24073,0.0007987590515353,2,2002,632.3753318786621
100,0.4519358294648309,0.3589558538617854,0.6549522358144216,0.7377200108818724,54.51677677434951,33.3976093474979,1.8767785709748523,1.28784027722482,100,-8.174599079331484,90.0,15.140338703989984,6.977459607995115,23.747198501310777,28766,0.0008255300876489,2,2002,632.3753318786621
110,0.3682462884531207,0.4137685058616878,0.6549522358144216,0.6011089146141396,61.210921401829566,37.49851993708766,1.7895639363861957,1.2143404063887788,110,-8.174599079331484,100.0,18.79849841602845,9.005939266004134,30.04911082983017,34106,0.0008810505726215,2,2002,632.3753318786621
120,0.362478670499812,0.4175460201355307,0.6549522358144216,0.5916941107816666,67.1749365288086,41.15214473185232,1.6491142577537776,1.1445450206342234,120,-8.174599079331484,110.0,21.5248022020096,9.244119832990693,36.5355138918967,39409,0.0009270855360931,2,2002,632.3753318786621
130,0.362478670499812,0.4175460201355307,0.6549522358144216,0.5916941107816666,73.09187763662527,44.77693143685044,1.6491142577537776,1.1445450206342234,130,-8.174599079331484,120.0,26.887091298005544,10.251457693986596,44.05969256168464,44797,0.0009835411425248,2,2002,632.3753318786621
140,0.2459003283269884,0.4938992659891602,0.6549522358144216,0.401396793664395,78.05733215885557,47.81882643098445,1.5970596815513136,1.1935579100398388,140,-7.027959689073797,130.0,31.714162406977263,10.34172817703802,51.70461432042066,50119,0.0010316369903713,2,2002,632.3753318786621
150,0.245183333303394,0.4943688634829312,0.6549522358144216,0.4002264027767446,82.06544814106127,50.27424473913636,1.559343808616201,1.1634991469165676,150,-7.027959689073797,140.0,32.67363114404725,9.582529174047522,58.581838491081726,55301,0.0010593269288273,2,2002,632.3753318786621
160,0.245183333303394,0.4943688634829312,0.6549522358144216,0.4002264027767446,86.06771216882872,52.726078072170296,1.559343808616201,1.1634991469165676,160,-7.027959689073797,150.0,45.19992774300045,9.623112737957854,65.63085488695651,60293,0.0010885319172533,2,2002,632.3753318786621
170,0.245183333303394,0.4943688634829312,0.6549522358144216,0.4002264027767446,90.06997619659617,55.17791140520424,1.559343808616201,1.1634991469165676,170,-7.027959689073797,160.0,42.73118026799057,9.272421958041376,72.38078448944725,64926,0.0011148197099689,2,2002,632.3753318786621
