n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
450,0.4025388321391772,0.48105982142382453,0.8051733690847775,0.6457353558670723,281.9317858499212,175.7507789960661,0.5385701315724057,0.6084575944847574,450,8.4395016333207,440.0,,,0.0027794959023594856,1.3142754049040377,3.3552192389033735,48673,6.893389022462913e-05,35,2035,171.86828804016113
460,0.4025388321391772,0.48105982142382453,0.8051733690847775,0.6457353558670723,288.3891394085919,179.77616731745786,0.5385701315724057,0.6084575944847574,460,8.4395016333207,450.0,,,0.002769645769149065,1.3424655520357192,3.431382928043604,49973,6.866473751913241e-05,35,2035,171.86828804016113
470,0.40152461226949115,0.48187644425329235,0.8051733690847775,0.6441083882898108,294.83835812937633,183.7964845395012,0.5380530809378032,0.6189341118032301,470,8.4395016333207,460.0,,,0.0030367979779839516,1.2966354060918093,3.5015264437533915,51248,6.832513354186293e-05,35,2035,171.86828804016113
480,0.3997564873905978,0.4833000913189935,0.8051733690847775,0.6412720389571958,301.26526026561135,187.80289003780163,0.5354485425338329,0.5985671149972845,480,8.4395016333207,470.0,,,0.0029932716861367226,1.3311101580038667,3.5746794906444848,52533,6.804636115669169e-05,35,2035,171.86828804016113
490,0.3997564873905978,0.4833000913189935,0.8051733690847775,0.6412720389571958,307.6779806551833,191.80045491170762,0.5354485425338329,0.5985671149972845,490,8.4395016333207,480.0,,,0.003386914264410734,1.3351381379179657,3.6595300319604576,53878,6.792252926909791e-05,35,2035,171.86828804016113
500,0.3997564873905978,0.4833000913189935,0.8051733690847775,0.6412720389571958,314.0907010447553,195.7980197856136,0.5354485425338329,0.5985671149972845,500,8.4395016333207,490.0,,,0.0030607162043452263,1.3513833209872246,3.7489697304554284,55243,6.786325381415616e-05,35,2035,171.86828804016113
510,0.3997564873905978,0.4833000913189935,0.8051733690847775,0.6412720389571958,320.50342143432727,199.7955846595196,0.5354485425338329,0.5985671149972845,510,8.4395016333207,500.0,,,0.0031301872804760933,1.3509934269823134,3.8427714612334967,56628,6.785991843670087e-05,35,2035,171.86828804016113
520,0.3997564873905978,0.4833000913189935,0.8051733690847775,0.6412720389571958,326.91614182389924,203.79314953342558,0.5354485425338329,0.5985671149972845,520,8.4395016333207,510.0,,,0.0031745266169309616,1.3377317930571735,3.9345148531720042,58003,6.783295438463535e-05,35,2035,171.86828804016113
530,0.3997564873905978,0.4833000913189935,0.8051733690847775,0.6412720389571958,333.3288622134712,207.79071440733156,0.5354485425338329,0.5985671149972845,530,8.4395016333207,520.0,,,0.003082927316427231,1.349917717743665,4.028205803129822,59388,6.782861526116087e-05,35,2035,171.86828804016113
540,0.3997564873905978,0.4833000913189935,0.8051733690847775,0.6412720389571958,339.7415826030432,211.78827928123755,0.5354485425338329,0.5985671149972845,540,8.4395016333207,530.0,,,0.0030524181202054024,1.3519896217621863,4.122507119551301,60773,6.78345172947082e-05,35,2035,171.86828804016113
550,0.39950779910678613,0.48350032850232205,0.8051733690847775,0.6408731039858944,346.15230831775864,215.78460071372447,0.5351057812452821,0.703344625072634,550,8.4395016333207,540.0,,,0.0030152578838169575,1.3509775740094483,4.214917709119618,62148,6.782064924244734e-05,35,2035,171.86828804016113
560,0.39950779910678613,0.48350032850232205,0.8051733690847775,0.6408731039858944,352.5610393576176,219.77967870479233,0.5351057812452821,0.703344625072634,560,8.4395016333207,550.0,,,0.003025196958333254,1.347377105616033,4.29240371985361,63453,6.76469783911495e-05,35,2035,171.86828804016113
570,0.39950779910678613,0.48350032850232205,0.8051733690847775,0.6408731039858944,358.9697703974765,223.7747566958602,0.5351057812452821,0.703344625072634,570,8.4395016333207,560.0,,,0.0030568502843379974,1.3685746151022613,4.386358104646206,64838,6.7651039585524e-05,35,2035,171.86828804016113
580,0.39950779910678613,0.48350032850232205,0.8051733690847775,0.6408731039858944,365.37850143733544,227.76983468692805,0.5351057812452821,0.703344625072634,580,8.4395016333207,570.0,,,0.003201640211045742,1.3580284472554922,4.477754880674183,66213,6.762652169021466e-05,35,2035,171.86828804016113
590,0.39950779910678613,0.48350032850232205,0.8051733690847775,0.6408731039858944,371.7872324771944,231.7649126779959,0.5351057812452821,0.703344625072634,590,8.4395016333207,580.0,,,0.003271896857768297,1.3579162140376866,4.571411230135709,67598,6.762642726316916e-05,35,2035,171.86828804016113
600,0.39950779910678613,0.48350032850232205,0.8051733690847775,0.6408731039858944,378.1959635170533,235.75999066906377,0.5351057812452821,0.703344625072634,600,8.4395016333207,590.0,,,0.0031714891083538532,1.368270788807422,4.66582109965384,68983,6.763725989959614e-05,35,2035,171.86828804016113
610,0.39950779910678613,0.48350032850232205,0.8051733690847775,0.6408731039858944,384.60469455691225,239.75506866013163,0.5351057812452821,0.703344625072634,610,8.4395016333207,600.0,,,0.003242356702685356,1.3647325527854264,4.7602176568470895,70368,6.764747693336587e-05,35,2035,171.86828804016113
620,0.39950779910678613,0.48350032850232205,0.8051733690847775,0.6408731039858944,391.0134255967712,243.7501466511995,0.5351057812452821,0.703344625072634,620,8.4395016333207,610.0,,,0.003050554543733597,1.359882963821292,4.855644319206476,71753,6.767165580820978e-05,35,2035,171.86828804016113
630,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,397.41917621287723,247.7433667042036,0.5347666545385851,0.7033897462304898,630,8.600391976760253,620.0,,,0.003206247929483652,1.3543573431670666,4.947842380031943,73128,6.766002598227688e-05,35,2035,171.86828804016113
640,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,403.8219464052304,251.73472881914395,0.5347666545385851,0.7033897462304898,640,8.600391976760253,630.0,,,0.0031296121887862682,1.369344858918339,5.041866316460073,74513,6.7664250754366e-05,35,2035,171.86828804016113
650,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,410.22471659758355,255.7260909340843,0.5347666545385851,0.7033897462304898,650,8.600391976760253,640.0,,,0.0030199680477380753,1.358024587854743,5.127722830977291,75858,6.759633566634094e-05,35,2035,171.86828804016113
660,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,416.6274867899367,259.7174530490247,0.5347666545385851,0.7033897462304898,660,8.600391976760253,650.0,,,0.003052154090255499,1.3722860356792808,5.224571404512972,77243,6.763812131213147e-05,35,2035,171.86828804016113
670,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,423.03025698228987,263.7088151639651,0.5347666545385851,0.7033897462304898,670,8.600391976760253,660.0,,,0.003038074355572462,1.3465021410956979,5.320479066111147,78628,6.766646825699684e-05,35,2035,171.86828804016113
680,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,429.43302717464303,267.70017727890547,0.5347666545385851,0.7033897462304898,680,8.600391976760253,670.0,,,0.0031406236812472343,1.3603746318258345,5.415983682498336,80013,6.768879660178141e-05,35,2035,171.86828804016113
690,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,435.8357973669962,271.69153939384586,0.5347666545385851,0.7033897462304898,690,8.600391976760253,680.0,,,0.0031456416472792625,1.3665041201747954,5.511776096187532,81398,6.771390078610693e-05,35,2035,171.86828804016113
700,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,442.23856755934935,275.68290150878624,0.5347666545385851,0.7033897462304898,700,8.600391976760253,690.0,,,0.0032602758146822453,1.3722285414114594,5.606331783812493,82783,6.772322558752997e-05,35,2035,171.86828804016113
710,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,448.6413377517025,279.67426362372663,0.5347666545385851,0.7033897462304898,710,8.600391976760253,700.0,,,0.0031214719638228416,1.3817827422171831,5.703424407634884,84168,6.776238484501098e-05,35,2035,171.86828804016113
720,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,455.04410794405567,283.665625738667,0.5347666545385851,0.7033897462304898,720,8.600391976760253,710.0,,,0.003539609257131815,1.3576360731385648,5.79425112484023,85543,6.773495347182387e-05,35,2035,171.86828804016113
730,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,461.4468781364088,287.6569878536074,0.5347666545385851,0.7033897462304898,730,8.600391976760253,720.0,,,0.0032614762894809246,1.3597919079475105,5.879347072914243,86888,6.766581199836851e-05,35,2035,171.86828804016113
740,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,467.849648328762,291.6483499685478,0.5347666545385851,0.7033897462304898,740,8.600391976760253,730.0,,,0.003273976966738701,1.3700654706917703,5.974868763703853,88273,6.768625472912275e-05,35,2035,171.86828804016113
750,0.3991362114940368,0.48379952095238965,0.8051733690847775,0.6402770192353142,474.25241852111515,295.6397120834882,0.5347666545385851,0.7033897462304898,750,8.600391976760253,740.0,,,0.003221068996936083,1.3709057732485235,6.0664333938620985,89648,6.766947833595951e-05,35,2035,171.86828804016113
