n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
130,0.1625664919951316,0.5484789484137029,0.6549522358144216,0.2616186160859887,68.83352225172456,42.772278255817085,1.69654522293637,0.9790733105110396,130,-3.700113308487533,120.0,41.27116670699616,10.43265851099568,44.98365010382986,47479,0.0009474430822854,4,56,942.5214803218842
140,0.160492397781984,0.5498373810558936,0.6549522358144216,0.2582807716691216,71.43301919050012,44.38757270470266,1.41270430998082,0.9633980708833956,140,-3.700113308487533,130.0,50.996205250005005,10.440380927997468,52.68519672785624,52841,0.00099705147003,4,56,942.5214803218842
150,0.1545576275097421,0.5537243721147435,0.6549522358144216,0.2487299327086629,73.96807271238904,45.9628228311613,1.1469290782712402,1.027217910068567,150,-3.700113308487533,140.0,61.80673746600223,9.89950052399945,59.88847635078128,57899,0.0010343611521922,4,56,942.5214803218842
160,0.1543167071277656,0.5538821634575722,0.6549522358144216,0.2483422190036671,76.4534334709507,47.50719450434884,1.0810951435279457,1.0188037819568552,160,-3.700113308487533,150.0,76.03231460900133,8.880982565999147,66.35497246468731,62239,0.0010661317255207,4,56,942.5214803218842
170,0.1539290488998165,0.5541360610806993,0.6549522358144216,0.2477183597577321,78.93373636475769,49.04842328448675,1.066301432429484,1.0433134075238664,170,-3.700113308487533,160.0,78.58040315899416,12.535460177001369,76.18038786773832,67764,0.0011242014619523,4,56,942.5214803218842
180,0.1528533738843715,0.5548405768370748,0.6549522358144216,0.2459872735698882,81.4022645313958,50.58233539840769,1.0016190175706194,1.038224179491534,180,-3.700113308487533,170.0,76.68540511700121,9.540584335001768,83.04690455970558,72596,0.001143959785108,4,56,942.5214803218842
190,0.1528533738843715,0.5548405768370748,0.6549522358144216,0.2459872735698882,83.86213726709468,52.110869137251406,1.0016190175706194,1.038224179491534,190,-3.700113308487533,180.0,86.58718731800036,12.55579594399751,92.91501295173656,77946,0.0011920433755643,4,56,942.5214803218842
200,0.1244777780935905,0.5734252367428131,0.6549522358144216,0.2003223643361831,86.09368545662504,53.49752489714122,1.0052495871850278,0.916992362738536,200,-3.700113308487533,190.0,95.8723716550012,13.151175942002736,103.36161848572374,83339,0.0012402550844829,4,56,942.5214803218842
30,0.5157888993027613,0.3171351430078186,0.6549522358144216,1.0,0.0,0.0,4.45884023165276,0.857703403997682,30,-3.611878168611273,,,,0.0,0,,5,57,1246.2162981033323
40,0.5157888993027613,0.3171351430078186,0.6549522358144216,1.0,10.0,5.157888993027613,4.45884023165276,0.857703403997682,40,-3.611878168611273,30.0,30.87781455900404,8.751860229000158,4.819532744913886,5348,0.0009011841333047,5,57,1246.2162981033323
50,0.5117448221364569,0.3197838203896956,0.6549522358144216,0.9921594334973648,19.960797167486824,10.295557600223702,4.134392241453213,0.9417000811334332,50,-3.611878168611273,40.0,12.913969984998404,7.8609658909990685,9.108860056949196,10078,0.0009038360842378,5,57,1246.2162981033323
60,0.4794660646568081,0.3409248647703031,0.6549522358144216,0.9295780993056384,29.56948483150184,15.251612034190028,4.136902727401727,0.8338156151793708,60,-3.611878168611273,50.0,14.17711808400054,8.636759757006075,13.876889845982078,15208,0.0009124730303775,5,57,1246.2162981033323
70,0.4732530444215069,0.3449940962645739,0.6549522358144216,0.9175324344150214,38.805037500105136,20.0152075795816,4.006488943895375,0.6491372512272864,70,-3.611878168611273,60.0,21.56096819199593,6.044987286004471,17.889953345926187,17273,0.0010357177876411,5,57,1246.2162981033323
80,0.4512587981407739,0.3593992770411929,0.6549522358144216,0.874890480874601,47.767152076553245,24.63776679239301,2.765861820322778,0.883419253720822,80,-6.881941751613579,70.0,23.094758829000057,7.0548170080001,22.151640030933777,20639,0.0010732903740943,5,57,1246.2162981033323
90,0.4356007602085537,0.3696545439933676,0.6549522358144216,0.8445330265878054,56.36426961386528,29.07206458413965,2.5459183761006523,0.8423285224839251,90,-6.881941751613579,80.0,27.362122956001254,10.707422155996028,28.961856578913284,25824,0.0011215093160979,5,57,1246.2162981033323
100,0.2479770574288238,0.4925391076207322,0.6549522358144216,0.480772381422006,62.99079665391433,32.489953672326536,1.981827998441668,0.7571304901568897,100,-6.881941751613579,90.0,29.375799118999566,13.422765859002538,38.44061282290932,31258,0.001229784785428,5,57,1246.2162981033323
110,0.1694334201859887,0.5439814384419239,0.6549522358144216,0.3284937314762441,67.03712721840559,34.5770060604006,1.6012945246391577,0.966426760472202,110,-11.082277969657172,100.0,37.40990138399502,12.556534060997365,47.00841542088892,36514,0.0012874079920274,5,57,1246.2162981033323
120,0.1684369152006029,0.5446341016101026,0.6549522358144216,0.3265617298633111,70.31240452510336,36.26635773733356,1.5913998079851863,0.9158530999564176,120,-11.082277969657172,110.0,47.28646759500407,16.980197370998212,59.74747824091173,42154,0.0014173620116931,5,57,1246.2162981033323
130,0.1585894595569726,0.5510837147009816,0.6549522358144216,0.3074697027628016,73.48256168823393,37.90148961112144,1.5743342902809565,0.925598031633894,130,-3.891907303251321,120.0,61.39232266199542,14.411701803001051,70.20054132395308,47421,0.0014803682192267,5,57,1246.2162981033323
