n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
85,1.2089845846440817,0.7888922166507485,8.944461083253742,13.707468953759538,7.849102732803511,6.64011814815943,85,7.849102732803511,32.0,13.956965974997727,9.953688361973036,4.821765731496271,4655,0.0010358250765835,13,2013,2090.6515848636627
95,1.2089845846440817,0.7888922166507485,16.833383249761226,25.797314800200358,7.849102732803511,6.64011814815943,95,7.849102732803511,36.0,12.096658763010057,5.89138893596828,8.22621079563396,8285,0.000992904139485,13,2013,2090.6515848636627
105,1.2089845846440817,0.7888922166507485,24.72230541626871,37.88716064664117,7.849102732803511,6.64011814815943,105,7.849102732803511,38.0,12.290240146045107,21.45376354496693,17.166707761003636,13855,0.0012390261826779,13,2013,2090.6515848636627
115,1.208780115798067,0.7887587956930148,32.610560477987526,49.97598414885192,7.848898263957497,6.64011814815943,115,7.848898263957497,48.0,17.071518404001836,12.081224407011176,23.85909176134737,19015,0.0012547510786929,13,2013,2090.6515848636627
125,1.208780115798067,0.7887587956930148,40.49814843491768,62.063785306832585,7.848898263957497,6.64011814815943,125,7.848898263957497,58.0,16.994608479028102,14.080091381038072,31.753511520277243,24218,0.0013111533371986,13,2013,2090.6515848636627
135,1.208780115798067,0.7887587956930148,48.38573639184782,74.15158646481325,7.848898263957497,6.64011814815943,135,7.848898263957497,68.0,21.191467936034314,19.517908057954628,42.06279705377528,29595,0.0014212805221752,13,2013,2090.6515848636627
145,1.1927774589877105,0.7783166680068789,56.22111371034729,86.15937433874214,7.83289560714714,6.64011814815943,145,7.83289560714714,75.0,25.903814896999396,19.90237532800529,52.96491174877156,34963,0.001514884642301,13,2013,2090.6515848636627
155,1.1927774589877105,0.7783166680068789,64.00428039041608,98.08714892861924,7.83289560714714,6.64011814815943,155,7.83289560714714,83.0,28.306449462019373,15.78162414795952,62.9549307761481,40145,0.0015681885857802,13,2013,2090.6515848636627
165,1.1927774589877105,0.7783166680068789,71.78744707048487,110.01492351849636,7.83289560714714,6.64011814815943,165,7.83289560714714,93.0,32.177296020963695,20.102477316977456,74.92774479149375,45459,0.0016482488570248,13,2013,2090.6515848636627
175,1.1861421822866047,0.7739869865441766,79.54896534324016,121.90952172486791,7.826260330446034,6.64011814815943,175,7.826260330446034,98.0,35.47336537099909,21.428981473960448,87.62482659128727,50809,0.0017245926231826,13,2013,2090.6515848636627
185,1.1861421822866047,0.7739869865441766,87.28883520868192,133.77094354773396,7.826260330446034,6.64011814815943,185,7.826260330446034,108.0,42.43379231501604,17.4634166029864,99.43009261664702,55983,0.0017760765342451,13,2013,2090.6515848636627
195,1.1861421822866047,0.7739869865441766,95.02870507412368,145.6323653706,7.826260330446034,6.64011814815943,195,7.826260330446034,118.0,51.90453435800737,25.69641312101157,114.73601649567718,61434,0.0018676305709489,13,2013,2090.6515848636627
205,1.182436043040914,0.7715686394106521,102.75648320389782,157.4752564972376,7.822554191200344,6.64011814815943,205,7.822554191200344,128.0,59.92173428996466,28.41517503000796,131.56187640543794,66955,0.0019649298245902,13,2013,2090.6515848636627
215,1.182436043040914,0.7715686394106521,110.47216959800434,169.29961692764675,7.822554191200344,6.64011814815943,215,7.822554191200344,138.0,68.29688562295632,25.198195659031622,147.676164253382,72327,0.0020417847311983,13,2013,2090.6515848636627
