n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
110,0.5317422655263901,0.3066864501308866,0.6549522358144216,0.943860687527117,78.32267444862926,44.124601123620266,3.713108613209424,0.7837300302680927,110,-3.731952302315425,,,,,,,24,2024,5.580075979232788
120,0.5310749587118971,0.3071235042210129,0.6549522358144216,0.9426761951338044,87.75535886193387,49.4386872448117,3.712150188641768,0.845110792972966,120,-3.731952302315425,,,,,,,24,2024,5.580075979232788
130,0.5307430017169088,0.3073409201970747,0.6549522358144216,0.9420869601268616,97.1791746382372,54.74777704695573,3.5372542478122377,0.6934738999044578,130,-3.731952302315425,,,,,,,24,2024,5.580075979232788
140,0.5305584691046916,0.3074617802440271,0.6549522358144216,0.941759408435882,106.59840648105092,60.05428440106373,3.5250857456659963,0.6878811885359544,140,-3.731952302315425,,,,,,,24,2024,5.580075979232788
150,0.5304779985908386,0.3075144845869923,0.6549522358144216,0.9416165705246324,116.01528637585348,65.35946673954139,3.5250857456659963,0.7670906985359945,150,-3.731952302315425,,,,,,,24,2024,5.580075979232788
160,0.5275187090456214,0.3094526778910545,0.6549522358144216,0.936363730481956,125.40518788088644,70.64945027772369,3.520461318700685,0.6736956343954978,160,-3.731952302315425,,,,,,,24,2024,5.580075979232788
170,0.5227407619912724,0.3125820049969033,0.6549522358144216,0.9278827112287248,134.72642008943984,75.90074763290815,3.130176591060232,0.5436846704309216,170,-3.731952302315425,,,,,,,24,2024,5.580075979232788
180,0.5185281207306213,0.3153410838092509,0.6549522358144216,0.9204051290721756,143.96785929094435,81.10709204651762,3.1419803188271875,0.6667488917702502,180,-7.124824567879563,,,,,,,24,2024,5.580075979232788
190,0.5105284374711823,0.3205804942458277,0.6549522358144216,0.9062054179888772,153.1009120262496,86.25237483752665,3.092471561514681,0.8678970074270161,190,-7.124824567879563,,,,,,,24,2024,5.580075979232788
200,0.5004996268155657,0.3271488862072832,0.6549522358144216,0.8884039364551138,162.07395879846956,91.30751515896038,3.019115776224069,0.8342377381981776,200,-7.124824567879563,,,,,,,24,2024,5.580075979232788
