n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
175,0.1624522401580153,0.2176002138662363,36.29597611502046,27.09722809478264,6.802570388317445,6.64011814815943,175,6.802570388317445,93.0,22.630663505056877,2.9799994081258774e-06,1.2199672958813608,47.680905260145664,348.1750866211951,52340,0.0066521797214595,0.0036085205600018,0.0600709627024727,0.0293262167978531,93.0,558.0,0.034294606076293,1.0,0.0662167636297082,0.034294606076293,0.5006601182363366,0.5014616699628932,93.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5008589804172516,0.5016011595726013,10.0,0,52,1125.821538925171
185,0.1624522401580153,0.2176002138662363,38.47197825368282,28.721750496362787,6.802570388317445,6.64011814815943,185,6.802570388317445,100.0,22.630663505056877,2.9799994081258774e-06,1.547778599197045,49.65363772190176,383.1043629292399,57722,0.0066370597506884,0.0034823758980351,0.0590116590008719,0.0313053470330751,100.0,600.0,0.033951954729855,1.0,0.0655799809843301,0.033951954729855,0.500670765042305,0.5014694184064865,100.0,0.0306158859282732,1.0,0.0594048239290714,0.0306158859282732,0.500475001335144,0.5013913094997406,10.0,0,52,1125.821538925171
195,0.1608936584425908,0.2155125374249975,40.63754201013899,30.33847998936582,6.801011806602021,6.64011814815943,195,6.801011806602021,110.0,22.630663505056877,2.9799994081258774e-06,1.4622997459955511,52.41289615095593,423.8736477061175,62997,0.0067284735416943,0.0007983419992318,0.0282549464560073,0.0130375521875344,110.0,660.0,0.033648675747893,1.0,0.0650186030702157,0.033648675747893,0.500652968341654,0.5014623175967824,110.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5006820082664489,0.5015139877796173,10.0,0,52,1125.821538925171
205,0.1608936584425908,0.2155125374249975,42.79266738438897,31.947416573791728,6.801011806602021,6.64011814815943,205,6.801011806602021,117.0,22.630663505056877,2.9799994081258774e-06,1.8721890000160784,40.459054680075496,456.8178404706996,68120,0.0067060751683896,0.0013480060061015,0.0367152012945804,0.0159011415401288,117.0,702.0,0.0333442400790687,1.0,0.064451173457325,0.0333442400790687,0.5006516005238916,0.5014637673003042,117.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5006020750318255,0.5013940589768546,7.0,0,52,1125.821538925171
215,0.1608936584425908,0.2155125374249975,44.94779275863895,33.55635315821763,6.801011806602021,6.64011814815943,215,6.801011806602021,126.0,22.630663505056877,2.9799994081258774e-06,1.6401606719009578,46.13093897886574,492.6562829203904,73346,0.0067168800332723,0.0004961139012267,0.022273614462559,0.0118429103631201,126.0,756.0,0.0332137331041315,1.0,0.0642121535918069,0.0332137331041315,0.5006491683778309,0.5014598714926887,126.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5007216274738312,0.50154629945755,10.0,0,52,1125.821538925171
225,0.1608936584425908,0.2155125374249975,47.10291813288893,35.16528974264354,6.801011806602021,6.64011814815943,225,6.801011806602021,128.0,22.630663505056877,2.9799994081258774e-06,1.631476147798821,48.444027767982334,531.262356496416,78553,0.0067631071569057,0.0004677152357837,0.0216267250360221,0.0111284068054521,128.0,768.0,0.033141022446216,1.0,0.0640765640418976,0.033141022446216,0.5006474684923887,0.501459360588342,128.0,0.0307693384587764,1.0,0.0596957489848136,0.0307693384587764,0.5007380068302154,0.5014767169952392,10.0,0,52,1125.821538925171
235,0.1608936584425908,0.2155125374249975,49.2580435071389,36.77422632706944,6.801011806602021,6.64011814815943,235,6.801011806602021,134.0,22.630663505056877,2.9799994081258774e-06,1.759207538794726,47.61170026101172,567.7644880511798,83806,0.0067747474888573,0.0004863355469577,0.0220530167314528,0.0115494152948089,134.0,804.0,0.0331007705500988,1.0,0.0640046268479147,0.0331007705500988,0.5006482285350117,0.5014568585068432,134.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.500433760881424,0.5013846576213836,10.0,0,52,1125.821538925171
245,0.1608936584425908,0.2155125374249975,51.41316888138888,38.38316291149535,6.801011806602021,6.64011814815943,245,6.801011806602021,138.0,22.630663505056877,2.9799994081258774e-06,1.7248997220303863,47.609408407937735,603.3661208471749,89092,0.0067723939393792,0.0005318905834914,0.0230627531637365,0.0121079402091775,138.0,828.0,0.0329691612877059,1.0,0.0637591136754422,0.0329691612877059,0.5006398951661759,0.5014538700165956,138.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5008398592472076,0.5016089797019958,10.0,0,52,1125.821538925171
255,0.1608936584425908,0.2155125374249975,53.56829425563885,39.99209949592125,6.801011806602021,6.64011814815943,255,6.801011806602021,143.0,22.630663505056877,2.9799994081258774e-06,1.7120093929115685,51.78335658297874,645.373550608987,94298,0.0068439792000783,0.0005954499152838,0.024401842456745,0.0125710064742438,143.0,858.0,0.0328443509923828,1.0,0.0635269722425854,0.0328443509923828,0.5006451898521477,0.501458313081648,143.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5006982028484345,0.501518839597702,10.0,0,52,1125.821538925171
265,0.1608936584425908,0.2155125374249975,55.72341962988883,41.60103608034716,6.801011806602021,6.64011814815943,265,6.801011806602021,153.0,22.630663505056877,2.9799994081258774e-06,1.9125274010002613,46.280129126040265,681.4704565561842,99518,0.0068477105303179,0.0021528170595679,0.0463984596680526,0.0204329628683152,153.0,918.0,0.0325643444567724,1.0,0.0630045833638291,0.0325643444567724,0.5006486547538658,0.5014622690630894,153.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5005010485649108,0.5014346361160278,10.0,0,52,1125.821538925171
275,0.1608936584425908,0.2155125374249975,57.87854500413881,43.20997266477306,6.801011806602021,6.64011814815943,275,6.801011806602021,158.0,22.630663505056877,2.9799994081258774e-06,1.958983259042725,27.510995795950294,704.9838308864273,103251,0.0068278644360483,0.0008385972619653,0.028958543850915,0.0150456937633332,158.0,948.0,0.0324376326384423,1.0,0.0627681858648982,0.0324376326384423,0.5006432744521129,0.5014609558672845,158.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5006787776947021,0.5014632344245911,1.0,0,52,1125.821538925171
285,0.1608936584425908,0.2155125374249975,60.033670378388784,44.81890924919897,6.801011806602021,6.64011814815943,285,6.801011806602021,162.0,22.630663505056877,2.9799994081258774e-06,1.9953369298018515,42.664824382867664,737.8143690305296,108457,0.0068028284853032,0.0017845242708186,0.042243629943681,0.0174984815851089,162.0,972.0,0.0323698031428603,1.0,0.0626421731287314,0.0323698031428603,0.5006415810849931,0.501459738722554,162.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5008410811424255,0.5015378415584564,10.0,0,52,1125.821538925171
