n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
150,0.4636911352020076,0.3512566900865395,0.6549522358144216,0.7279706968619568,99.20677704280916,63.191146656052496,3.071332170538322,0.7558493306339871,150,-3.86936411651107,,,,,,,3,2003,4.284796237945557
160,0.4618537483779047,0.3524600906950416,0.6549522358144216,0.7250860961758462,106.47206100799816,67.81887107395205,3.053095722512745,0.7851908541664586,160,-3.86936411651107,,,,,,,3,2003,4.284796237945557
170,0.4618537483779047,0.3524600906950416,0.6549522358144216,0.7250860961758462,113.72292196975664,72.4374085577311,3.053095722512745,0.7851908541664586,170,-3.86936411651107,,,,,,,3,2003,4.284796237945557
180,0.4617745103298947,0.3525119878317473,0.6549522358144216,0.7249616966075803,120.97316093367375,77.0555498512701,3.051867713423938,0.7849546799068404,180,-3.86936411651107,,,,,,,3,2003,4.284796237945557
190,0.4617745103298947,0.3525119878317473,0.6549522358144216,0.7249616966075803,128.22277789974956,81.67329495456904,3.051867713423938,0.7849546799068404,190,-3.86936411651107,,,,,,,3,2003,4.284796237945557
200,0.4541152456408512,0.3575284403645308,0.6549522358144216,0.7129370538446685,135.41227165201082,86.25274373442278,3.030249324443492,0.7657750381880195,200,-3.86936411651107,,,,,,,3,2003,4.284796237945557
30,0.5143221332959019,0.3180958046834277,0.6549522358144216,1.0,0.0,0.0,2.8938942282560816,0.7172264876353631,30,-4.058450638398867,,,,,,,4,2004,4.1780219078063965
40,0.5099337122250107,0.320970010875503,0.6549522358144216,0.99146756325113,9.957337816255649,5.121279227604562,2.8808443384878144,0.671132742679458,40,-4.058450638398867,,,,,,,4,2004,4.1780219078063965
50,0.5075730534635412,0.3225161296093223,0.6549522358144216,0.9868777184658358,19.849064224840475,10.208813056047322,2.867135279690729,0.6943219488554379,50,-4.058450638398867,,,,,,,4,2004,4.1780219078063965
60,0.4599923897607709,0.3536791916829858,0.6549522358144216,0.8943663124373576,29.255284379356443,15.046640272168885,2.714856957515267,0.5163258351510996,60,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
70,0.4594911838650434,0.3540074576049959,0.6549522358144216,0.8933918144267127,38.1940750136768,19.644058140297957,2.7138241790089053,0.5775933654508081,70,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
80,0.4591261102338911,0.354246563395956,0.6549522358144216,0.8926819992981807,47.12444408230126,24.237144610792623,2.713059228403237,0.6481239086722297,80,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
90,0.4591261102338911,0.354246563395956,0.6549522358144216,0.8926819992981807,56.051264075283065,28.828405713131534,2.713059228403237,0.6481239086722297,90,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
100,0.4579582981509823,0.3550114245306682,0.6549522358144216,0.8904114143722994,64.96673114363547,33.413827755055905,2.697987452197278,0.7212781682763133,100,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
110,0.457396784406349,0.3553791892131563,0.6549522358144216,0.8893196594034144,73.86538651251404,37.990603167842565,2.697987452197278,0.6815091652237742,110,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
120,0.4519241488515144,0.3589635041055928,0.6549522358144216,0.8786791771053561,82.70538069505788,42.53720783413189,2.5828420680131567,0.4948412332921915,120,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
130,0.4506585344886123,0.3597924210622543,0.6549522358144216,0.8762184345454517,91.47986875331192,47.05012125083252,2.5839671377430333,0.4725042024501352,130,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
140,0.4500002861317423,0.3602235422953075,0.6549522358144216,0.874938597816179,100.23565391512008,51.55341535393429,2.5813834863282183,0.5233890219096443,140,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
150,0.4495888915527948,0.3604929860945911,0.6549522358144216,0.8741387205557717,108.98104050697982,56.051361242356975,2.567589559676816,0.5679931941764705,150,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
160,0.4475606918243219,0.3618213600414326,0.6549522358144216,0.8701952781153781,117.70271050033556,60.53710915924256,2.521522601948199,0.5186577282210588,160,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
170,0.4475606918243219,0.3618213600414326,0.6549522358144216,0.8701952781153781,126.40466328148936,65.01271607748578,2.521522601948199,0.5186577282210588,170,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
180,0.4449717251344123,0.363517009563438,0.6549522358144216,0.8651615326817159,135.08144733547482,69.47537816227945,2.511445760714255,0.5668022307219136,180,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
190,0.4449717251344123,0.363517009563438,0.6549522358144216,0.8651615326817159,143.733062662292,73.92509541362358,2.511445760714255,0.5668022307219136,190,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
200,0.4449717251344123,0.363517009563438,0.6549522358144216,0.8651615326817159,152.38467798910915,78.3748126649677,2.511445760714255,0.5668022307219136,200,-11.014222164148872,,,,,,,4,2004,4.1780219078063965
30,0.5815707045422351,0.2740512025903163,0.6549522358144216,1.0,0.0,0.0,3.3670162803512453,0.6674092565846264,30,-8.25956363136465,,,,,,,5,2005,4.210707664489746
40,0.5688787123904713,0.2823638512270531,0.6549522358144216,0.9781763557678615,9.890881778839308,5.752247084663532,3.207991627282765,0.6594556723691352,40,-8.25956363136465,,,,,,,5,2005,4.210707664489746
50,0.56815894352418,0.2828352654553002,0.6549522358144216,0.9769387266014168,19.666457190685698,11.437435364236787,3.207551187906756,0.6839880798947692,50,-8.25956363136465,,,,,,,5,2005,4.210707664489746
60,0.5675604921054738,0.2832272225500082,0.6549522358144216,0.9759097005276616,29.430699326331087,17.116032542385057,3.202435655768676,0.7371202999466964,60,-8.25956363136465,,,,,,,5,2005,4.210707664489746
70,0.5675604921054738,0.2832272225500082,0.6549522358144216,0.9759097005276616,39.1897963316077,22.791637463439795,3.202435655768676,0.7371202999466964,70,-8.25956363136465,,,,,,,5,2005,4.210707664489746
80,0.5077503029648361,0.3224000396521522,0.6549522358144216,0.8730671937206597,48.43468080284931,28.168191438791347,2.6357271861323297,0.6908326538752206,80,-8.25956363136465,,,,,,,5,2005,4.210707664489746
