n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.esp_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.esp_semantic_type,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.esp_semantic_type.sigma,kernel_diagnostics.f1_mass.graph_0.esp_semantic_type.sigma,run,seed,runtime_sec
110,0.1899581420620194,0.5305387259597485,0.6549522358144216,0.3380091816329277,36.76814949935928,20.663371723262262,1.2151195632383014,1.0003659807324743,110,-11.200608912000371,100.0,,,25.38089559227228,37.44993102736771,402.2773479353637,34696,0.0115943436688772,0.8484096154952027,0.1515903845047972,0.0163240816629489,0.983675918337051,1.475581109438592,20.000000000000004,11,63,1608.0403833389282
120,0.1897390926787334,0.5306821928430854,0.6549522358144216,0.3376194078544629,40.14629244679624,22.561857896966032,1.1527129562621676,0.946698464896298,120,-11.200608912000371,110.0,,,29.700162049382925,70.27359032351524,468.4921920755878,40072,0.0116912605329304,0.235792374831919,0.764207625168081,0.011132124303364,0.988867875696636,0.0012589216442194,20.000000000000004,11,63,1608.0403833389282
130,0.1887315006912434,0.5313421174680807,0.6549522358144216,0.3358265110645995,43.51352204139155,24.45421086381592,1.136898439472815,0.967885110566264,130,-11.200608912000371,120.0,,,30.120312242768705,49.405155608430505,514.7383479755372,43870,0.0117332652832354,0.935341630725022,0.0646583692749782,0.0109561621041297,0.9890438378958702,0.1866076248398489,20.00000000000001,11,63,1608.0403833389282
140,0.1852747176775515,0.5336061452316235,0.6549522358144216,0.3296755538860484,46.8410323661448,26.32424195565989,1.095060582097141,1.0246032846045636,140,-11.200608912000371,130.0,,,32.31292541883886,74.52189222816378,585.1651496142149,49185,0.0118972278055141,0.9207065875680328,0.0792934124319672,0.0110448635811447,0.9889551364188552,0.1085381954594092,20.000000000000004,11,63,1608.0403833389282
150,0.1852744478468624,0.5336063219578366,0.6549522358144216,0.329675073752639,50.13778550433823,28.17698778328196,1.0929160875049917,0.9996095522727644,150,-11.200608912000371,140.0,,,34.47729331813753,62.71305685676634,643.8455517552793,54199,0.0118792883956397,0.9020331604259808,0.0979668395740192,0.0110870476366926,0.9889129523633072,0.3446555781004791,20.000000000000004,11,63,1608.0403833389282
160,0.1829822780296095,0.5351075837045127,0.6549522358144216,0.3255964149719041,53.41414294796095,30.01827141266432,1.0040831776305748,1.040374477226911,160,-11.200608912000371,150.0,,,39.07086382806301,61.28240996133536,701.5570527091622,58683,0.0119550304638338,0.9369711977988772,0.0630288022011227,0.0122706702619514,0.9877293297380486,1.7211380076723592,20.00000000000001,11,63,1608.0403833389282
170,0.1829822780296095,0.5351075837045127,0.6549522358144216,0.3255964149719041,56.67010709767999,31.848094192960414,1.0040831776305748,1.0652881194049593,170,-11.200608912000371,160.0,,,41.256090654060245,104.79901257250458,802.2786554312333,64403,0.0124571627941436,0.9373925079518238,0.0626074920481761,0.0123311843082198,0.9876688156917802,1.7426344165361871,19.999999999999996,11,63,1608.0403833389282
180,0.1829822780296095,0.5351075837045127,0.6549522358144216,0.3255964149719041,59.92607124739903,33.67791697325651,1.0040831776305748,1.0652881194049593,180,-11.200608912000371,170.0,,,41.84605812001973,92.81621168088168,891.0626421133056,69799,0.0127661233271723,0.9104686125153676,0.0895313874846323,0.0121021614318043,0.9878978385681956,1.70627309726769,20.000000000000004,11,63,1608.0403833389282
190,0.1823873861717334,0.5354972094568965,0.6549522358144216,0.3245378717167529,63.17674268084232,35.50476529426322,0.994422701636224,1.0915869809221783,190,-11.200608912000371,180.0,,,45.07719578035176,61.49916540272534,949.2629930218682,73624,0.0128933906473686,0.8857700593777249,0.1142299406222749,0.0122157716762877,0.9877842283237124,1.260315715217628,20.000000000000004,11,63,1608.0403833389282
200,0.1823873861717334,0.5354972094568965,0.6549522358144216,0.3245378717167529,66.42212139800985,37.32863915598056,0.994422701636224,1.0915869809221783,200,-11.200608912000371,190.0,,,47.52146300207824,90.07502260711044,1035.3089207010344,78876,0.0131257786994907,0.8853693991921453,0.1146306008078546,0.0122693984566675,0.9877306015433324,1.7594959979135276,19.999999999999996,11,63,1608.0403833389282
30,0.6273800924650239,0.2440482415489956,0.6549522358144216,1.0,0.0,0.0,3.1168295339694443,0.5689123847116143,30,-3.4323029001533003,,,,,,0.0,0,,,,,,,,12,64,1609.9537177085876
40,0.3513301830482552,0.4248477469178768,0.6549522358144216,0.5599957462275418,7.799978731137709,4.893551377566396,2.544270001741834,0.937373261130811,40,-3.4323029001533003,30.0,,,13.407632240094244,61.45282756723464,57.94920337200165,4376,0.013242505340951,0.6786396479762937,0.3213603520237062,0.6415530534419688,0.3584469465580311,10.88179378326402,20.000000000000004,12,64,1609.9537177085876
50,0.3470076084826554,0.427678826794091,0.6549522358144216,0.5531058646110943,13.365486785330887,8.38524033522095,2.326694193423087,0.9907527835395428,50,-3.4115349712528378,40.0,,,15.690405398607254,31.743442602455616,86.95790887158364,7554,0.0115115050134476,0.0217544302214432,0.9782455697785568,0.0307895503810376,0.9692104496189624,14.43962652407206,19.999999999999982,12,64,1609.9537177085876
60,0.3449422315119019,0.4290315500588856,0.6549522358144216,0.5498137981340749,18.880085099056732,11.844989535193736,2.261942306201877,1.083510191073202,60,-3.4115349712528378,50.0,,,19.03517188783735,44.9748305818066,128.8444636501372,11363,0.0113389477822878,0.0120637576363459,0.987936242363654,0.0337891905360864,0.9662108094639136,11.88511288478417,20.000000000000004,12,64,1609.9537177085876
70,0.3271049505224531,0.4407141171237752,0.6549522358144216,0.5213824194472492,24.23606618696336,15.20522544536551,2.115073455793603,1.0905283386299278,70,-3.4115349712528378,60.0,,,19.535440595820543,11.694634918123484,138.84818772412837,12470,0.0111345780051426,0.0102315954178685,0.9897684045821314,0.0341247723874838,0.9658752276125162,0.1702901744751777,19.999999999999982,12,64,1609.9537177085876
80,0.3271049505224531,0.4407141171237752,0.6549522358144216,0.5213824194472492,29.44989038143585,18.47627495059004,2.115073455793603,1.0905283386299278,80,-3.4115349712528378,70.0,,,22.16940578911453,31.96730296406895,167.98808512836695,15589,0.0107760655031347,0.0106629027442017,0.9893370972557984,0.0345952827452741,0.965404717254726,0.0003212712427773,20.000000000000004,12,64,1609.9537177085876
90,0.323557917443245,0.4430372543695102,0.6549522358144216,0.5157286967330466,34.63544596233733,21.72958929041853,2.083527453538946,1.017139007472734,90,-3.4115349712528378,80.0,,,23.512754950672388,82.0582186775282,245.95975897833705,20979,0.0117240935687276,0.8986811596060448,0.1013188403939552,0.0287796013389287,0.9712203986610712,11.653876530525384,20.00000000000001,12,64,1609.9537177085876
100,0.3190551299548216,0.4459863651024504,0.6549522358144216,0.5085515683183854,39.75684728759449,24.942654527408862,1.9416339380005856,0.9756408148352588,100,-3.4115349712528378,90.0,,,24.832773563452065,72.42336455360055,314.3181507019326,26300,0.0119512604829632,0.5852681179608799,0.4147318820391202,0.0256315936639298,0.97436840633607,9.23295919723463,20.000000000000004,12,64,1609.9537177085876
110,0.3163011309586707,0.44779010290241,0.6549522358144216,0.5041618864824028,44.82041456159843,28.119435831976325,1.8446789579002667,0.9806137569411574,110,-3.4115349712528378,100.0,,,28.127807871438563,72.79063674528152,383.00619377102703,31555,0.0121377339176367,0.7762419230945952,0.2237580769054047,0.0268686086957705,0.9731313913042294,7.318211746114311,20.000000000000004,12,64,1609.9537177085876
120,0.3163011309586707,0.44779010290241,0.6549522358144216,0.5041618864824028,49.862033426422464,31.282447141563036,1.8446789579002667,0.9806137569411574,120,-3.4115349712528378,110.0,,,28.722446570172902,80.92371010873467,459.9382806848735,36912,0.0124603998885152,0.5407066928512162,0.4592933071487837,0.0267310987820167,0.9732689012179832,0.0001132554553758,19.999999999999996,12,64,1609.9537177085876
130,0.2835056468513602,0.4692695785431094,0.6549522358144216,0.4518881779264704,54.64228374846683,34.281481030613186,1.6395897215769215,0.8726335320477953,130,-3.4115349712528378,120.0,,,30.51365720760077,64.3363343058154,520.2454456510022,42090,0.0123603099465669,0.5267878804307635,0.4732121195692365,0.0120004862779969,0.987999513722003,9.584115826262956,20.000000000000004,12,64,1609.9537177085876
140,0.2835056468513602,0.4692695785431094,0.6549522358144216,0.4518881779264704,59.161165527731534,37.11653749912679,1.6395897215769215,0.8726335320477953,140,-3.4115349712528378,130.0,,,32.14225036371499,74.72188912983984,590.8740561585873,47303,0.0124912596697585,0.5856996707706831,0.4143003292293168,0.0121748194956432,0.9878251805043567,9.726968530631671,20.000000000000004,12,64,1609.9537177085876
150,0.2831336597034267,0.4695132123573426,0.6549522358144216,0.4512952564225829,63.6770826994768,39.94973403190072,1.5105917685588632,0.8647408137596415,150,-3.4115349712528378,140.0,,,35.343091294169426,40.58370511699468,628.6395203405991,50330,0.0124903540699503,0.8317983917442854,0.1682016082557146,0.011055788021081,0.9889442119789188,2.616890335062961,20.000000000000004,12,64,1609.9537177085876
160,0.2831336597034267,0.4695132123573426,0.6549522358144216,0.4512952564225829,68.19003526370263,42.78107062893498,1.5105917685588632,0.8647408137596415,160,-3.4115349712528378,150.0,,,38.88990272860974,88.21090430486947,712.8322663065046,55585,0.0128241839760097,0.8907171789034843,0.1092828210965155,0.0272326585769992,0.9727673414230008,2.713765134832817,20.000000000000025,12,64,1609.9537177085876
170,0.2831336597034267,0.4695132123573426,0.6549522358144216,0.4512952564225829,72.70298782792845,45.61240722596925,1.5105917685588632,0.8647408137596415,170,-3.4115349712528378,160.0,,,39.02660168427974,90.51367251574992,799.2184856766835,61001,0.0131017276057225,0.7589083943379428,0.2410916056620572,0.0265330952894701,0.97346690471053,12.914766319874104,20.000000000000004,12,64,1609.9537177085876
180,0.283132959048195,0.4695136712530532,0.6549522358144216,0.4512941396271344,77.21593480817704,48.44374031972736,1.6516779913379698,0.8958020184536716,180,-11.326853861652136,170.0,,,41.38744268473238,79.05946544464678,874.1312020141631,66320,0.0131805066648697,0.3147552052009587,0.6852447947990412,0.0114264014906887,0.9885735985093111,5.6615348318143335,19.99999999999997,12,64,1609.9537177085876
190,0.283132959048195,0.4695136712530532,0.6549522358144216,0.4512941396271344,81.72887620444838,51.27506991020931,1.6516779913379698,0.8958020184536716,190,-11.326853861652136,180.0,,,44.01412876415998,83.98319836053997,953.9625976588576,71590,0.0133253610512481,0.6065606390603697,0.3934393609396303,0.0122241398060312,0.9877758601939688,8.912929529543463,20.000000000000004,12,64,1609.9537177085876
200,0.2755406950881603,0.4744862415085712,0.6549522358144216,0.4391926017377122,86.18130991127262,54.068438180891086,1.5211395599999198,0.8635283423613143,200,-11.326853861652136,190.0,,,48.89592163451016,80.57929891720414,1030.4096851581708,76886,0.0134017855676998,0.7268854327078094,0.2731145672921906,0.0122575561885548,0.9877424438114452,10.047366341563674,20.000000000000004,12,64,1609.9537177085876
30,0.5636910159382114,0.2857615446171873,0.6549522358144216,1.0,0.0,0.0,4.490537579007602,0.4475837640731531,30,-3.465775937020713,,,,,,0.0,0,,,,,,,,13,65,1585.0742001533508
40,0.4964087031980425,0.329828245777126,0.6549522358144216,0.8806397284367151,9.403198642183575,5.300498595681269,3.605146042569652,0.5897972067958558,40,-3.74339247897581,30.0,,,14.455339779146016,17.689904666505754,15.623279854655266,1908,0.0081883018106159,0.99009900990099,0.0099009900990099,0.3960582210417755,0.6039417789582244,8.572785583597868,20.000000000000004,13,65,1585.0742001533508
50,0.3303401757338555,0.438595199138204,0.6549522358144216,0.5860305848302992,16.736550208518647,9.43424299034076,3.802384366525391,0.768920283665998,50,-3.74339247897581,40.0,,,15.838043632917106,30.323412065394223,43.33886969834566,4622,0.0093766485716888,0.9781720436826852,0.0218279563173147,0.0340578064808139,0.965942193519186,6.085108254620572,20.000000000000004,13,65,1585.0742001533508
60,0.1962274948005325,0.5264325993665501,0.6549522358144216,0.3481118010616686,21.407262137978485,12.0670813430127,3.1357318578158297,0.930559891901226,60,-3.74339247897581,50.0,,,16.68655736837536,79.16269376967102,118.4383756890893,9912,0.0119489886691978,0.8329309723296255,0.1670690276703743,0.0339784242682745,0.9660215757317254,7.161797393839384,20.000000000000004,13,65,1585.0742001533508
70,0.1955669496001549,0.5268652249223938,0.6549522358144216,0.3469399796529521,24.882521041551588,14.026053565016136,3.105088241458033,0.964674212836658,70,-3.482849974437949,60.0,,,17.90645237825811,53.7125654052943,168.19501034356654,15044,0.0111802054203381,0.8677643610460178,0.1322356389539822,0.012432045001647,0.987567954998353,1.4856039651315014,20.000000000000004,13,65,1585.0742001533508
80,0.1955669496001549,0.5268652249223938,0.6549522358144216,0.3469399796529521,28.351920838081107,15.981723061017686,3.104141808866376,1.0342814899517976,80,-3.482849974437949,70.0,,,19.21640635281801,81.39295667875558,245.5874820947647,20359,0.0120628460187025,0.9085943678162748,0.0914056321837252,0.0252427703519973,0.9747572296480028,1.618585417215915,20.00000000000001,13,65,1585.0742001533508
90,0.1914944781474335,0.5295324992056442,0.6549522358144216,0.3397153276049801,31.785197374370767,17.91703019975563,2.4216021995601755,0.9961883811604116,90,-3.482849974437949,80.0,,,22.037566861137748,55.429643707349896,296.9636157024652,25521,0.0116360493594477,0.7952533487228644,0.2047466512771357,0.0265829417023709,0.9734170582976291,1.5610380868607987,20.000000000000004,13,65,1585.0742001533508
100,0.1857352378745668,0.5333045264989507,0.6549522358144216,0.3294983113495746,35.131265569143544,19.803178779865632,2.0702940868830613,0.9969960764705694,100,-3.482849974437949,90.0,,,24.77482830826193,53.00366360414773,346.2315551508218,30121,0.0114946899223406,0.0166962795663402,0.9833037204336598,0.0168973080254309,0.9831026919745692,1.4864723082835072,19.99991523956884,13,65,1585.0742001533508
110,0.1768000314341728,0.5391566599345501,0.6549522358144216,0.3136470627262093,38.34699243952247,21.61585512640933,2.025617549451354,0.9410549611002056,110,-3.482849974437949,100.0,,,28.09888993110508,90.4874835954979,432.6819861633703,35640,0.0121403475354481,0.0166269508718633,0.9833730491281366,0.0165301192034011,0.9834698807965988,1.4170155465888694,20.000000000000004,13,65,1585.0742001533508
120,0.1714278210690975,0.5426752011244216,0.6549522358144216,0.3041166458609808,41.43581098245842,23.35699438892568,1.3505222510356931,0.8565841083457089,120,-3.482849974437949,110.0,,,31.13362135086209,74.61885571852326,503.20914102811366,41007,0.0122712985838543,0.016381114183132,0.983618885816868,0.010936829608574,0.989063170391426,7.845706361651839,19.999999999999996,13,65,1585.0742001533508
130,0.1714278210690975,0.5426752011244216,0.6549522358144216,0.3041166458609808,44.47697744106823,25.071272599616652,1.3505222510356931,0.9773113633288606,130,-3.482849974437949,120.0,,,32.010611466132104,88.19265903253108,587.3667721273378,46381,0.0126639523108026,0.4646121919119135,0.5353878080880865,0.0110232543191714,0.9889767456808284,0.000199722257184,19.999999999999996,13,65,1585.0742001533508
140,0.1714278210690975,0.5426752011244216,0.6549522358144216,0.3041166458609808,47.51814389967804,26.78555081030763,1.3505222510356931,0.9773113633288606,140,-3.482849974437949,130.0,,,33.63235562853515,51.77022747416049,635.6406072480604,50761,0.0125222238972451,0.7235932719458589,0.276406728054141,0.0106221678935503,0.9893778321064496,1.20895566428613,20.000000000000004,13,65,1585.0742001533508
150,0.1714278210690975,0.5426752011244216,0.6549522358144216,0.3041166458609808,50.559310358287846,28.499829020998604,1.3505222510356931,0.9773113633288606,150,-3.482849974437949,140.0,,,36.43198616802693,85.42334765288979,717.0566129675135,56085,0.0127851763032453,0.7464359887339002,0.2535640112660999,0.0106428901586283,0.9893571098413716,1.2249866699062515,20.00000000000001,13,65,1585.0742001533508
160,0.1714278210690975,0.5426752011244216,0.6549522358144216,0.3041166458609808,53.60047681689765,30.214107231689574,1.3505222510356931,0.9773113633288606,160,-3.482849974437949,150.0,,,37.85103233065456,59.71318598557264,773.6567033426836,59649,0.0129701537887086,0.2184153299642305,0.7815846700357694,0.0109868482429828,0.9890131517570172,0.000168309422707,20.000000000000004,13,65,1585.0742001533508
170,0.171104610664463,0.5428868885015754,0.6549522358144216,0.3035432636436033,56.63877636442057,31.926769390357386,1.2746615832901167,1.1051585129906003,170,-3.482849974437949,160.0,,,42.9742839736864,42.198893839493394,812.6482439311221,63456,0.0128064839247844,0.7927797616408192,0.2072202383591808,0.0111522286488646,0.9888477713511352,1.3104937656105091,20.000000000000004,13,65,1585.0742001533508
180,0.1692857979026341,0.544078123986463,0.6549522358144216,0.3003166506403755,59.65807593584047,33.628721433192865,1.211759051925046,1.0188277678025088,180,-3.482849974437949,170.0,,,44.35019950289279,93.35469672363251,901.8565929885954,68971,0.0130758810657899,0.7004070212878312,0.2995929787121689,0.0123740975898743,0.9876259024101256,0.0001,20.000000000000004,13,65,1585.0742001533508
190,0.169011339094509,0.5442578813964836,0.6549522358144216,0.2998297548049535,62.65880796306711,35.32020711817858,1.0732681701865132,1.1106671123810925,190,-3.482849974437949,180.0,,,47.08006293326616,35.91622232925147,935.3622224191204,71474,0.0130867479421764,0.6812762736318033,0.3187237263681967,0.0109806168999733,0.9890193831000266,0.0013678463306689,20.000000000000004,13,65,1585.0742001533508
200,0.169011339094509,0.5442578813964836,0.6549522358144216,0.2998297548049535,65.65710551111664,37.01032050912367,1.0732681701865132,1.1106671123810925,200,-3.482849974437949,190.0,,,49.72341026645154,63.94726711045951,995.3394710514694,76632,0.012988561841678,0.7568917047324909,0.243108295267509,0.0110550007042075,0.9889449992957924,0.0002188537419172,20.000000000000004,13,65,1585.0742001533508
30,0.6412353940138333,0.2349736808217198,0.6549522358144216,1.0,0.0,0.0,4.344013903246583,0.8900787163535054,30,-3.380213155774895,,,,,,0.0,0,,,,,,,,14,66,1475.0721471309662
40,0.4261645006602136,0.3758348432822781,0.6549522358144216,0.664599154442526,8.32299577221263,5.336999473370235,3.673017308360052,0.9678283873327288,40,-3.380213155774895,30.0,,,14.290806240402162,30.9875850006938,28.414761029183865,2721,0.0104427640680572,0.99009900990099,0.0099009900990099,0.0336356357465436,0.9663643642534564,13.200419087396698,20.000000000000004,14,66,1475.0721471309662
50,0.3242791400657742,0.4425648880003648,0.6549522358144216,0.5057099827817343,14.174541458333932,9.089217677000176,4.183053067480864,1.0355731426214851,50,-11.12722424020789,40.0,,,15.650286621414123,75.83302397094667,100.27551482897252,8006,0.0125250455694444,0.8772206890248568,0.1227793109751431,0.0336631012491202,0.9663368987508796,12.129018175798596,20.000000000000004,14,66,1475.0721471309662
60,0.3242533442065517,0.4425817830560373,0.6549522358144216,0.5056697544046619,19.231440144265918,12.331880098361804,3.75200759542304,0.9299594936910948,60,-11.12722424020789,50.0,,,16.100371276028454,59.0135013340041,155.32113693933934,13242,0.0117294318788203,0.0332201828060876,0.9667798171939124,0.0338974119510906,0.9661025880489094,8.502051727275724,20.000000000000004,14,66,1475.0721471309662
70,0.3202784183777582,0.4451851696148021,0.6549522358144216,0.4994708984682914,24.25714340863068,15.554538911283354,3.2942231889483398,1.0853996865540203,70,-11.12722424020789,60.0,,,18.07035810593516,54.78968103043735,206.14936948753893,18477,0.0111570801259695,0.0123427350853786,0.9876572649146214,0.0344849740154723,0.9655150259845277,2.994331767575903,20.000000000000004,14,66,1475.0721471309662
80,0.3202784183777582,0.4451851696148021,0.6549522358144216,0.4994708984682914,29.2518523933136,18.757323095060936,3.2942231889483398,1.0853996865540203,80,-11.12722424020789,70.0,,,19.958079488947988,21.63333104737103,225.75344682019204,20204,0.0111737005949412,0.5311358887711278,0.4688641112288721,0.0341243723800378,0.9658756276199622,0.0001269820042028,20.000000000000004,14,66,1475.0721471309662
90,0.3202784183777582,0.4451851696148021,0.6549522358144216,0.4994708984682914,34.246561377996514,21.96010727883852,3.2942231889483398,1.076267320613015,90,-11.12722424020789,80.0,,,21.8616729574278,72.25027174968272,293.9823134886101,25288,0.0116253682967656,0.0124153103773299,0.98758468962267,0.0267503325095247,0.9732496674904751,2.8225802055877987,20.000000000000004,14,66,1475.0721471309662
100,0.3168354214831144,0.4474401681288512,0.6549522358144216,0.4941015802322966,39.214423771499455,25.14567647814288,2.170324783043257,1.0463387019217407,100,-11.12722424020789,90.0,,,23.375905215740204,41.53791341837496,332.14567194134,29510,0.0112553599437932,0.027019816352263,0.972980183647737,0.0162243340515702,0.9837756659484296,2.730123104654804,20.000000000000004,14,66,1475.0721471309662
110,0.3099635584240254,0.4519409102036121,0.6549522358144216,0.4833849804886762,44.10185657510432,28.279671377678586,2.005652714936622,1.189873568636266,110,-11.12722424020789,100.0,,,25.61998612992465,43.993302467279136,372.7554493248463,33747,0.0110455877359423,0.0123844133044425,0.9876155866955576,0.0123183260508524,0.9876816739491476,2.038439493863002,20.000000000000004,14,66,1475.0721471309662
120,0.3056865306307868,0.4547421591194341,0.6549522358144216,0.4767149996467479,48.902356475781446,31.357921822952644,1.868869828375608,0.8017830902707594,120,-11.12722424020789,110.0,,,29.590975605882704,43.63537765853107,413.20395739842206,37634,0.0109795386458633,0.3116609354950494,0.6883390645049506,0.0268453337196269,0.9731546662803732,0.0003891133368992,20.000000000000004,14,66,1475.0721471309662
130,0.3056865306307868,0.4547421591194341,0.6549522358144216,0.4767149996467479,53.669506472248926,34.41478712926051,1.868869828375608,0.8968395304180258,130,-11.12722424020789,120.0,,,30.5243218485266,84.98239379469305,494.1472948277369,42946,0.0115062472599948,0.6185299912051163,0.3814700087948836,0.0263825230896107,0.9736174769103892,0.0002209308912488,20.000000000000004,14,66,1475.0721471309662
140,0.2039769909919294,0.5213570495095593,0.6549522358144216,0.3181000189573582,57.64358156526946,36.963104737374096,1.4924020542860306,0.9079410772355856,140,-11.12722424020789,130.0,,,31.05085812974721,82.8333033407107,572.8802448334172,48257,0.0118714434140832,0.3275632422206332,0.6724367577793668,0.0162907696659165,0.9837092303340834,0.0004699643074313,20.000000000000004,14,66,1475.0721471309662
150,0.2028211907434695,0.522114043466443,0.6549522358144216,0.3162975603606405,60.815569461859454,38.99709564605109,1.4641072620886793,0.9880043755168372,150,-11.12722424020789,140.0,,,34.108837629668415,60.78341901302338,629.6196895400062,53373,0.0117965954610009,0.3165131819014776,0.6834868180985224,0.0120593882333307,0.9879406117666693,0.0001,20.000000000000004,14,66,1475.0721471309662
160,0.2028211907434695,0.522114043466443,0.6549522358144216,0.3162975603606405,63.97854506546586,41.02530755348579,1.4641072620886793,0.9880043755168372,160,-11.12722424020789,150.0,,,35.45331572089344,29.45478864107281,656.650483051315,55782,0.0117717271351209,0.9239501555905524,0.0760498444094475,0.0112074328710975,0.9887925671289024,1.6791443891422502,20.000000000000004,14,66,1475.0721471309662
170,0.2028206445107546,0.5221144012227809,0.6549522358144216,0.3162967085163413,67.14151640985077,43.05351672975691,1.449349561808808,1.0531012484244775,170,-11.12722424020789,160.0,,,39.84248079545796,56.00659627467394,709.3105731355026,59893,0.0118429628359825,0.6904483222902524,0.3095516777097475,0.0103911024387573,0.9896088975612426,0.0003160783521271,20.000000000000004,14,66,1475.0721471309662
180,0.1867129820059643,0.5326641507940374,0.6549522358144216,0.2911769745541158,70.17888482520306,45.0011848623405,1.4352480514478234,0.957095075090834,180,-7.4070818019160996,170.0,,,42.770601995289326,101.72586578130722,806.959492742084,65476,0.0123245081059026,0.9038389236424764,0.0961610763575237,0.0114811954974889,0.988518804502511,1.8680578111112849,19.999999999999996,14,66,1475.0721471309662
190,0.1864942291469299,0.5328074234681528,0.6549522358144216,0.2908358317209588,73.08894885657843,46.86722091810498,1.3280875978735964,1.1265088030192585,190,-7.4070818019160996,180.0,,,43.43230275902897,44.74314757902175,848.3658578861505,69636,0.0121828631438645,0.9279374587419766,0.0720625412580232,0.0104879328893653,0.9895120671106348,1.7659929142963535,20.000000000000004,14,66,1475.0721471309662
200,0.1674810939525207,0.545260118873573,0.6549522358144216,0.2611850429904805,75.84905323013562,48.63709753360223,1.1466048848778467,1.1121943034931716,200,-7.4070818019160996,190.0,,,45.54339779447764,66.6043760413304,910.8202379038556,74770,0.0121816268276562,0.9224542355549512,0.0775457644450487,0.0104171494649289,0.989582850535071,1.890808401176382,20.000000000000004,14,66,1475.0721471309662
30,0.5628224905414146,0.2863303872676809,0.6549522358144216,1.0,0.0,0.0,3.107102190398938,0.6935492710852856,30,-3.4273373120851334,,,,,,0.0,0,,,,,,,,15,67,1626.5656418800354
40,0.5279232981442437,0.3091876913563257,0.6549522358144216,0.9379925411942952,9.689962705971476,5.453728943428291,3.110441293886961,1.1995092359558237,40,-3.4273373120851334,30.0,,,13.60746056586504,75.47294419072568,71.5428620511666,5212,0.0137265660113519,0.99009900990099,0.0099009900990099,0.4507999108476104,0.5492000891523894,7.494781772694865,20.000000000000004,15,67,1626.5656418800354
50,0.3016650541183961,0.4573760341524995,0.6549522358144216,0.5359861398363904,17.0598561111249,9.60167070474149,2.8161195189156225,1.0737052963172746,50,-3.4273373120851334,40.0,,,16.29905125591904,46.06290779821575,114.83703682664782,8225,0.0139619497661577,0.99009900990099,0.0099009900990099,0.354183506750316,0.645816493249684,3.824541720774544,19.999999999999996,15,67,1626.5656418800354
60,0.2866061198087231,0.4672389168476024,0.6549522358144216,0.5092300407771881,22.2859370141928,12.543026574377087,3.1544535667221973,1.178416670366685,60,-6.999717416151781,50.0,,,17.641207532025874,32.37771775666624,144.48764867242426,11276,0.0128137325888989,0.99009900990099,0.0099009900990099,0.0339769809924629,0.9660230190075372,0.0144986521979,19.999999999999982,15,67,1626.5656418800354
70,0.2254154700806552,0.5073158696979376,0.6549522358144216,0.40050899505422,26.83463219334984,15.10313452382398,2.229026253565136,1.1038593104164507,70,-11.018041242710568,60.0,,,20.55144190788269,44.867405477911234,185.93379169423133,15438,0.0120439041128534,0.8921089174084181,0.1078910825915817,0.0341126464172243,0.9658873535827756,0.0036199560581462,20.00000000000001,15,67,1626.5656418800354
80,0.2254154700806552,0.5073158696979376,0.6549522358144216,0.40050899505422,30.83972214389204,17.35728922463053,2.229026253565136,1.1038593104164507,80,-11.018041242710568,70.0,,,20.712611749768257,78.11878686398268,260.0167116075754,20692,0.0125660502420053,0.99009900990099,0.0099009900990099,0.0339013926476331,0.9660986073523667,0.0257815632815581,20.000000000000004,15,67,1626.5656418800354
90,0.2254154700806552,0.5073158696979376,0.6549522358144216,0.40050899505422,34.84481209443424,19.611443925437083,2.229026253565136,1.1038593104164507,90,-11.018041242710568,80.0,,,23.027930351905525,77.43880952335894,333.458125397563,25818,0.012915722573304,0.2914613436794999,0.7085386563205002,0.0335073760362714,0.9664926239637284,0.0002568820429673,20.00000000000001,15,67,1626.5656418800354
100,0.2180829479171675,0.5121183214830727,0.6549522358144216,0.387480869336582,38.78476141638825,21.8289360154262,2.029435640845893,1.064961423286472,100,-11.018041242710568,90.0,,,24.912467874586586,65.66552508901805,395.0562904505059,31101,0.012702366176345,0.7542792674038651,0.2457207325961348,0.0324530089771954,0.9675469910228044,0.0004167537646262,20.000000000000004,15,67,1626.5656418800354
110,0.2167267508744339,0.513006565768416,0.6549522358144216,0.385071233855546,42.64752193234889,24.00298450938421,1.6727998920370395,1.0449565532113947,110,-11.018041242710568,100.0,,,26.07399004418403,71.4953112276271,462.61533067096025,36251,0.0127614501854006,0.8021472647607275,0.1978527352392725,0.0161615564681694,0.9838384435318304,0.0001130122364118,20.000000000000004,15,67,1626.5656418800354
120,0.2167267508744339,0.513006565768416,0.6549522358144216,0.385071233855546,46.49823427090435,26.170252018128544,1.6727998920370395,1.0449565532113947,120,-11.018041242710568,110.0,,,28.261858905665576,76.2920295484364,535.3118096683174,40888,0.0130921495223125,0.0108054658966022,0.9891945341033976,0.0165325271279541,0.9834674728720458,0.0027141335717755,20.00000000000001,15,67,1626.5656418800354
