n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa_adsg,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.f1_mass.graph_0.ld_wloa_adsg,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_ld_wloa_adsg_sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_sum,run,seed,runtime_sec
120,0.1467268085159021,0.558853184523017,0.6549522358144216,0.2517866805377624,47.37776507198652,27.609038924464382,0.9984919776787596,1.0385725695144636,120,-3.482849974437949,110.0,,,62.14939903840423,105.10004909243436,657.1246825242415,39439,0.0166617987911519,0.0121665550061716,0.011912635739591,0.9759208092542372,0.0074029264609452,0.5170479789898741,0.4755490945491806,0.9693685005268132,1.0,0.7903437811927407,0.3466962779149526,0.2207328118685735,0.110698401013627,0.0,0.0,0.0,3.437839772516708,1.0,0.6761425728291866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6761425728291866,10,62,2580.556053876877
130,0.1464544116989865,0.5590315914272846,0.6549522358144216,0.2513192411446892,49.89329468039878,29.074945025538828,0.9994229989523548,1.0470945682292905,130,-3.482849974437949,120.0,,,63.66446631401777,121.53945287223904,774.8242846298963,44617,0.0173661224338233,0.0119813127612975,0.0239711454827452,0.9640475417559572,0.0065721775273585,0.6221005977839053,0.3713272246887363,0.924449289745848,0.9089857599016288,0.3120714776073339,0.0,0.0,0.1120511466556666,0.0,0.0,0.0,2.257557673910477,0.9999013469742032,0.2182580129686704,0.2164094180464547,0.0,0.0,0.0,0.0,0.0,0.0,1.434568777989328,10,62,2580.556053876877
140,0.1445025136344017,0.5603099914287663,0.6549522358144216,0.2479697378098803,52.38973957517163,30.52972965220577,0.9319628488208496,0.9998131209401596,140,-3.482849974437949,130.0,,,65.35696141328663,103.71101234387606,874.4914744850248,49690,0.017598942935903,0.017753836533893,0.4530911908121562,0.5291549726539508,0.0122058813335748,0.026215392713196,0.9615787259532292,0.58792812853892,0.901427694895694,0.6156110432799784,0.0,0.274647526758017,0.0887027552644076,0.0,0.0,0.0,2.468317148737017,1.0,0.8933758580514807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8933758580514808,10,62,2580.556053876877
150,0.1353278539726694,0.5663189552870542,0.6549522358144216,0.2322258044097279,54.79071728626968,31.928881490241125,1.02374199800183,0.9906543760123984,150,-3.482849974437949,140.0,,,70.82030773814768,116.28158662188798,986.7117571551352,54924,0.0179650381828551,0.0122118588958075,0.0233171909670808,0.9644709501371116,0.0168495900299737,0.6781586774156713,0.304991732554355,1.0,0.7817248754145637,0.8058403273389975,0.0,0.0,0.1149196196659497,0.0,0.0,0.0,2.702484822419511,1.0,0.7872137821038308,7.85451557824884e-19,2.39420191370545e-19,0.0,0.0,2.9164922715425503e-19,9.904132238924367e-21,0.0,1.7872137821038308,10,62,2580.556053876877
160,0.1344332440074427,0.5669048820839613,0.6549522358144216,0.2306906325089772,57.1052994708632,33.27768698014169,0.9542372661116952,0.9302266706238896,160,-3.482849974437949,150.0,,,73.68010636325926,102.71741332765669,1085.859655564651,59472,0.0182583342676326,0.012107470551806,0.0194285516236757,0.9684639778245182,0.0065750631045402,0.6138283204371981,0.3795966164582617,0.9452178042493736,0.9608582741394958,0.258856489398055,0.0,0.0,0.1513844557614591,0.0,0.0,0.0,2.3163170235483834,0.9958497240655791,0.959832338009117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9556820620746964,10,62,2580.556053876877
170,0.134309177007072,0.5669861400432449,0.6549522358144216,0.2304777305962076,59.411141286389125,34.621399085214264,0.9453903174011126,1.2279263565359897,170,-3.482849974437949,160.0,,,71.46582983247936,82.11797778308392,1165.4587537525222,62102,0.0187668473439264,0.0120429575113787,0.0247073112575769,0.9632497312310444,0.0163438125359652,0.6959507048170552,0.2877054826469795,0.8895074760532803,0.93849484597182,0.3716265094321342,0.0,0.0,0.3196433746910703,0.0,0.0,0.0,2.5192722061483046,0.9855748431844452,0.536073924744955,0.1052249575811534,0.0,2.1684043449710093e-19,3.083199928005653e-19,0.0,4.582448244645765e-19,6.572975670693372e-19,1.626873725510554,10,62,2580.556053876877
180,0.1330260397513735,0.5678265336577214,0.6549522358144216,0.2282758366577073,61.7049091226587,35.95807516900649,0.8662463502209762,1.1892300304785206,180,-3.482849974437949,170.0,,,77.22395202424377,76.26475756336004,1238.5368591500446,65750,0.0188370624965786,0.936912311263107,0.0206089480173308,0.0424787407195621,0.3256877951051222,0.6710553269438266,0.0032568779510512,0.0683382658287214,0.9713618645854888,0.9965426665679992,0.7477888828171115,0.9939695694835446,0.9518204679014474,0.0,0.0158114412569169,0.0001418893246432,4.745775047765873,0.9992997490987676,0.9998241239281588,0.0,5.396680715288237e-20,9.994615101899264e-20,0.0,3.1718235820655153e-20,0.0,0.0,1.9991238730269267,10,62,2580.556053876877
190,0.1329386506115579,0.5678837693702296,0.6549522358144216,0.2281258748228403,63.98691768006144,37.287898620821146,0.8439030887793487,1.1855254308940535,190,-3.482849974437949,180.0,,,79.69956231303513,80.7220215164125,1316.2071135761216,69078,0.0190539261932326,0.9441340133585644,0.0210931964479587,0.0347727901934767,0.0166920634018829,0.6790084985776499,0.3042994380204671,0.1121827800231356,0.978157843229381,0.962486992889658,0.7107734622208676,0.4931976956821847,0.9981849498082578,0.4905510263874468,0.0040703313403395,0.0005156105004597,4.7501206920817305,0.9999999999999998,0.6187455381538812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6187455381538811,10,62,2580.556053876877
200,0.1329386506115579,0.5678837693702296,0.6549522358144216,0.2281258748228403,66.26817642828985,38.61728512693672,0.8439030887793487,1.1855254308940535,200,-3.482849974437949,190.0,,,81.6512033296749,101.2271916018799,1414.4740989590064,72418,0.0195320790267475,0.936060142468728,0.0195677002441211,0.0443721572871511,0.3651063164459863,0.6312426203895538,0.0036510631644598,0.317544817248604,0.9957584809120704,0.9818299772585488,0.793842051423163,0.8632886748584271,0.8865613600011284,0.0840746238574299,0.033946533664056,0.0029665411699915,4.959813060393419,1.0,0.9999999999999996,0.5859458115827704,0.0,0.0,0.0,0.0,0.0,0.0,2.58594581158277,10,62,2580.556053876877
30,0.561991071202056,0.2868749272228932,0.6549522358144216,1.0,0.0,0.0,3.1633875829030504,0.8616395228548751,30,-3.4577113498759866,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,63,2736.710731267929
40,0.4279145959125718,0.3746886144838579,0.6549522358144216,0.7614259689167217,8.807129844583608,4.94952833557314,3.1263536254696564,0.8960507484541745,40,-3.4577113498759866,30.0,,,49.19983797986061,93.98425533622505,90.02151685860008,5304,0.016972382514819,0.9803049985995088,0.0098414830667035,0.0098535183337875,0.4524999825556197,0.5429750176188243,0.0045249998255561,0.8411544245270043,0.8905452050542186,0.0042338164296004,0.0,0.0,0.0,0.0,0.0,0.0,1.7359334460108236,0.917183948865418,0.0053725923212486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9225565411866664,11,63,2736.710731267929
50,0.3310635951665342,0.4381213939633395,0.6549522358144216,0.5890904893887627,15.559712136111033,8.74441929096867,2.880969727806115,0.7838212044968824,50,-3.4577113498759866,40.0,,,44.64441440906376,98.76818114425988,184.85128330159927,10611,0.0174207222035245,0.0161676751955688,0.6650966145330836,0.3187357102713476,0.016542223978352,0.6870822332122075,0.2963755428094403,1.0,0.8921023307399897,0.9562796107570044,0.0,0.0,0.0,0.0,0.0,0.0,2.848381941496994,0.7142138135770858,0.8618801388703821,0.9365792623189034,0.0,2.646977960169689e-23,0.0,2.951380425589203e-21,9.965872020038876e-21,0.0,2.5126732147663717,11,63,2736.710731267929
60,0.2362158839151961,0.500242114509284,0.6549522358144216,0.4203196385486132,20.60676277579791,11.580816686377322,2.670045099246541,1.145491489810411,60,-3.4577113498759866,50.0,,,50.48101858701557,65.3256877027452,246.7432082947344,14952,0.0165023547548645,0.0073533533445717,0.5165098047186125,0.4761368419368157,0.0561459538033544,0.8021421212146729,0.1417119249819727,0.949946392042148,0.9792847895985516,0.605326341906633,0.0,0.0,0.0,0.0,0.0,0.0,2.534557523547333,1.0,0.2764082125001406,0.0047952371570692,0.0036725812550495,0.0001278228483279,0.0,0.0,0.0,1.1996331538280165e-19,1.2850038537605872,11,63,2736.710731267929
70,0.2324396442808845,0.5027153711007475,0.6549522358144216,0.4136002441884243,24.7763621894831,13.924094327357723,2.456345422102057,1.239915671244765,70,-11.30321130641317,60.0,,,51.17163847759366,45.35645768046379,289.09090746194124,18601,0.015541686332022,0.00633426599663,0.5375657466222319,0.4560999873811382,0.006318245020532,0.5427751112261374,0.4509066437533304,0.90912682689637,0.967983413562479,0.0007405939737845,0.0,0.0,0.0,0.0,0.0,0.0,1.8778508344326337,0.9987097872403992,0.3396566032053279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3383663904457272,11,63,2736.710731267929
80,0.2283216980491573,0.5054124291921808,0.6549522358144216,0.4062728213115462,28.87572751698295,16.227901039007936,2.031183377959595,1.2264117553475236,80,-11.30321130641317,70.0,,,52.7402293169871,68.60350809898227,354.8369921883568,21987,0.0161384905711719,0.0118457721697032,0.4850475406721092,0.5031066871581876,0.0117590410330228,0.4912618572524028,0.4969791017145742,0.5064980001302023,0.7468455380664498,7.442853530613974e-17,1.6710460177496728e-17,7.538168676969952e-18,5.176045362033701e-17,3.838874847411751e-18,0.0,2.5142376055865705e-17,1.2533435381966522,0.9998975715124702,0.0625377717259998,0.0,0.0,0.0,0.0,0.0,3.439808421367427e-05,0.0,1.0624697413226836,11,63,2736.710731267929
90,0.2281198846909398,0.5055446073023625,0.6549522358144216,0.4059137171040971,32.936660209061166,18.51010895270842,1.923541374283503,1.202936382108331,90,-11.30321130641317,80.0,,,55.73705630004406,84.37711733486503,435.82196280546486,26509,0.016440528228355,0.0120287907650152,0.0152441885673655,0.9727270206676192,0.006493723982726,0.3969472971875401,0.5965589788297337,0.9313726086598636,0.7842018321618941,0.933587111331198,0.0,0.0,0.0,0.0,0.0,0.0,2.649161552152956,0.9032473697484654,0.8684856438075548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77173301355602,11,63,2736.710731267929
100,0.2248427025802039,0.50769100505296,0.6549522358144216,0.4000823395633004,36.96664049239816,20.77492188906414,1.4868935202069866,1.1896165917977954,100,-11.30321130641317,90.0,,,57.03672797139734,87.18020539171994,519.1527011878788,31556,0.0164517905053834,0.0120534859904498,0.473923819554756,0.5140226944547941,0.0057815749587447,0.5487127926895348,0.4455056323517206,1.0,1.0,0.9171285587755342,0.0,0.0,0.0,0.0,0.0,1.952595760991393e-18,2.9171285587755342,0.9074683366667264,0.976570488925814,5.800490328612349e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.8840388255925409,11,63,2736.710731267929
110,0.207162976978836,0.5192703808641614,0.6549522358144216,0.3686232532764804,40.81016845659706,22.934950286859337,1.3066846606677365,1.133834002651201,110,-11.30321130641317,100.0,,,58.19038504827768,111.33278967346996,626.4338148161769,37016,0.0169233254488917,0.0172876011851605,0.4550711152138179,0.5276412836010216,0.0163712585319913,0.6763413559276635,0.3072873855403451,0.9419956056465985,0.9734373603794936,0.8764647039977558,4.163336342344337e-17,0.0,0.0,0.0,0.0,8.838834812867457e-06,2.7919065088586605,0.9999999999999968,0.621170525301701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.621170525301698,11,63,2736.710731267929
120,0.2068039587841923,0.5195055206334414,0.6549522358144216,0.367984420716604,44.493206826562485,25.00478496567448,1.2076987188824395,1.0350939637640255,120,-11.30321130641317,110.0,,,60.16848227381706,122.32286645658314,744.7895345715806,42510,0.0175203372046949,0.0072942403967689,0.5115170517916114,0.4811887078116194,0.0120763333124407,0.481059300676096,0.5068643660114632,0.1792634132026815,0.9193489686522476,0.9999999999999988,2.775557561562892e-17,0.0,0.0,0.0,0.0,0.0,2.098612381854928,1.0,1.0,0.0,0.0,0.0,0.0,3.4716155882572084e-23,0.0,0.0,2.0,11,63,2736.710731267929
130,0.2067253062854155,0.5195570342633676,0.6549522358144216,0.3678444674276512,48.17235126728376,27.07243129102252,1.1795876150221338,1.112724559221366,130,-11.30321130641317,120.0,,,63.05948153696954,44.61005717236549,787.0581895001233,44969,0.0175022390869292,0.017519313034175,0.4577760098627316,0.5247046771030933,0.006624962006742,0.6258439061823092,0.3675311318109488,0.7215758410587011,1.0,1.0,1.63931503250796e-21,0.0,0.0,7.703719777548943e-34,5.68836031071506e-22,2.4062591735537988e-21,2.721575841058701,0.6607647985146086,0.9484694160148344,0.9999750400430176,0.0,0.0,0.0,0.0,5.8221909736345945e-22,0.0,2.609209254572461,11,63,2736.710731267929
140,0.2067253062854155,0.5195570342633676,0.6549522358144216,0.3678444674276512,51.85079594156027,29.139684353876675,1.173483607301918,1.126972714868342,140,-11.30321130641317,130.0,,,64.06599205732346,136.05756272096187,919.1041848910972,50415,0.0182307683207596,0.0119280260662989,0.0276510719649018,0.9604209019687991,0.0066003822208115,0.6166679538301753,0.3767316639490132,0.6851507369749766,0.8384053559489032,0.7407537961958365,0.2417940428600352,0.0,0.0,0.0,0.0,0.0,2.506103931979752,0.9796968254834364,0.4690775291868919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4487743546703282,11,63,2736.710731267929
150,0.2066665285922347,0.5195955308449324,0.6549522358144216,0.3677398791233299,55.528717674315175,31.206643528264927,1.1580597636322605,1.1270231244280309,150,-11.30321130641317,140.0,,,66.27195441909134,89.13106499332935,1005.0847665648909,54330,0.018499627582641,0.0120504658101174,0.0229529231308595,0.964996611059023,0.0065654420403345,0.4003835487235348,0.5930510092361306,0.9259058952963038,0.9963042387517808,0.669085482774056,0.0,0.0,0.0,0.0,0.0,0.0,2.5912956168221406,0.9484502251767224,0.5886686325200058,5.15153698735767e-19,0.0,1.0681243198026732e-17,3.3318690430777817e-18,0.0,0.0,0.0,1.5371188576967283,11,63,2736.710731267929
160,0.2025349040554591,0.5223015475728393,0.6549522358144216,0.3603881172386821,59.16935765612524,33.2526506915034,1.1041036766724648,1.073771542778417,160,-11.30321130641317,150.0,,,70.54640653263777,157.00195067282766,1158.0789901167154,59904,0.0193322480989035,0.0121446664691828,0.0138307525017023,0.9740245810291148,0.0172032326233858,0.4694937536450561,0.5133030137315581,0.999810951316666,1.0,0.9522120669187776,3.966249698353918e-20,0.0,8.537175347503457e-20,4.1328669530414113e-20,0.0,0.0,2.952023018235444,0.9596508740452836,0.6504905835535418,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.610141457598825,11,63,2736.710731267929
170,0.2025349040554591,0.5223015475728393,0.6549522358144216,0.3603881172386821,62.773238828512056,35.27799973205799,1.1041036766724648,1.073771542778417,170,-11.30321130641317,160.0,,,73.25342107843608,175.9140430148691,1329.94835346099,65561,0.0202856630231538,0.0120947660899836,0.0208549987572943,0.967050235152722,0.0120450406235335,0.0247578252019426,0.9631971341745238,0.5159239412949408,0.2559009739983857,0.6782133891610113,0.1277674025883903,0.0,0.0,0.0,0.0,0.0,1.577805707042728,0.9988485741615754,0.0083230419833202,0.0,0.0,0.0,0.0,5.703755853135964e-23,0.0,2.0251068195104446e-20,1.0071716161448956,11,63,2736.710731267929
180,0.1995390389876794,0.5242636960971799,0.6549522358144216,0.355057311784119,66.35046597362606,37.28836944727369,1.1118482404246908,1.1292480667202671,180,-11.30321130641317,170.0,,,72.97411846462637,176.2611228339374,1503.0406931135803,69894,0.0215045739707783,0.0120727253011466,0.0295417247152808,0.9583855499835726,0.0065783187393513,0.614638943981329,0.3787827372793195,0.7028352280990335,0.9738891079310668,0.1587678781593323,0.0536389718616356,0.0742637127845485,0.0146068728033987,0.0005518157263158,0.0,0.0,1.9785535873653315,0.9864244627368634,0.663695469784584,7.48568228364813e-21,0.0,0.0,0.0,0.0,8.325220315622301e-20,4.3023685454188794e-20,1.6501199325214473,11,63,2736.710731267929
190,0.1995171431544048,0.5242780368221381,0.6549522358144216,0.3550183506076936,69.90084428558512,39.28365035798411,1.1092407672572655,1.1247781248579336,190,-11.30321130641317,180.0,,,78.18412557244301,47.49784115515649,1547.707963691093,73015,0.0211971233813749,0.0120388722464825,0.0208000916813506,0.9671610360721667,0.0176333843142629,0.4700776239105669,0.5122889917751701,0.6193720845584004,1.0,0.961765100665632,0.0,1.9168694409543718e-16,0.1515456525801125,0.0,0.0,0.0,2.732682837804145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068804587973877e-20,2.0,11,63,2736.710731267929
200,0.199484013332689,0.524299735272943,0.6549522358144216,0.3549593998104062,73.45073303767562,41.27865614041958,1.0995602587433146,1.1707139159886228,200,-11.30321130641317,190.0,,,77.38776800688356,73.7739976849407,1618.7086980715394,76214,0.0212389941227535,0.0118629083910322,0.021012702289722,0.9671243893192458,0.0065295020513002,0.6217992351788383,0.3716712627698614,0.7574946069201274,1.0,0.6062678419690908,0.0002732017136422,0.0020341875628334,0.0762493523039216,0.031347216717393,0.0,0.0,2.4736664071870087,0.5035306640192034,1.0,0.2029696524562264,0.0,0.0,0.0,0.0,0.0,0.0,1.7065003164754295,11,63,2736.710731267929
30,0.6273800924650239,0.2440482415489956,0.6549522358144216,1.0,0.0,0.0,3.1168295339694443,0.5689123847116143,30,-3.4323029001533003,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,64,2588.491367816925
40,0.4143671527367101,0.3835615426814573,0.6549522358144216,0.6604722682682362,8.30236134134118,5.20873622600867,3.069851236819523,0.7794968970834149,40,-3.4323029001533003,30.0,,,49.86318215448409,89.23225757759064,85.23237563297153,5250,0.0162347382158041,0.0166226820249269,0.6982455147828103,0.2851318031922628,0.0065877696576791,0.3968005214476911,0.5966117088946298,0.9963895838268816,0.0002719876700293,2.839562338875181e-21,0.0,4.311749316548264e-21,2.443963366569641e-21,0.0,0.0,0.0,0.9966615714969108,0.9757593505045672,0.3948214261113044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3705807766158715,12,64,2588.491367816925
50,0.2714720417809613,0.4771510150888749,0.6549522358144216,0.4327074528525875,13.7682599469453,8.637932198597028,2.641534267763005,0.8382533859160459,50,-3.4323029001533003,40.0,,,49.69528364483267,46.647902633063495,129.09815976768732,8330,0.0154979783634678,0.0064299492563716,0.5387883936820677,0.4547816570615607,0.0065974277624591,0.3975632602383649,0.5958393119991758,1.0,0.9664305785232232,0.0,0.0,0.0,0.2562175455740251,0.0,0.0,0.0,2.222648124097248,0.7665259009184375,0.9479936444147262,0.0005507912623165,0.0,1.761828530288945e-19,0.0,0.0001559358003616,5.328835096956569e-05,0.0001090616607699,1.7153886224075814,12,64,2588.491367816925
60,0.2681241511388632,0.4793437235501793,0.6549522358144216,0.4273711492587899,18.068652957502188,11.33591316319615,2.3125971860779093,0.8192918674622782,60,-3.4115349712528378,50.0,,,55.33671650476754,37.21315753739327,164.2702988218516,10242,0.0160388887738578,0.0117501687493856,0.0381500398553214,0.950099791395293,0.0115262490516899,0.0544442983788138,0.9340294525694962,0.8969740357144885,1.0,0.0,0.0,0.0,0.3282512229893562,0.0,0.0,0.0,2.225225258703845,0.9458532654089704,0.0320465629208714,7.2723114700062035e-31,1.1514178053908546e-21,3.1554436208840472e-30,3.1490586695134676e-18,0.0,2.519379506296927e-18,3.3820489629020153e-18,0.9778998283298416,12,64,2588.491367816925
70,0.2645618687067856,0.4816768483936709,0.6549522358144216,0.4216931201423717,22.313974304507997,13.999343262424391,1.789707622338118,0.726549291745,70,-7.522651387574444,60.0,,,53.54055373650044,37.99901921954006,199.61687347572297,13255,0.0150597414919443,0.0120247402139899,0.0214495985631862,0.9665256612228238,0.0173024158860524,0.4608792262482904,0.521818357865657,0.6717986736439768,0.965279237770844,0.0031490657072477,0.0,0.0,0.2418494471974253,8.996139484965939e-17,0.0,0.0,1.8820764243194943,0.99999999999999,0.9969755342605072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.996975534260497,12,64,2588.491367816925
80,0.2594614105270146,0.4850174048821898,0.6549522358144216,0.4135633464357645,26.490256637398677,16.619459658593392,1.673570917080963,0.8033860049123515,80,-7.522651387574444,70.0,,,55.27533383760601,55.01158198155463,251.5270937839523,17013,0.0147844056770676,0.0120975668849607,0.0144845136834898,0.9734179194315492,0.0174505655562129,0.4691284435301396,0.5134209909136472,0.9943058434433858,0.7207350793115452,7.426376835594065e-18,0.0,0.0,0.1964650803316917,0.0,0.0,0.0,1.9115060030866229,0.6295782317385437,0.986945333181082,0.0,0.0,4.4045713257223624e-20,1.0672615135404184e-19,0.0,0.0001781389023168,3.9302328752599536e-19,1.6167017038219424,12,64,2588.491367816925
90,0.2562035257186001,0.4871511638214868,0.6549522358144216,0.4083705058475111,30.59992589881505,19.197784339821467,1.6180141210261505,0.8174525117689059,90,-7.522651387574444,80.0,,,56.37201963644475,104.8863875567913,352.3738391166553,22409,0.015724657018013,0.0074016786647624,0.507483542589359,0.4851147787458785,0.0119578953845694,0.4809608631768774,0.5070812414385532,0.1913978240442141,0.9873122294320202,0.0,1.1707195778086777e-18,0.0040727162490256,0.2839498528229223,0.0,0.0,0.0,1.4667326225481825,0.9999999999999792,0.7304354505855237,1.4425960426223128e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.7304354505855173,12,64,2588.491367816925
100,0.2501011225381476,0.4911479464283652,0.6549522358144216,0.3986437018673662,34.63499693738944,21.729307581105207,1.4238608107095645,0.814259112939584,100,-7.522651387574444,90.0,,,55.7189371874556,72.76481803599745,422.34300099127,25752,0.0164003961242338,0.0122062871206354,0.009671942144405,0.9781217707349597,0.0065796282622366,0.6188019587919688,0.3746184129457947,0.5553772186807118,0.8666501969813901,0.4162876543876971,0.0195669267823449,0.0279312201656648,0.3998106320064888,0.0,0.0,0.0,2.2856238490042977,0.9999401820675085,0.9999187031403872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999858885207896,12,64,2588.491367816925
110,0.2482537327806704,0.4923578984804456,0.6549522358144216,0.3956990917663049,38.6067109055578,24.221081857699296,1.2644506438810288,0.8834059034761544,110,-7.522651387574444,100.0,,,56.85272346902639,96.1196099743247,514.3755776407197,30998,0.0165938311388063,0.0122563107625635,0.0124122768904453,0.9753314123469912,0.0117617000040791,0.4908823908996731,0.4973559090962478,0.9852997560368568,0.7960445771443114,0.7577773290055603,0.3256768833526104,0.296976392196456,0.5298477599475739,0.0,0.0,0.0,3.691622697683369,1.0,0.9485146434505825,0.9404356179453564,0.0,4.182619072449817e-19,0.0,0.0,8.805927761877783e-19,0.0,2.888950261395939,12,64,2588.491367816925
120,0.2473345075356902,0.4929599471098624,0.6549522358144216,0.3942339109994616,42.55637591938663,26.6990230592811,1.207718346631908,0.9591981054204648,120,-7.522651387574444,110.0,,,58.847971943207085,61.16009179316461,572.151091019623,35351,0.0161848629747283,0.0121126728285172,0.0131080632716468,0.974779263899836,0.0172784322538459,0.4597136116102915,0.5230079561358626,1.0,1.0,0.8201316937129705,0.1310861186068514,0.5817579695306585,0.6974450951694242,0.0,0.0,0.0,4.230420877019904,0.899909976846384,0.0691688405870447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690788174334288,12,64,2588.491367816925
130,0.2424925837050973,0.4961311759483523,0.6549522358144216,0.3865162229683215,46.460126589225546,29.14815851548504,1.1635308919365783,1.021490277443995,130,-11.326853861652136,120.0,,,62.01005793083459,83.30371693708003,651.9094099849463,39907,0.0163357157888326,0.0120805675572486,0.0243021557305774,0.963617276712174,0.006667441572023,0.6146500420902239,0.3786825163377529,0.8422920630754407,0.9280051965068036,0.895245136750628,0.9934292376504824,0.505262833855646,0.3652296940742355,0.1087883881170071,1.3139312062852492e-17,0.0122008944294472,4.65045344445969,1.0,0.5613469872471142,1.734723475976807e-18,1.1926223897340549e-18,0.0,2.1684043449710093e-18,0.0,0.0,1.5178830414797062e-18,1.5613469872471142,12,64,2588.491367816925
140,0.2409773450358875,0.4971235849025437,0.6549522358144216,0.3841010384774392,50.31321289645435,31.56550815918996,1.0966831072671923,0.9848460976082742,140,-11.326853861652136,130.0,,,64.18039691448212,62.08524127304554,710.3755042115226,44322,0.0160276048962484,0.0123048546108672,0.0145540045244847,0.973141140864648,0.0066153313033824,0.6128487336120639,0.3805359350845536,0.9940687865778944,0.934066859774588,0.7343223418525856,0.8780521907301096,0.3026896727736981,0.5821133448908031,0.0,0.0,0.0,4.425313196599679,1.0,0.7418415944560985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7418415944560983,12,64,2588.491367816925
150,0.2409773450358875,0.4971235849025437,0.6549522358144216,0.3841010384774392,54.154223281228745,33.97528160954884,1.0966831072671923,0.9848460976082742,150,-11.326853861652136,140.0,,,67.39541415963322,140.9435100061819,847.1480302680284,49810,0.0170075894452525,0.0120172972997714,0.0217154581721737,0.9662672445280548,0.0165660762173532,0.6691938793650222,0.3142400444176246,1.0,0.856850585450447,0.898957138906131,0.6311752320754086,0.2251683491287857,0.5669276487095793,0.0,4.418472713245861e-17,0.0,4.179078954270352,1.0,0.9737584009096908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973758400909691,12,64,2588.491367816925
160,0.2408395047356758,0.4972138637153527,0.6549522358144216,0.3838813306769094,57.99413512700049,36.38436585840665,1.0785160681125985,0.9654343316042128,160,-11.326853861652136,150.0,,,71.68802267219871,183.3680755151436,1026.432757684961,55569,0.0184713195789911,0.0120806186765985,0.0206762247355855,0.967243156587816,0.0073405578703447,0.5243312858723849,0.4683281562572705,0.6301496256393834,0.9521690759451384,0.7179513292413469,0.0,0.1980913562883468,0.5309405449039428,0.0,0.0,0.0,3.029301932018158,0.9240732100811924,0.4705217555772281,7.703719777548942e-33,0.0,0.0,2.5406340276540095e-19,3.2212406083288683e-20,4.503393079495175e-19,3.0814879110195774e-33,1.3945949656584204,12,64,2588.491367816925
