problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc_edge_failures,MG LdWLOA + EW,10,1,250,test,f1,1.2015700685864297,0.0946626983123711,0.7191078932482103,0.991038973548221,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,275,train,f0,3.0459944391652464e-12,1.5664573912512434e-12,2.1942431709993054e-12,1.0,275
mdgnc_edge_failures,MG LdWLOA + EW,10,1,275,train,f1,1.0995215432800968e-11,1.003950218031403e-12,8.35192601946553e-12,1.0,275
mdgnc_edge_failures,MG LdWLOA + EW,10,1,275,test,f0,0.2066731805111822,0.1100601473813525,0.1073480466019322,0.9878867639583948,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,275,test,f1,1.1153749643926687,0.087872032201741,0.6432165522193904,0.9922785059567362,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,300,train,f0,5.591798644000823e-12,2.8991405486921733e-12,3.903937913681451e-12,1.0,300
mdgnc_edge_failures,MG LdWLOA + EW,10,1,300,train,f1,5.558041416949691e-12,4.95511777379496e-13,4.27485010353242e-12,1.0,300
mdgnc_edge_failures,MG LdWLOA + EW,10,1,300,test,f0,0.1721165029787812,0.0916575998770326,0.0939978320816002,0.9915988843847818,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,300,test,f1,1.0668443273096837,0.0840486671086854,0.6405443916898726,0.9929358215572534,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,25,train,f0,1.168003815147394e-12,7.270238423443423e-13,6.963851717500801e-13,1.0,25
mdgnc_edge_failures,MG LdWLOA + EW,10,2,25,train,f1,2.64013137444052e-12,2.756256369122374e-13,2.0718005089293e-12,1.0,25
mdgnc_edge_failures,MG LdWLOA + EW,10,2,25,test,f0,0.7494863844431556,0.4002710408192591,0.3942956827689298,0.839783093881467,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,25,test,f1,5.780862389553534,0.4603493382467098,4.534720118287761,0.7880784867758164,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,50,train,f0,1.8871786965173007e-12,1.023806427554987e-12,1.1738254812598824e-12,1.0,50
mdgnc_edge_failures,MG LdWLOA + EW,10,2,50,train,f1,3.83641974042206e-12,2.957613442096596e-13,2.7812063763121847e-12,1.0,50
mdgnc_edge_failures,MG LdWLOA + EW,10,2,50,test,f0,0.4146604951923454,0.2214537734672589,0.284426546790045,0.950958226217112,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,50,test,f1,3.359558661373432,0.2675328527728033,2.6739295846313107,0.9284261726872456,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,75,train,f0,1.6416114369273185e-12,7.1965919708761e-13,1.1150843211756486e-12,1.0,75
mdgnc_edge_failures,MG LdWLOA + EW,10,2,75,train,f1,5.532305847995844e-12,4.564119168804177e-13,4.3062679348319455e-12,1.0,75
mdgnc_edge_failures,MG LdWLOA + EW,10,2,75,test,f0,0.3082396314229494,0.1646185983526248,0.2124452250469394,0.9729007170764172,4500
