problem,model,cv_folds,fold,budget,weight_name,weight_value
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0050179375749065
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f1_mass.graph_1.edge_weight,0.1382074155123175
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f1_mass.sizing,0.3671923709870096
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.0795646443704517
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0737525702904945
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f1_mass.interaction.graph_1_edge_weight_sizing,0.3362650612648199
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0035732364736412
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f0_failure_rate.graph_1.edge_weight,0.1674932646834406
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f0_failure_rate.sizing,0.1630850959486411
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.2388705941629838
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.3229829423266177
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f0_failure_rate.interaction.graph_1_edge_weight_sizing,0.1039948664046753
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0050814663434893
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f1_mass.graph_1.edge_weight,0.1385704718557324
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f1_mass.sizing,0.3705023858060365
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.0771584116884888
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0724441776208019
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,f1_mass.interaction.graph_1_edge_weight_sizing,0.3362430866854508
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0035955714147412
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f0_failure_rate.graph_1.edge_weight,0.1608280169196309
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f0_failure_rate.sizing,0.163213658911392
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.2416392104301902
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.3233529343186698
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f0_failure_rate.interaction.graph_1_edge_weight_sizing,0.1073706080053756
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0050353988437899
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f1_mass.graph_1.edge_weight,0.1419522598898677
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f1_mass.sizing,0.3754109012953908
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.0728816812888376
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0709572268314676
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,f1_mass.interaction.graph_1_edge_weight_sizing,0.3337625318506463
mdgnc_edge_failures,MG LdWLOA + EW,10,1,125,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.1222858180535622
mdgnc_edge_failures,MG LdWLOA + EW,10,1,125,f0_failure_rate.graph_1.edge_weight,0.2339891900204661
mdgnc_edge_failures,MG LdWLOA + EW,10,1,125,f0_failure_rate.sizing,0.0736976513864218
