n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
115,0.1577402571123718,0.069059734121879,30.138412598027244,68.83954901681878,6.797858405271802,6.64011814815943,115,6.797858405271802,51.0,22.341726838145405,2.603977918624878e-06,0.5468076369725168,35.943600619910285,109.18116401904264,21657,0.0050413798780552,0.0110176515674181,0.1049650016311065,0.0584322673364767,51.0,306.0,0.0378633768242948,1.0,0.0728434993355881,0.0378633768242948,0.5064062441096586,0.5075394335915061,51.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5061718463897705,0.5074934303760529,10.0,10,62,847.4790990352631
125,0.1577402571123718,0.069059734121879,30.829009939246035,70.41695158794249,6.797858405271802,6.64011814815943,125,6.797858405271802,60.0,22.341726838145405,2.603977918624878e-06,0.5545558179728687,48.02072479296476,139.4191809426993,27444,0.0050801333968335,0.0097411088793326,0.0986970560824012,0.0516698894180307,60.0,360.0,0.0365938083268702,1.0,0.0704849547396103,0.0365938083268702,0.506368946035703,0.5075312445561091,60.0,0.0315057009458541,1.0,0.0610828578472137,0.0315057009458541,0.5062281727790833,0.5074725985527039,10.0,10,62,847.4790990352631
135,0.1577402571123718,0.069059734121879,31.519607280464825,71.9943541590662,6.797858405271802,6.64011814815943,135,6.797858405271802,62.0,22.341726838145405,2.603977918624878e-06,0.5848469040356576,31.620844040066004,163.4776991494,32690,0.0050008473279106,0.0096963969969139,0.0984702848422503,0.0514534934757671,62.0,372.0,0.0363346613162467,1.0,0.0700026795027717,0.0363346613162467,0.5063526418901259,0.507523516493459,62.0,0.0316653253510594,1.0,0.0613792710006237,0.0316653253510594,0.5063340306282044,0.5075686872005463,10.0,10,62,847.4790990352631
145,0.1577402571123718,0.069059734121879,32.210204621683616,73.57175673018992,6.797858405271802,6.64011814815943,145,6.797858405271802,65.0,22.341726838145405,2.603977918624878e-06,0.5655994680710137,34.04932013805956,190.38302896614184,37916,0.005021179158301,0.0093414960531684,0.0966514151638166,0.0494558359221585,65.0,390.0,0.0360145809558721,1.0,0.0694080882347547,0.0360145809558721,0.5063449951318594,0.5075226710392878,65.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5064223766326904,0.5076284289360047,10.0,10,62,847.4790990352631
155,0.1577402571123718,0.069059734121879,32.900801962902406,75.14915930131363,6.797858405271802,6.64011814815943,155,6.797858405271802,75.0,22.341726838145405,2.603977918624878e-06,0.7425224860198796,33.40391511213966,217.44595451676287,43100,0.0050451497567694,0.0083678061983729,0.0914757137079179,0.0477168895266518,75.0,450.0,0.0351325817406177,1.0,0.0677696589628855,0.0351325817406177,0.5063553126653035,0.5075367720921834,75.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5063066601753234,0.5075295090675354,10.0,10,62,847.4790990352631
165,0.1577402571123718,0.069059734121879,33.5913993041212,76.72656187243734,6.797858405271802,6.64011814815943,165,6.797858405271802,77.0,22.341726838145405,2.603977918624878e-06,0.772986956872046,35.06200246117078,246.0348298137542,48291,0.0050948381647461,0.0056937887543249,0.0754571981611095,0.0389201873369974,77.0,462.0,0.0349836727821981,1.0,0.0674930410338686,0.0349836727821981,0.5063528557876488,0.5075360226940799,77.0,0.0288120517507195,1.0,0.0560100562870502,0.0288120517507195,0.5061055660247803,0.5073856174945831,10.0,10,62,847.4790990352631
175,0.1577402571123718,0.069059734121879,34.28199664533999,78.30396444356106,6.797858405271802,6.64011814815943,175,6.797858405271802,87.0,22.341726838145405,2.603977918624878e-06,0.7921139621175826,31.435271963011477,270.8341057205107,53488,0.0050634554614214,0.0048421110752112,0.0695852791559485,0.0318860813955265,87.0,522.0,0.034274291054442,1.0,0.0661731577296366,0.034274291054442,0.5063244316769743,0.5075187347401148,87.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.506377786397934,0.5076012194156647,10.0,10,62,847.4790990352631
185,0.1577402571123718,0.069059734121879,34.97259398655878,79.88136701468477,6.797858405271802,6.64011814815943,185,6.797858405271802,88.0,22.341726838145405,2.603977918624878e-06,0.8718478688970208,35.68894704198465,299.48319624597207,58708,0.005101233158104,0.0072335395821375,0.0850502180017048,0.0427566719165993,88.0,528.0,0.0342188966883854,1.0,0.0660702794451605,0.0342188966883854,0.5063252997669306,0.5075195790691809,88.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5064093112945557,0.5076171278953552,10.0,10,62,847.4790990352631
195,0.1577402571123718,0.069059734121879,35.66319132777757,81.45876958580848,6.797858405271802,6.64011814815943,195,6.797858405271802,89.0,22.341726838145405,2.603977918624878e-06,0.8203693758696318,41.02755325310864,326.2921298563015,64303,0.0050742909328694,0.0051304479574287,0.0716271453949457,0.0355904734149369,89.0,534.0,0.0341647471395436,1.0,0.0659697130322456,0.0341647471395436,0.5063258101431172,0.5075201037224759,89.0,0.0311050727963447,1.0,0.0603299275040626,0.0311050727963447,0.506455534696579,0.5075728297233582,10.0,10,62,847.4790990352631
205,0.1577402571123718,0.069059734121879,36.35378866899636,83.0361721569322,6.797858405271802,6.64011814815943,205,6.797858405271802,93.0,22.341726838145405,2.603977918624878e-06,1.0177864329889417,31.29523155489005,354.17482911469415,69331,0.0051084627239574,0.0077301100317445,0.0879210443053571,0.045881940745274,93.0,558.0,0.0339597940084434,1.0,0.0655890745661592,0.0339597940084434,0.506322512062647,0.5075202449675529,93.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5061418116092682,0.5074914991855621,2.0,10,62,847.4790990352631
215,0.1577402571123718,0.069059734121879,37.04438601021515,84.61357472805591,6.797858405271802,6.64011814815943,215,6.797858405271802,96.0,22.341726838145405,2.603977918624878e-06,0.8571560238488019,31.15836364799179,378.6983917038888,74529,0.0050812219633148,0.0046399156443209,0.068116926268887,0.030885523075908,96.0,576.0,0.0338085444527678,1.0,0.065307896817103,0.0338085444527678,0.5063154498736063,0.507517347112298,96.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5063532292842865,0.5075663447380065,10.0,10,62,847.4790990352631
225,0.1577402571123718,0.069059734121879,37.73498335143394,86.19097729917962,6.797858405271802,6.64011814815943,225,6.797858405271802,106.0,22.341726838145405,2.603977918624878e-06,0.8912581067997962,31.43165096291341,403.9763954600785,79702,0.0050685854239552,0.0041992927144905,0.0648019499281505,0.0291740227803087,106.0,636.0,0.033392605055475,1.0,0.0645354413339552,0.033392605055475,0.5063190139689535,0.5075219695298177,106.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5061413571238518,0.5073634386062622,8.0,10,62,847.4790990352631
235,0.1577402571123718,0.069059734121879,38.42558069265273,87.76837987030333,6.797858405271802,6.64011814815943,235,6.797858405271802,115.0,22.341726838145405,2.603977918624878e-06,1.0190790011547506,35.82598511688411,433.0069811344147,84906,0.0050998396006691,0.0039328699887075,0.0627125983252768,0.0283162743382885,115.0,690.0,0.0330144208248542,1.0,0.0638310137650241,0.0330144208248542,0.506305237956669,0.507509838498157,115.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5064225130610995,0.5075228346718682,9.0,10,62,847.4790990352631
245,0.1577402571123718,0.069059734121879,39.11617803387152,89.34578244142705,6.797858405271802,6.64011814815943,245,6.797858405271802,124.0,22.341726838145405,2.603977918624878e-06,1.1026690520811826,31.14034642209299,457.5355724208057,90104,0.0050778608321584,0.0026080475803181,0.051069047184358,0.0202531475338605,124.0,744.0,0.0329583626270534,1.0,0.0637322280916475,0.0329583626270534,0.5063137498594099,0.5075107817688296,124.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5064464092254639,0.5076579809188843,10.0,10,62,847.4790990352631
255,0.1577402571123718,0.069059734121879,39.80677537509031,90.92318501255076,6.797858405271802,6.64011814815943,255,6.797858405271802,126.0,22.341726838145405,2.603977918624878e-06,1.2547350639943031,35.598389791091904,483.76653465628624,95442,0.0050686965346104,0.0046873840403591,0.0684644728334277,0.0323835798266924,126.0,756.0,0.0329018741225202,1.0,0.0636272700059981,0.0329018741225202,0.5063151494851188,0.5075126020681291,126.0,0.0292317196726799,1.0,0.0568027794361114,0.0292317196726799,0.5063240706920624,0.5075562059879303,10.0,10,62,847.4790990352631
265,0.1577402571123718,0.069059734121879,40.4973727163091,92.50058758367447,6.797858405271802,6.64011814815943,265,6.797858405271802,135.0,22.341726838145405,2.603977918624878e-06,1.2397603639401495,27.09438774408773,505.49163237633184,100571,0.0050262166268241,0.0057554038165477,0.0758643777839621,0.0341852812839385,135.0,810.0,0.0326621710012356,1.0,0.0631816992053279,0.0326621710012356,0.5063174221250746,0.5075167258580525,135.0,0.0333157069981098,1.0,0.0644831135869026,0.0333157069981098,0.5065850540995598,0.507673367857933,8.0,10,62,847.4790990352631
275,0.1577402571123718,0.069059734121879,41.18797005752789,94.0779901547982,6.797858405271802,6.64011814815943,275,6.797858405271802,144.0,22.341726838145405,2.603977918624878e-06,1.2089300130028278,41.01484990702011,537.376678007422,105899,0.005074426368591,0.0033101848629892,0.0575342060255399,0.0268449355894295,144.0,864.0,0.0326699930010363,1.0,0.0632008939153618,0.0326699930010363,0.5063305786914296,0.5075241724650065,144.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5062508106231689,0.5075202584266663,10.0,10,62,847.4790990352631
285,0.1577402571123718,0.069059734121879,41.87856739874668,95.6553927259219,6.797858405271802,6.64011814815943,285,6.797858405271802,154.0,22.341726838145405,2.603977918624878e-06,1.3392573909368366,28.230935879051685,559.3698188653216,111075,0.0050359650584318,0.0030509632909059,0.0552355256235144,0.0294211612441964,154.0,924.0,0.0324576289647004,1.0,0.0628060221478536,0.0324576289647004,0.5063253989467373,0.5075239183066728,154.0,0.0343151785433292,1.0,0.0663532301783561,0.0343151785433292,0.5065018773078919,0.5076186180114746,10.0,10,62,847.4790990352631
295,0.1577402571123718,0.069059734121879,42.56916473996547,97.2327952970456,6.797858405271802,6.64011814815943,295,6.797858405271802,155.0,22.341726838145405,2.603977918624878e-06,1.1307147678453475,32.36870609410107,582.5927071636543,116402,0.0050050059892755,0.0029343492109318,0.054169633660676,0.0265669919039245,155.0,930.0,0.0324631649520128,1.0,0.0628168420926217,0.0324631649520128,0.5063261343586829,0.5075246114884654,155.0,0.033426759392023,1.0,0.0646909043192863,0.033426759392023,0.5066644489765167,0.5077205717563629,10.0,10,62,847.4790990352631
305,0.1577402571123718,0.069059734121879,43.25976208118426,98.81019786816933,6.797858405271802,6.64011814815943,305,6.797858405271802,164.0,22.341726838145405,2.603977918624878e-06,1.6043023359961808,28.86389573197812,603.4655588900205,121085,0.0049838176395921,0.0038585174493062,0.0621169658733127,0.0318908082510824,164.0,984.0,0.0325099507960059,1.0,0.0629082838209664,0.0325099507960059,0.5063461933921023,0.5075363095213727,164.0,0.0334203746169805,1.0,0.0646785110235214,0.0334203746169805,0.5066031157970429,0.5076722502708435,10.0,10,62,847.4790990352631
75,4.148264948316771,1.0,0.0,0.0,10.7883830964762,6.64011814815943,75,10.7883830964762,,22.513222486013547,3.1241215765476227e-06,,,0.0,0,,,,,,,,,,,,,,,,,,,,,11,63,1110.82222032547
85,4.148264948316771,1.0,10.0,41.48264948316771,10.7883830964762,6.64011814815943,85,10.7883830964762,29.0,22.513222486013547,3.1241215765476227e-06,0.8089965789986309,55.29285439799423,38.42326757205592,5473,0.0070205129859411,0.0162354952727828,0.1274185829178102,0.0793589638889258,29.0,174.0,0.04149590573948,1.0,0.0795451533691636,0.04149590573948,0.502230142724925,0.5033813057274654,29.0,0.0297721590846776,1.0,0.0578164003789424,0.0297721590846776,0.5022207915782928,0.5033613741397858,10.0,11,63,1110.82222032547
95,4.148264948316771,1.0,20.0,82.96529896633542,10.7883830964762,6.64011814815943,95,10.7883830964762,30.0,22.513222486013547,3.1241215765476227e-06,0.6098055640031816,40.70201466498838,70.92007552392897,10626,0.006674202477313,0.0167160625927649,0.1292906129336732,0.082836221502108,30.0,180.0,0.041223232448101,1.0,0.0790430853764216,0.041223232448101,0.5022276302178701,0.503378693262736,30.0,0.0324002785608172,1.0,0.0627633348107337,0.0324002785608172,0.502270644903183,0.5033670008182526,10.0,11,63,1110.82222032547
105,3.955064784420327,0.9534262718742595,29.767131359371295,123.48194763002093,10.595182932579757,6.64011814815943,105,10.595182932579757,34.0,22.513222486013547,3.1241215765476227e-06,0.6401703079900471,46.28692176700861,107.4109205938148,15839,0.0067814205817169,0.0145732765678046,0.1207198267386291,0.0752745436691146,34.0,204.0,0.0402929353363373,1.0,0.0773301475188311,0.0402929353363373,0.5022173488841337,0.503366924384061,34.0,0.029296613484621,1.0,0.0569215312600135,0.029296613484621,0.5018434584140777,0.503144907951355,10.0,11,63,1110.82222032547
115,3.955064784420327,0.9534262718742595,39.30139407811389,163.0325954742242,10.595182932579757,6.64011814815943,115,10.595182932579757,44.0,22.513222486013547,3.1241215765476227e-06,0.8165279570093844,45.41844444299932,143.64246056879347,21030,0.0068303595134946,0.0136501562256416,0.1168338830375917,0.0687615830385402,44.0,264.0,0.0377937712791291,1.0,0.0726918256418271,0.0377937712791291,0.5021323737773028,0.5033164661039006,44.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5019859586443219,0.5032241089003426,7.0,11,63,1110.82222032547
125,3.955064784420327,0.9534262718742595,48.83565679685649,202.58324331842744,10.595182932579757,6.64011814815943,125,10.595182932579757,51.0,22.513222486013547,3.1241215765476227e-06,0.8264544760022545,46.82740326899511,180.72866984677967,26241,0.0068872630557821,0.0099857388839597,0.0999286689792259,0.0587978457535502,51.0,306.0,0.0365264253581271,1.0,0.0703368879416409,0.0365264253581271,0.5021122775825799,0.5033037896249809,51.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5021930270724826,0.5033594833479987,9.0,11,63,1110.82222032547
135,3.955064784420327,0.9534262718742595,58.369919515599086,242.13389116263076,10.595182932579757,6.64011814815943,135,10.595182932579757,55.0,22.513222486013547,3.1241215765476227e-06,0.7582471920031821,41.36750075800228,213.87236557464348,31394,0.0068125235896873,0.0102471717948879,0.1012283151834898,0.0588004380939599,55.0,330.0,0.0359470672228119,1.0,0.0692603449929844,0.0359470672228119,0.5021178007125855,0.5033057722178372,55.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5022558391094207,0.503312748670578,10.0,11,63,1110.82222032547
145,3.955064784420327,0.9534262718742595,67.90418223434168,281.68453900683403,10.595182932579757,6.64011814815943,145,10.595182932579757,65.0,22.513222486013547,3.1241215765476227e-06,0.9981256930041128,42.01138246999472,249.73165882271127,36471,0.0068474036583233,0.0054849873643243,0.074060700538979,0.0422344999190988,65.0,390.0,0.0353770666397534,1.0,0.0682156714109274,0.0353770666397534,0.5021390373890217,0.5033068455182589,65.0,0.0288400296121835,1.0,0.0560629044969876,0.0288400296121835,0.5018563469250997,0.503152589003245,3.0,11,63,1110.82222032547
155,0.4997328304803936,0.1204679153107538,73.27365317026674,303.95852708133765,7.139850978639823,6.64011814815943,155,7.139850978639823,71.0,22.513222486013547,3.1241215765476227e-06,1.0510192660003668,42.74318512700847,282.1665297246509,41022,0.0068784196217797,0.0052357136798143,0.0723582315967873,0.0400395622087493,71.0,426.0,0.0348128193438472,1.0,0.0671663467942828,0.0348128193438472,0.5021298175126734,0.5033012628555298,71.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.501999032497406,0.5032718002796173,10.0,11,63,1110.82222032547
165,0.4997328304803936,0.1204679153107538,74.47833232337427,308.9558553861416,7.139850978639823,6.64011814815943,165,7.139850978639823,76.0,22.513222486013547,3.1241215765476227e-06,1.2071070200036047,39.13895623199642,312.25941338077246,46203,0.0067584229028585,0.0045536628210035,0.0674808329898465,0.036170458814552,76.0,456.0,0.0344566856265852,1.0,0.0665053942877995,0.0344566856265852,0.5021119298119294,0.5032943949887627,76.0,0.0333157069981098,1.0,0.0644831135869026,0.0333157069981098,0.5021366655826569,0.5033293843269349,10.0,11,63,1110.82222032547
175,0.4997328304803936,0.1204679153107538,75.68301147648181,313.95318369094554,7.139850978639823,6.64011814815943,175,7.139850978639823,79.0,22.513222486013547,3.1241215765476227e-06,1.039671828009887,45.81238894899434,348.1726412548305,51417,0.0067715471780701,0.0038189333328668,0.0617975188245192,0.0321308904556131,79.0,474.0,0.034413357324238,1.0,0.0664285988181452,0.034413357324238,0.5021070445640178,0.503292082231256,79.0,0.0311050727963447,1.0,0.0603299275040626,0.0311050727963447,0.5019694685935974,0.5032150030136109,10.0,11,63,1110.82222032547
185,0.4997328304803936,0.1204679153107538,76.88769062958934,318.9505119957495,7.139850978639823,6.64011814815943,185,7.139850978639823,84.0,22.513222486013547,3.1241215765476227e-06,1.1177205720014172,42.41841784899589,381.8505447568023,56590,0.0067476682233045,0.0048468981969195,0.0696196681758797,0.0386038773891406,84.0,504.0,0.0341487576120666,1.0,0.0659381993824527,0.0341487576120666,0.5020955836489087,0.5032868654955001,84.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5019964814186096,0.5032786846160888,10.0,11,63,1110.82222032547
195,0.2146785937216559,0.0517514180980087,77.74878729663315,322.5225691167597,6.854796741881086,6.64011814815943,195,6.854796741881086,88.0,22.513222486013547,3.1241215765476227e-06,1.1045841140003176,46.11245439900085,418.3185583997984,61794,0.0067695659513836,0.0036166123214509,0.0601382766751004,0.0305186812183286,88.0,528.0,0.0339328862134028,1.0,0.0655373661694201,0.0339328862134028,0.5020891109650786,0.503284786912528,88.0,0.0302523298189044,1.0,0.0587248980998992,0.0302523298189044,0.5020573854446411,0.5032841444015503,10.0,11,63,1110.82222032547
205,0.2146785937216559,0.0517514180980087,78.26630147761324,324.6693550539763,6.854796741881086,6.64011814815943,205,6.854796741881086,94.0,22.513222486013547,3.1241215765476227e-06,1.2036374319868628,44.27323374300613,452.24291144681047,67026,0.0067472758548445,0.0030117954780961,0.0548798276062901,0.0274216916660995,94.0,564.0,0.0336435266790237,1.0,0.0650000790966318,0.0336435266790237,0.5020813434681994,0.5032822312192714,94.0,0.0292317196726799,1.0,0.0568027794361114,0.0292317196726799,0.5020023047924042,0.5032596826553345,10.0,11,63,1110.82222032547
215,0.2146785937216559,0.0517514180980087,78.78381565859333,326.81614099119287,6.854796741881086,6.64011814815943,215,6.854796741881086,96.0,22.513222486013547,3.1241215765476227e-06,1.3077411640115315,47.69973017201119,486.5675182607665,72368,0.0067235175527963,0.0041025787926941,0.064051376196723,0.0325927655520173,96.0,576.0,0.0335551112657412,1.0,0.0648359080466131,0.0335551112657412,0.5020772734036049,0.5032806899398565,96.0,0.0313893204554915,1.0,0.0608649373054504,0.0313893204554915,0.5020017087459564,0.5032391250133514,10.0,11,63,1110.82222032547
225,0.2146785937216559,0.0517514180980087,79.30132983957341,328.96292692840944,6.854796741881086,6.64011814815943,225,6.854796741881086,106.0,22.513222486013547,3.1241215765476227e-06,1.2174723939970136,49.93598591099726,525.019450253676,77639,0.006762315978486,0.0025019901739299,0.0500198977800833,0.0244002082228656,106.0,636.0,0.0333507913779818,1.0,0.0644612881653713,0.0333507913779818,0.5020701446623173,0.503276768720375,106.0,0.0299680821597576,1.0,0.0581898882985115,0.0299680821597576,0.5017778217792511,0.5031694591045379,10.0,11,63,1110.82222032547
235,0.212981263939322,0.0513422519035923,79.81679818958142,331.10122621671434,6.853099412098752,6.64011814815943,235,6.853099412098752,110.0,22.513222486013547,3.1241215765476227e-06,1.332809650004492,47.49832250799227,560.9654542465869,82916,0.0067654669092405,0.0012720075932859,0.0356652154526781,0.0177153169036084,110.0,660.0,0.0332071112130175,1.0,0.0641943274573846,0.0332071112130175,0.5020584138956937,0.5032725502144206,110.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5019248843193054,0.5032479465007782,10.0,11,63,1110.82222032547
245,0.2116190228786303,0.0510138637515181,80.32857876785697,333.2242276508041,6.85173717103806,6.64011814815943,245,6.85173717103806,115.0,22.513222486013547,3.1241215765476227e-06,1.5304689389886337,45.66079676100344,595.8112125996122,88161,0.0067582174952599,0.0012677744817253,0.0356058208966642,0.0175766726414152,115.0,690.0,0.0330050738123448,1.0,0.0638178098460902,0.0330050738123448,0.5020469390827677,0.5032680402631345,115.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5020037829875946,0.5032718718051911,10.0,11,63,1110.82222032547
255,0.2116190228786303,0.0510138637515181,80.83871740537215,335.3404178795904,6.85173717103806,6.64011814815943,255,6.85173717103806,125.0,22.513222486013547,3.1241215765476227e-06,1.7565556099871174,43.1003746589995,630.4655167456076,93320,0.0067559528155337,0.0020112044346315,0.0448464539805714,0.0215567903487682,125.0,750.0,0.0327166348546743,1.0,0.0632819745540618,0.0327166348546743,0.5020434865951539,0.503268346786499,125.0,0.0373688960447907,1.0,0.0719965443015098,0.0373688960447907,0.5019040584564209,0.5031613290309906,10.0,11,63,1110.82222032547
265,0.2116190228786303,0.0510138637515181,81.34885604288733,337.4566081083767,6.85173717103806,6.64011814815943,265,6.85173717103806,127.0,22.513222486013547,3.1241215765476227e-06,1.703080597013468,47.271286408999,666.5830000296701,98582,0.0067617110631724,0.000768588863413,0.0277234352743856,0.0129462799387462,127.0,762.0,0.0326643978780883,1.0,0.0631849335169228,0.0326643978780883,0.5020384154920503,0.5032664246446504,127.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5020409226417542,0.5032593488693238,10.0,11,63,1110.82222032547
275,0.2116190228786303,0.0510138637515181,81.85899468040252,339.572798337163,6.85173717103806,6.64011814815943,275,6.85173717103806,134.0,22.513222486013547,3.1241215765476227e-06,1.6289650929975323,43.77390204400581,700.615141728631,103790,0.0067503144978189,0.0009829242170783,0.0313516222399782,0.0161913143737531,134.0,804.0,0.0324500021455225,1.0,0.0627852799509888,0.0324500021455225,0.5020361275815252,0.5032648052742232,134.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5019119679927826,0.5032207131385803,10.0,11,63,1110.82222032547
285,0.2116190228786303,0.0510138637515181,82.3691333179177,341.68898856594933,6.85173717103806,6.64011814815943,285,6.85173717103806,138.0,22.513222486013547,3.1241215765476227e-06,1.6158120249892818,52.78402344499773,742.8787133706937,109026,0.0068137757357941,0.000979401045513,0.0312953837732195,0.0156042208923297,138.0,828.0,0.0323615843106223,1.0,0.0626210651319959,0.0323615843106223,0.5020329520322274,0.5032636829908343,138.0,0.0288959853351116,1.0,0.0561686009168624,0.0288959853351116,0.5020133435726166,0.5032528638839722,10.0,11,63,1110.82222032547
295,0.2116190228786303,0.0510138637515181,82.87927195543288,343.80517879473564,6.85173717103806,6.64011814815943,295,6.85173717103806,141.0,22.513222486013547,3.1241215765476227e-06,1.7426208040124038,43.72507340699667,776.8446792237373,114235,0.0068004086245348,0.0007121895240859,0.0266868792496604,0.0118883041425272,141.0,846.0,0.0322985630878742,1.0,0.0625040183993096,0.0322985630878742,0.5020320800179285,0.5032634464561516,141.0,0.0304011572152376,1.0,0.0590021945536136,0.0304011572152376,0.5021390378475189,0.5033020973205566,10.0,11,63,1110.82222032547
305,0.2116190228786303,0.0510138637515181,83.38941059294807,345.92136902352195,6.85173717103806,6.64011814815943,305,6.85173717103806,146.0,22.513222486013547,3.1241215765476227e-06,1.7526728359953267,43.59979747100442,810.9381160705816,119435,0.0067897862106633,0.0009056042088522,0.0300932585283193,0.0153037611130571,146.0,876.0,0.0321705387012191,1.0,0.0622653336047309,0.0321705387012191,0.5020307853613815,0.5032628860375653,146.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5019637227058411,0.5032593429088592,10.0,11,63,1110.82222032547
75,3.3695329769385465,1.0,0.0,0.0,10.009651125097976,6.64011814815943,75,10.009651125097976,,39.37513458100148,2.670101821422577e-06,,,0.0,0,,,,,,,,,,,,,,,,,,,,,12,64,1178.190009355545
85,2.946731282295178,0.8745221674525611,9.372610837262805,31.581321296168625,9.586849430454608,6.64011814815943,85,9.586849430454608,31.0,39.37513458100148,2.670101821422577e-06,0.8387142419960583,91.78713125700595,46.585442064970266,6525,0.0071395313509532,0.0142794740003063,0.1194967530952468,0.0785381708360837,31.0,186.0,0.0407294414697154,1.0,0.0781434483585819,0.0407294414697154,0.5025236741189034,0.5033443031772491,31.0,0.0315535467118024,1.0,0.0611694030463695,0.0315535467118024,0.5024481058120728,0.503320038318634,10.0,12,64,1178.190009355545
95,2.946731282295178,0.8745221674525611,18.11783251178841,61.04863411912041,9.586849430454608,6.64011814815943,95,9.586849430454608,35.0,39.37513458100148,2.670101821422577e-06,0.6294879250053782,34.043697143002646,76.39458595690667,11337,0.0067385186519279,0.0113872931153946,0.1067112604901406,0.068635020263668,35.0,210.0,0.0396542607673576,1.0,0.0761540349040712,0.0396542607673576,0.5024975759642465,0.5033325740269252,35.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5023110508918762,0.5032826066017151,1.0,12,64,1178.190009355545
105,2.946731282295178,0.8745221674525611,26.863054186314024,90.5159469420722,9.586849430454608,6.64011814815943,105,9.586849430454608,38.0,39.37513458100148,2.670101821422577e-06,0.6538571860000957,64.58827810900402,114.68590720916109,17162,0.0066825490740683,0.0110996985295365,0.1053551068033087,0.0694700001988885,38.0,228.0,0.0388753076917246,1.0,0.0747086850828246,0.0388753076917246,0.5024701764709071,0.5033158252113744,38.0,0.029940930660814,1.0,0.0581352515146136,0.029940930660814,0.5020235478878021,0.5031062960624695,8.0,12,64,1178.190009355545
115,2.946731282295178,0.8745221674525611,35.60827586083963,119.98325976502396,9.586849430454608,6.64011814815943,115,9.586849430454608,43.0,39.37513458100148,2.670101821422577e-06,0.6780619519995525,89.42957862000912,162.47783334285486,23548,0.0068998570300176,0.0094079749786392,0.0969947162408303,0.0608707210789392,43.0,258.0,0.0378471295847449,1.0,0.0728017031106837,0.0378471295847449,0.502418651137241,0.5032917261123657,43.0,0.0300329759716987,1.0,0.0583086401224136,0.0300329759716987,0.502097100019455,0.5031321525573731,10.0,12,64,1178.190009355545
125,2.946731282295178,0.8745221674525611,44.35349753536524,149.45057258797576,9.586849430454608,6.64011814815943,125,9.586849430454608,53.0,39.37513458100148,2.670101821422577e-06,0.7457694869954139,48.58332411700394,197.61506262572948,28892,0.006839784806373,0.0077684218929025,0.0881386515264591,0.0489523230151149,53.0,318.0,0.0363727609785098,1.0,0.0700671629242177,0.0363727609785098,0.5023579811150173,0.5032616178944426,53.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5024253129959106,0.5033337295055389,10.0,12,64,1178.190009355545
