n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_tsfc.graph_0.wloa_semantic_type,kernel_weight.f0_tsfc.sizing,kernel_weight.f0_tsfc.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.g0_jet_mach.graph_0.wloa_semantic_type,kernel_weight.g0_jet_mach.sizing,kernel_weight.g0_jet_mach.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.g1_pr.graph_0.wloa_semantic_type,kernel_weight.g1_pr.sizing,kernel_weight.g1_pr.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.g2_pr.graph_0.wloa_semantic_type,kernel_weight.g2_pr.sizing,kernel_weight.g2_pr.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.g3_pr.graph_0.wloa_semantic_type,kernel_weight.g3_pr.sizing,kernel_weight.g3_pr.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.g4_pr_perc_sum.graph_0.wloa_semantic_type,kernel_weight.g4_pr_perc_sum.sizing,kernel_weight.g4_pr_perc_sum.interaction.graph_0_wloa_semantic_type_sizing,kernel_diagnostics.f0_tsfc.graph_0.wloa_semantic_type.depth,kernel_diagnostics.f0_tsfc.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.g0_jet_mach.graph_0.wloa_semantic_type.depth,kernel_diagnostics.g0_jet_mach.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.g1_pr.graph_0.wloa_semantic_type.depth,kernel_diagnostics.g1_pr.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.g2_pr.graph_0.wloa_semantic_type.depth,kernel_diagnostics.g2_pr.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.g3_pr.graph_0.wloa_semantic_type.depth,kernel_diagnostics.g3_pr.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.g4_pr_perc_sum.graph_0.wloa_semantic_type.depth,kernel_diagnostics.g4_pr_perc_sum.graph_0.wloa_semantic_type.num_levels,run,seed,runtime_sec
285,0.0325616986333185,0.0313284902766802,80.34335588117145,83.50597549667148,6.672679846792748,6.64011814815943,285,6.672679846792748,195.0,,,44.14609771594405,329.9794708136469,6767.124729081057,113249,0.059754388375006,0.005886025630824,0.5288918400438588,0.4652221343253172,0.008769358802697,0.8111561236171162,0.1800745175801866,0.0085835389543385,0.5072404916395918,0.4841759694060696,0.0081199568245876,0.3016595406159547,0.6902205025594577,0.0086251235379733,0.5187927137843757,0.4725821626776508,0.0101657690374394,0.6228603179069792,0.3669739130555814,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,9,61,8838.124000549316
295,0.0324904526417872,0.0312599425827139,80.65629804546842,83.83123625304701,6.672608600801217,6.64011814815943,295,6.672608600801217,205.0,,,45.35236349608749,423.98078782856464,7177.710779317655,118635,0.0605024721146175,0.0086544481308935,0.5159231874198199,0.4754223644492864,0.1437033879234451,0.8515000914658678,0.004796520610687,0.0085405310359542,0.5028869954590776,0.4885724735049683,0.0154732364153143,0.2083558418164534,0.7761709217682321,0.0086995737142575,0.5155823062770811,0.4757181200086613,0.0126782118877824,0.6296986753508126,0.357623112761405,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,9,61,8838.124000549316
305,0.0304295982670259,0.0292771388915299,80.95898345283963,84.14583650759107,6.670547746426456,6.64011814815943,305,6.670547746426456,215.0,,,46.47822922281921,429.84616015292704,7593.885909973644,124033,0.0612247217270697,0.0084894641680482,0.519580660865388,0.4719298749665637,0.1500649191516254,0.8456512359122803,0.0042838449360942,0.0086125716327896,0.5009246826363769,0.4904627457308334,0.0155145458889677,0.214256645458022,0.7702288086530102,0.0158475541933886,0.2197303722216471,0.7644220735849643,0.0057257986258604,0.5486719608744405,0.4456022404996991,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,9,61,8838.124000549316
75,2.284113298698577,1.0,0.0,0.0,8.924231446858007,6.64011814815943,75,8.924231446858007,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,62,8336.60153388977
85,1.3751978145296588,0.6020707533698995,8.010353766849498,18.29655556614118,8.015315962689089,6.64011814815943,85,8.015315962689089,34.0,,,39.61684093577787,249.547076350078,239.24166271975264,5159,0.0463736504593434,0.0086075701312675,0.5092449688004892,0.4821474610682431,0.0086201037442684,0.5106222139035299,0.4807576823522017,0.015606669982672,0.2184518347334576,0.7659414952838705,0.7617701403230808,0.0076177014032308,0.2306121582736882,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.4595764725925823,0.5177370787267197,0.0226864486806978,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
95,1.3212283082559877,0.578442544425789,13.91292025582794,31.77868618006941,7.961346456415417,6.64011814815943,95,7.961346456415417,40.0,,,36.78258786490187,240.70135419582948,469.657375796698,10412,0.04510731615412,0.1289857043517837,0.6480511770397755,0.2229631186084406,0.1218263475230523,0.7460863523256269,0.1320873001513207,0.0154935416910727,0.2132541193051363,0.7712523390037908,0.7809650100491768,0.0078096501004917,0.2112253398503314,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.1894198566125173,0.4559636703105371,0.3546164730769454,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
105,1.1224500385552556,0.4914160953376505,19.26221345464514,43.997077914125626,7.762568186714685,6.64011814815943,105,7.762568186714685,46.0,,,35.107293975073844,243.4929261766374,703.0700968238525,15657,0.0449045217362108,0.0068789696382199,0.5549494122405876,0.4381716181211926,0.0085106928767248,0.5123996148031988,0.4790896923200765,0.008362891946576,0.2286628542620985,0.7629742537913254,0.1759979754314185,0.2401888128261127,0.5838132117424688,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.0081025631477381,0.2406621508251196,0.7512352860271423,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
115,1.0529138220850376,0.4609726770931012,24.0241573167989,54.87389721732709,7.693031970244467,6.64011814815943,115,7.693031970244467,56.0,,,41.75801014294848,252.93866675393656,945.8590717189944,20905,0.0452455906108105,0.0086246220523027,0.5058222823505488,0.4855530955971484,0.0081040030641861,0.3022525069794409,0.6896434899563729,0.0153355237551955,0.2084709471413577,0.7761935291034466,0.0085738561672508,0.5189076302487495,0.4725185135839996,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.0160955180282647,0.2079904127512399,0.7759140692204952,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
125,1.0529138220850376,0.4609726770931012,28.63388408772991,65.40303543817747,7.693031970244467,6.64011814815943,125,7.693031970244467,66.0,,,36.01754682417959,238.03295116871595,1174.6933440519497,26116,0.0449798339735009,0.0086237782872283,0.5171163970664551,0.4742598246463165,0.1781741386286502,0.8200441199850633,0.0017817413862865,0.0153205541469284,0.2152968865241626,0.7693825593289089,0.0082299418516145,0.296312846661761,0.6954572114866244,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.0156093520050044,0.2112538251608199,0.7731368228341757,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
135,0.1876366298982645,0.0821485650493671,31.34949029844225,71.60578769809398,6.827754778057694,6.64011814815943,135,6.827754778057694,69.0,,,36.84868628019467,279.42282867478207,1441.9360183901154,31443,0.0458587290776998,0.0081618124235618,0.2987488367463392,0.6930893508300989,0.1606386533868899,0.8377549600792412,0.0016063865338688,0.0152495794772971,0.2133651551368064,0.7713852653858964,0.0084956422817186,0.5183115072481659,0.4731928504701154,0.980392156862747,0.0098039215686239,0.009803921568629,0.1458328082104954,0.4153980564968547,0.4387691352926499,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
145,0.1876366298982645,0.0821485650493671,32.170975948935926,73.48215399707662,6.827754778057694,6.64011814815943,145,6.827754778057694,79.0,,,37.48635089537129,273.2225968712009,1704.7805824992247,36697,0.0464555844482989,0.0068796134747997,0.5539386445090879,0.4391817420161124,0.1535671051343824,0.8448972238142738,0.0015356710513438,0.015261721048943,0.2102129920036442,0.7745252869474126,0.0081179165160647,0.2983969598420944,0.6934851236418408,0.9803921568627908,0.0098039215685762,0.0098039215686329,0.0099263086037989,9.926308603798936e-05,0.989974428310163,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
155,0.1876366298982645,0.0821485650493671,32.9924615994296,75.35852029605927,6.827754778057694,6.64011814815943,155,6.827754778057694,89.0,,,39.71588564524427,301.21935872128233,1993.491235036403,42038,0.0474211721546316,0.0069454662747342,0.5583210087763906,0.4347335249488751,0.2259776351826832,0.7717625884654901,0.0022597763518268,0.0151932140456084,0.2119444311358086,0.772862354818583,0.0068968680966201,0.5565369888263929,0.4365661430769869,0.980392156862988,0.0098039215688508,0.0098039215681612,0.0152497265585549,0.2048772664394433,0.7798730070020018,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
165,0.1876366298982645,0.0821485650493671,33.81394724992327,77.23488659504191,6.827754778057694,6.64011814815943,165,6.827754778057694,89.0,,,46.20835355622694,275.84783611400053,2259.413956265897,47275,0.0477929974884377,0.0069454662747342,0.5583210087763906,0.4347335249488751,0.2259776351826832,0.7717625884654901,0.0022597763518268,0.0151932140456084,0.2119444311358086,0.772862354818583,0.0068968680966201,0.5565369888263929,0.4365661430769869,0.980392156862988,0.0098039215688508,0.0098039215681612,0.0152497265585549,0.2048772664394433,0.7798730070020018,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
175,0.1760819452181863,0.0770898472148963,34.61013931124459,79.05347947062417,6.816200093377616,6.64011814815943,175,6.816200093377616,98.0,,,40.332772521767765,329.66770452214405,2576.0544789838605,52637,0.0489399942812823,0.0068530815190991,0.5549769174234052,0.4381700010574956,0.1490748263524366,0.849434425384039,0.0014907482635243,0.0151370373855122,0.2228609296962699,0.7620020329182178,0.0082728283986933,0.294737125122373,0.6969900464789336,0.9803921568623558,0.0098039215685564,0.0098039215690876,0.0153780964731838,0.2065915342705454,0.7780303692562709,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
185,0.0448881800963141,0.0196523439191436,35.093850266914785,80.15833009719667,6.685006328255744,6.64011814815943,185,6.685006328255744,107.0,,,41.4029484950006,340.26361354533583,2903.347885821946,57997,0.0500603114958005,0.0153051173743502,0.213480010696062,0.7712148719295876,0.1419728683191137,0.8566074029976951,0.0014197286831911,0.0152250948772519,0.2019499635843789,0.7828249415383691,0.00853013358104,0.5158543003965669,0.4756155660223931,0.9803921568627424,0.0098039215686324,0.0098039215686253,0.0085695492803671,0.5158343913644463,0.4755960593551864,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
195,0.0275168190678929,0.012047046476885,35.252347218894926,80.5203550930177,6.667634967227323,6.64011814815943,195,6.667634967227323,117.0,,,40.984853678848594,287.3283848478459,3182.540335030295,63163,0.0503861490909281,0.0085022287592375,0.5213529021134694,0.470144869127293,0.0087194328802675,0.8171526928421284,0.1741278742776039,0.0082244367039926,0.2377347239883901,0.7540408393076171,0.0086864904529504,0.5211476483399298,0.4701658612071198,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.0086521821642931,0.5188589749896998,0.472488842846007,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
205,0.0275168190678929,0.012047046476885,35.372817683663776,80.79552328369662,6.667634967227323,6.64011814815943,205,6.667634967227323,127.0,,,41.72298229811713,456.86697491584346,3618.6282707722858,68839,0.0525665432497898,0.0086326149394509,0.518284126121411,0.4730832589391382,0.1585476703204473,0.8398668529763482,0.0015854767032044,0.0151577205031024,0.2042914031977405,0.780550876299157,0.0084908579719528,0.5170710829110516,0.4744380591169955,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.1390671608475849,0.399654120005073,0.4612787191473419,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
215,0.0275168190678929,0.012047046476885,35.493288148432626,81.07069147437555,6.667634967227323,6.64011814815943,215,6.667634967227323,137.0,,,48.29107513697818,329.8647173200734,3937.708999177441,74111,0.0531325848953251,0.0068363368774323,0.5582635662117547,0.434900096910813,0.0087884560330525,0.8127423523261105,0.1784691916408369,0.0150342436670448,0.20386415334304,0.7811016029899152,0.0068456409775808,0.557635913906511,0.435518445115908,0.9527017437444988,0.0377712388180564,0.0095270174374449,0.0081730470774161,0.3106805915117646,0.6811463614108193,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
225,0.0275168190678929,0.012047046476885,35.61375861320148,81.34585966505448,6.667634967227323,6.64011814815943,225,6.667634967227323,146.0,,,39.09812953835353,343.951964746695,4270.567162425723,79398,0.0537868354672123,0.0081461484962859,0.3015295006636764,0.6903243508400375,0.1606010935978261,0.8377928954661956,0.0016060109359782,0.0080783803042245,0.3045382664586056,0.6873833532371699,0.0081877874659166,0.2941650219239066,0.6976471906101768,0.0080790000987342,0.3166746904583013,0.6752463094429645,0.0149994387238786,0.2167320881508612,0.76826847312526,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
235,0.0275168190678929,0.012047046476885,35.734229077970326,81.6210278557334,6.667634967227323,6.64011814815943,235,6.667634967227323,156.0,,,49.71319962479174,334.0734004047699,4594.501116937958,84644,0.054280292955649,0.0081241991882413,0.2985649281667847,0.6933108726449738,0.0087836805895809,0.8175128484631734,0.1737034709472457,0.0081569585088895,0.291845801931792,0.6999972395593184,0.0151019308348141,0.2259854159516915,0.7589126532134943,0.016083256259486,0.3251894468789957,0.6587272968615182,0.2334113869490686,0.0023341138694906,0.7642544991814406,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
245,0.0275168190678929,0.012047046476885,35.854699542739176,81.89619604641233,6.667634967227323,6.64011814815943,245,6.667634967227323,157.0,,,48.54241240909323,323.0082399942912,4907.839084086008,89872,0.0546092118133123,0.0082237200459029,0.2996656642127871,0.6921106157413099,0.212505892441731,0.7853690486338516,0.0021250589244173,0.0080666164417909,0.3036236652459703,0.6883097183122389,0.0082118757849243,0.2988050885694024,0.6929830356456732,0.1159073289891926,0.2438611028628166,0.6402315681479908,0.8541834387102548,0.0085418343871025,0.1372747269026425,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
255,0.0268285206817369,0.0117457048636873,35.97366329944204,82.16792274516048,6.666946668841167,6.64011814815943,255,6.666946668841167,167.0,,,43.67093775374815,362.99850061396137,5259.201343289111,95179,0.0552559003907281,0.0081641554853093,0.3020688179953955,0.6897670265192951,0.1605792712987982,0.8378149359882138,0.0016057927129879,0.0081428590841316,0.2998932658189301,0.6919638750969382,0.0082617190940784,0.2892183774390877,0.7025199034668338,0.0158822900697459,0.1855907700663088,0.7985269398639451,0.8227410427908671,0.0082274104279086,0.1690315467812241,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
265,0.0268285206817369,0.0117457048636873,36.09112034807891,82.43620795197785,6.666946668841167,6.64011814815943,265,6.666946668841167,177.0,,,50.696487579960376,333.73734227288514,5582.263229250908,100346,0.0556301519667042,0.0097420360659745,0.6186759225752179,0.3715820413588075,0.1730647833896889,0.8252045687764142,0.0017306478338968,0.0081689395424975,0.2946240852984723,0.6972069751590302,0.0082042957692966,0.2871776006641907,0.7046181035665128,0.0081495205703327,0.3044545765397595,0.6873959028899077,0.5793093160858933,0.0057930931608579,0.4148975907532488,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
275,0.0268285206817369,0.0117457048636873,36.20857739671578,82.70449315879522,6.666946668841167,6.64011814815943,275,6.666946668841167,182.0,,,53.55311677139253,342.4937849380076,5915.112871975638,105571,0.0560297133869683,0.0081894734710598,0.2931707282349753,0.6986397982939649,0.1106378990995246,0.8882557219094802,0.0011063789909952,0.0081254888880463,0.2939979712792296,0.6978765398327239,0.0081101204541335,0.2996640300800053,0.6922258494658612,0.0124642710732206,0.6171994510879137,0.3703362778388657,0.8434667705082213,0.0084346677050822,0.1480985617866965,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
285,0.0212094880113298,0.0092856549731637,36.31373419590004,82.94468320226055,6.66132763617076,6.64011814815943,285,6.66132763617076,192.0,,,57.28021615790203,356.9059639093466,6261.770233725663,110820,0.0565039725115111,0.0067959096770295,0.5506397240687577,0.4425643662542127,0.1431650547063505,0.8554032947465859,0.0014316505470635,0.0080951610040749,0.2935710023919937,0.6983338366039314,0.0082258638720324,0.3051134140533887,0.6866607220745788,0.0124445434550558,0.6169608096313101,0.3705946469136341,0.8658660327004188,0.0086586603270041,0.125475306972577,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
295,0.0197449115810597,0.0086444536671231,36.40338473910148,83.14945520022249,6.6598630597404895,6.64011814815943,295,6.6598630597404895,202.0,,,51.538977784104645,379.4923093430698,6630.759366201237,116081,0.0571218318777511,0.0087447043748717,0.5058154598586042,0.4854398357665241,0.1476239468977142,0.8508998136333087,0.0014762394689771,0.008195735527966,0.297329403177359,0.694474861294675,0.0153831226724149,0.2223022418690466,0.7623146354585384,0.0057595420780964,0.5535455270071518,0.4406949309147518,0.576644250029299,0.0057664425002929,0.417589307470408,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
305,0.0197449115810597,0.0086444536671231,36.48982927577271,83.34690431603309,6.6598630597404895,6.64011814815943,305,6.6598630597404895,210.0,,,52.53318692184985,408.9556258679368,7027.797859809827,121395,0.0578919878068275,0.0082017309533321,0.2942370435240289,0.697561225522639,0.116612875271539,0.8822209959757455,0.0011661287527153,0.0081296868846601,0.3007694896912175,0.6911008234241224,0.0081276574568653,0.295682703675304,0.6961896388678307,0.0155484726815742,0.224047858951507,0.7604036683669186,0.8496227175225526,0.0084962271752255,0.1418810553022219,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,10,62,8336.60153388977
75,4.148264948316771,1.0,0.0,0.0,10.7883830964762,6.64011814815943,75,10.7883830964762,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,63,8365.434014081955
85,0.6087257970687565,0.1467422656587442,5.7337113282937215,23.78495372692764,7.248843945228186,6.64011814815943,85,7.248843945228186,29.0,,,40.74129940662533,220.61022181715816,210.0745119927451,4880,0.0430480557362182,0.0089493328433903,0.8034897598954953,0.1875609072611143,0.0125970432066375,0.633352566648364,0.3540503901449985,0.0083679238732475,0.2310961758262457,0.7605359003005067,0.0099000099000099,0.99000099000099,9.9000099000099e-05,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.7905509647434008,0.2015435256091652,0.007905509647434,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
95,0.3859974588761465,0.0930503388007488,6.932674350591187,28.75857000665216,7.026115607035576,6.64011814815943,95,7.026115607035576,35.0,,,38.27938026562333,296.44567775167525,493.7798973917961,10240,0.0482206931046675,0.0088551487217405,0.805987455676703,0.1851573956015564,0.1246051607952317,0.8628792078235256,0.0125156313812426,0.0083604144484577,0.2349246065511454,0.7567149790003969,0.0068059466272295,0.5644293055117438,0.4287647478610267,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.6932132779999007,0.2998545892201006,0.0069321327799987,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
105,0.3859974588761465,0.0930503388007488,7.863177738598676,32.618544595413624,7.026115607035576,6.64011814815943,105,7.026115607035576,44.0,,,35.81323624495417,244.56975702103227,729.7200447283685,15429,0.0472953558058441,0.1424214022346074,0.6899905047761706,0.1675880929892218,0.0059141116652249,0.5368067117686504,0.4572791765661246,0.0082991201271972,0.2372340769763265,0.7544668028964762,0.1137573966879389,0.219033924775802,0.6672086785362591,0.0099000099000099,0.99000099000099,9.900009900008746e-05,0.6650681424119338,0.3282811761639468,0.0066506814241193,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
115,0.2440988650032425,0.0588436052288053,8.622647458746446,35.769026214810566,6.884217013162672,6.64011814815943,115,6.884217013162672,54.0,,,36.49656810052693,327.1278023412451,1042.3075497597456,20860,0.0499668048782236,0.0087581524667457,0.807556876215624,0.1836849713176302,0.0087245356791298,0.8298776716694689,0.1613977926514011,0.0080623569584097,0.2877141172136748,0.7042235258279154,0.0080452568913897,0.29341643281307,0.6985383102955401,0.0099000099000099,0.99000099000099,9.9000099000099e-05,0.8999283540862952,0.0910723623728417,0.0089992835408629,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
125,0.1080746758471615,0.0260529829202483,9.047130399491714,37.52989391906259,6.748192824006591,6.64011814815943,125,6.748192824006591,56.0,,,44.53868196066469,283.31408024951816,1315.8957192627713,26094,0.0504290533939898,0.0085225267255685,0.5100448400190938,0.4814326332553377,0.0127157014168834,0.6482804520114217,0.3390038465716949,0.0081379188580374,0.2900665158835278,0.7017955652584347,0.0081385203386302,0.3017708279005589,0.6900906517608109,0.0099000099000099,0.99000099000099,9.900009900014964e-05,0.3052155710209094,0.003052155710209,0.6917322732688815,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
135,0.044090281430031,0.010628607858792,9.230538353386915,38.29071870544855,6.684208429589461,6.64011814815943,135,6.684208429589461,66.0,,,35.61001769732684,339.82335641793907,1641.0775046590716,31526,0.0520547327494471,0.160010756344899,0.645432536656156,0.1945567069989449,0.2243744146657201,0.7733818411876228,0.0022437441466572,0.0081289467289743,0.2908397283777253,0.7010313248933003,0.0081201432325266,0.2902453100694829,0.7016345466979904,0.2176012092866832,0.6985433535128495,0.0838554372004675,0.0081474009427055,0.2854558149006357,0.7063967841566587,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
145,0.044090281430031,0.010628607858792,9.336824431974836,38.731621519748856,6.684208429589461,6.64011814815943,145,6.684208429589461,75.0,,,36.90568648185581,285.736965556629,1915.305424229242,36826,0.0520095971386857,0.0086777483418566,0.8060626072176013,0.1852596444405421,0.0057361427577293,0.5442667406711269,0.4499971165711437,0.2701803231620225,0.0027018032316202,0.7271178736063572,0.0082334837354373,0.2784857993659931,0.7132807168985695,0.2351421459059766,0.6918610488419796,0.0729968052520438,0.0083194727007082,0.238382686506013,0.7532978407932788,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
155,0.044090281430031,0.010628607858792,9.443110510562754,39.172524334049164,6.684208429589461,6.64011814815943,155,6.684208429589461,79.0,,,36.43800607789308,272.2567123407498,2177.5686072697863,42064,0.0517679870499663,0.0086574631161246,0.5172649598281188,0.4740775770557565,0.1441367196296135,0.8544219131740904,0.0014413671962961,0.0152872399640858,0.2232334601843605,0.7614792998515537,0.0081394626654184,0.2928044044567241,0.6990561328778574,0.2516854904073329,0.6752050911896379,0.073109418403029,0.11281178819761,0.3040066259614274,0.5831815858409626,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
165,0.0326806804036623,0.0078781564848993,9.53564433228121,39.55637914321763,6.672798828563092,6.64011814815943,165,6.672798828563092,88.0,,,37.939886565320194,359.82738479971886,2522.9881340069696,47486,0.0531311993852286,0.0084998102875171,0.5142102910993852,0.4772898986130975,0.1420218490785024,0.8565579324307125,0.001420218490785,0.1810370876464208,0.1632912452963488,0.6556716670572302,0.00865267180098,0.5108376675247838,0.4805096606742362,0.0099568485211586,0.6269303183108946,0.3631128331679468,0.0083207953225795,0.2388917964686994,0.752787408208721,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
175,0.0326806804036623,0.0078781564848993,9.614425897130204,39.883185947254255,6.672798828563092,6.64011814815943,175,6.672798828563092,98.0,,,39.93141551408917,314.1741666123271,2825.098342838697,52809,0.0534965317055558,0.0085798986848404,0.5085055934424181,0.4829145078727414,0.1318894662092262,0.8667916391286816,0.0013188946620922,0.0068626989372551,0.5488254499331453,0.4443118511295995,0.0150206093504257,0.2306612354719512,0.7543181551776229,0.1549062619126376,0.8435446754682361,0.0015490626191263,0.1966893750295747,0.0021638923165276,0.8011467326538977,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
185,0.0326806804036623,0.0078781564848993,9.693207461979195,40.20999275129088,6.672798828563092,6.64011814815943,185,6.672798828563092,108.0,,,48.70217596460134,280.63011718541384,3096.3717486131936,58020,0.0533673172804755,0.4973785915723333,0.4618253324931411,0.0407960759345256,0.2204820400794391,0.7773131395197665,0.0022048204007943,0.0155423093312106,0.2106019384430127,0.7738557522257766,0.0153076834359252,0.2204585310536263,0.7642337855104483,0.4058481122119449,0.5900934066659356,0.0040584811221194,0.0854499881533909,0.500374673027716,0.414175338818893,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
195,0.0326806804036623,0.0078781564848993,9.77198902682819,40.5367995553275,6.672798828563092,6.64011814815943,195,6.672798828563092,118.0,,,42.642860730178654,263.4168164441362,3354.1092454837635,63086,0.0531672517750969,0.0087026198905954,0.5238104446163493,0.4674869354930552,0.1941308806970289,0.8039278104960008,0.0019413088069702,0.0151744179090584,0.1986955106582414,0.7861300714327001,0.092485523395632,0.5753963726063029,0.332118103998065,0.192016370641303,0.8060634656522839,0.0019201637064129,0.0153577331711677,0.2164100000835402,0.768232266745292,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
205,0.0326806804036623,0.0078781564848993,9.850770591677184,40.86360635936412,6.672798828563092,6.64011814815943,205,6.672798828563092,121.0,,,44.25818533543497,284.2202477324754,3629.211372871883,68287,0.0531464462177556,0.0123233035160925,0.6445998227984586,0.3430768736854487,0.1485694884771933,0.8494456005220582,0.0019849110007485,0.0068051500719465,0.5544735838089022,0.4387212661191512,0.0057414045368675,0.555867878493626,0.4383907169695065,0.1670026819376011,0.8313272912430228,0.001670026819376,0.1340673297965404,0.3822288964883799,0.4837037737150796,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,11,63,8365.434014081955
