n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,run,seed,runtime_sec
295,0.1690986793258053,0.0626179724388745,18.462944316209537,49.85884050117664,6.809216827485235,6.64011814815943,295,6.809216827485235,139.0,,,69.39444887684658,25.84792638989165,759.4247371819802,97246,0.0078093159326037,0.0036908061116559,0.0607520050011189,0.0344249828622048,139.0,834.0,17,2017,2007.3385367393491
305,0.1690986793258053,0.0626179724388745,19.08912404059828,51.5498272944347,6.809216827485235,6.64011814815943,305,6.809216827485235,140.0,,,72.23237353283912,34.08275492908433,789.7721022483893,100784,0.0078362845515993,0.0039798623530144,0.0630861502472173,0.0322741844168354,140.0,840.0,17,2017,2007.3385367393491
75,1.8648723244816925,1.0,0.0,0.0,8.504990472641122,6.64011814815943,75,8.504990472641122,,,,,,0.0,0,,,,,,,18,2018,1954.6248669624329
85,1.8648723244816925,1.0,10.0,18.64872324481692,8.504990472641122,6.64011814815943,85,8.504990472641122,32.0,,,20.66457162378356,54.01132271811366,45.62208811379969,5175,0.0088158624374492,0.0138840456754538,0.117830580391738,0.0705915615591951,32.0,192.0,18,2018,1954.6248669624329
95,1.8648723244816925,1.0,20.0,37.29744648963384,8.504990472641122,6.64011814815943,95,8.504990472641122,41.0,,,22.04385901102796,44.83618427766487,85.49092075275257,10217,0.0083675169573018,0.0054033929254489,0.0735077745918687,0.0483477166864358,41.0,246.0,18,2018,1954.6248669624329
105,0.4899449498363264,0.2627230526210408,26.31361526310521,49.071532861223936,7.130063097995756,6.64011814815943,105,7.130063097995756,45.0,,,19.055352973751724,51.8014957359992,127.64662023726852,15440,0.0082672681500821,0.0037777545693364,0.061463440916828,0.0394466299273104,45.0,270.0,18,2018,1954.6248669624329
115,0.4899449498363264,0.2627230526210408,28.940845789315613,53.9709823595872,7.130063097995756,6.64011814815943,115,7.130063097995756,54.0,,,21.813458578195423,45.578581283800304,168.29587385384366,20482,0.0082167695466186,0.0067890218506972,0.0823955208169548,0.0435857780084956,54.0,324.0,18,2018,1954.6248669624329
125,0.4899449498363264,0.2627230526210408,31.56807631552602,58.870431857950464,7.130063097995756,6.64011814815943,125,7.130063097995756,59.0,,,24.177546982187778,43.05827538203448,206.85788070224223,25508,0.0081095295868842,0.0032409835332089,0.0569296366860791,0.0328907734283504,59.0,354.0,18,2018,1954.6248669624329
135,0.4899449498363264,0.2627230526210408,34.19530684173643,63.76988135631373,7.130063097995756,6.64011814815943,135,7.130063097995756,63.0,,,34.59014149894938,40.37111421208829,243.04167046397924,30522,0.0079628356747257,0.0034616776369661,0.0588360232932696,0.0339849712753785,63.0,378.0,18,2018,1954.6248669624329
145,0.4899449498363264,0.2627230526210408,36.82253736794684,68.669330854677,7.130063097995756,6.64011814815943,145,7.130063097995756,69.0,,,33.32209553802386,30.43030308978632,270.08854124182835,34048,0.0079325816859089,0.0043046067447369,0.0656095019394064,0.0346637819160161,69.0,414.0,18,2018,1954.6248669624329
155,0.4899449498363264,0.2627230526210408,39.44976789415725,73.56878035304027,7.130063097995756,6.64011814815943,155,7.130063097995756,74.0,,,36.05186429293826,28.82653762307018,295.5368580073118,37574,0.0078654617024355,0.0035985061302754,0.0599875497938987,0.0360737839997902,74.0,444.0,18,2018,1954.6248669624329
165,0.4899449498363264,0.2627230526210408,42.07699842036767,78.46822985140354,7.130063097995756,6.64011814815943,165,7.130063097995756,78.0,,,36.29086804296821,41.6402018298395,332.80701487232,42400,0.0078492220488754,0.0038983592876929,0.0624368423904742,0.0346609544123382,78.0,468.0,18,2018,1954.6248669624329
175,0.4899449498363264,0.2627230526210408,44.70422894657808,83.3676793497668,7.130063097995756,6.64011814815943,175,7.130063097995756,83.0,,,39.518648501019925,32.55164224468172,361.8365320041776,46514,0.0077790887045658,0.0041575957909678,0.0644794214534209,0.0365281806464307,83.0,498.0,18,2018,1954.6248669624329
185,0.4899449498363264,0.2627230526210408,47.33145947278849,88.26712884813007,7.130063097995756,6.64011814815943,185,7.130063097995756,90.0,,,43.58648706786335,47.289431100245565,403.1072703623213,51597,0.0078126106239184,0.0035318321327858,0.0594292195202481,0.0343319120227277,90.0,540.0,18,2018,1954.6248669624329
195,0.4899449498363264,0.2627230526210408,49.9586899989989,93.16657834649334,7.130063097995756,6.64011814815943,195,7.130063097995756,95.0,,,44.60113185411319,27.840311241801828,427.5497202798724,55123,0.0077562854031869,0.0038019294169652,0.0616597876818048,0.0351150674043329,95.0,570.0,18,2018,1954.6248669624329
205,0.4899449498363264,0.2627230526210408,52.58592052520931,98.0660278448566,7.130063097995756,6.64011814815943,205,7.130063097995756,100.0,,,44.65863493597135,27.909572729840875,452.39532336080447,58637,0.0077151853498781,0.0034402946079908,0.0586540246529671,0.0342698998392319,100.0,600.0,18,2018,1954.6248669624329
215,0.4899449498363264,0.2627230526210408,55.21315105141972,102.96547734321987,7.130063097995756,6.64011814815943,215,7.130063097995756,106.0,,,49.18500640196726,49.35775591712445,493.9760248227976,63787,0.0077441488833586,0.0040463041300219,0.0636105661822147,0.0365174072679289,106.0,636.0,18,2018,1954.6248669624329
225,0.4899449498363264,0.2627230526210408,57.84038157763013,107.86492684158314,7.130063097995756,6.64011814815943,225,7.130063097995756,112.0,,,55.7216293993406,37.042442264035344,527.0518918419257,68501,0.0076940758797962,0.0036603953505329,0.0605012012321485,0.0347088593706984,112.0,672.0,18,2018,1954.6248669624329
235,0.4899449498363264,0.2627230526210408,60.467612103840544,112.7643763399464,7.130063097995756,6.64011814815943,235,7.130063097995756,115.0,,,51.577097855042666,29.409700339194387,552.6728406725451,72042,0.0076715366129833,0.0035046552347097,0.0592001286713955,0.0335450566520183,115.0,690.0,18,2018,1954.6248669624329
245,0.4899449498363264,0.2627230526210408,63.09484263005096,117.66382583830968,7.130063097995756,6.64011814815943,245,7.130063097995756,116.0,,,48.934276359155774,30.664071057923135,579.751942449715,74992,0.0077308505233853,0.0033394490453954,0.0577879662680343,0.0327180731606764,116.0,696.0,18,2018,1954.6248669624329
255,0.4899449498363264,0.2627230526210408,65.72207315626136,122.56327533667294,7.130063097995756,6.64011814815943,255,7.130063097995756,117.0,,,54.89017574302852,45.52053686277941,618.4901553574018,80103,0.0077211859151018,0.003360939823507,0.0579736131658796,0.0325236136508847,117.0,702.0,18,2018,1954.6248669624329
265,0.4899449498363264,0.2627230526210408,68.34930368247177,127.4627248350362,7.130063097995756,6.64011814815943,265,7.130063097995756,119.0,,,56.45980208041146,51.49941770499572,660.6980018238537,85309,0.0077447631764978,0.0031434273652783,0.0560662765419492,0.0307630278053125,119.0,714.0,18,2018,1954.6248669624329
275,0.4899449498363264,0.2627230526210408,70.97653420868218,132.36217433339948,7.130063097995756,6.64011814815943,275,7.130063097995756,122.0,,,62.7053130059503,47.884956701658666,703.5941428937949,90352,0.0077872558758388,0.0065001769665333,0.0806236749753655,0.0412208819372548,122.0,732.0,18,2018,1954.6248669624329
285,0.4899449498363264,0.2627230526210408,73.6037647348926,137.26162383176273,7.130063097995756,6.64011814815943,285,7.130063097995756,124.0,,,63.33786909421906,41.18547025183216,739.6610797843896,95400,0.0077532607943856,0.0033876013254293,0.0582031040875772,0.0328561092479656,124.0,744.0,18,2018,1954.6248669624329
295,0.4899449498363264,0.2627230526210408,76.230995261103,142.161073330126,7.130063097995756,6.64011814815943,295,7.130063097995756,126.0,,,63.48467378085479,43.59324225410819,777.2481061844155,100482,0.0077351974103263,0.0031713279362466,0.0563145446243388,0.0301714663450919,126.0,756.0,18,2018,1954.6248669624329
305,0.4899449498363264,0.2627230526210408,78.85822578731342,147.06052282848924,7.130063097995756,6.64011814815943,305,7.130063097995756,128.0,,,67.43541744630784,34.726214536931366,806.9972868305631,104748,0.0077041784743437,0.0034379100579345,0.0586336938793263,0.0301904368037897,128.0,768.0,18,2018,1954.6248669624329
75,2.090531797619499,1.0,0.0,0.0,8.730649945778929,6.64011814815943,75,8.730649945778929,,,,,,0.0,0,,,,,,,19,2019,2272.014177322388
85,0.153204242050112,0.0732848178748425,5.366424089374212,11.218680198348054,6.793322390209542,6.64011814815943,85,6.793322390209542,36.0,,,20.41456902399659,64.52972736908123,50.98348752222955,5366,0.0095012090052608,0.0052312023984879,0.0723270516369078,0.0461347912676774,36.0,216.0,19,2019,2272.014177322388
95,0.153204242050112,0.0732848178748425,6.099272268122638,12.750722618849174,6.793322390209542,6.64011814815943,95,6.793322390209542,45.0,,,24.72021160228178,64.1319358679466,101.03242297144608,10753,0.0093957428598015,0.0044909471324493,0.0670145292638051,0.0431027454869753,45.0,270.0,19,2019,2272.014177322388
105,0.153204242050112,0.0732848178748425,6.832120446871063,14.282765039350297,6.793322390209542,6.64011814815943,105,6.793322390209542,45.0,,,22.833593048155308,63.21023487113416,149.8885424565524,16148,0.0092821737959222,0.0044909471324493,0.0670145292638051,0.0431027454869753,45.0,270.0,19,2019,2272.014177322388
115,0.153204242050112,0.0732848178748425,7.564968625619487,15.814807459851416,6.793322390209542,6.64011814815943,115,6.793322390209542,49.0,,,25.06290234299377,62.74300638586283,198.2902270052582,21536,0.0092073842405859,0.0040801319736054,0.0638759107457999,0.0401487522373713,49.0,294.0,19,2019,2272.014177322388
125,0.153204242050112,0.0732848178748425,8.297816804367912,17.346849880352536,6.793322390209542,6.64011814815943,125,6.793322390209542,53.0,,,30.247442371211942,59.13883912283927,246.87001915136352,26789,0.0092153502986809,0.0043663826591884,0.0660786096947297,0.0402077597838785,53.0,318.0,19,2019,2272.014177322388
135,0.153204242050112,0.0732848178748425,9.030664983116337,18.878892300853657,6.793322390209542,6.64011814815943,135,6.793322390209542,63.0,,,30.439009169116616,62.793391204904765,296.6635684976354,32131,0.0092329391708205,0.0037687038884354,0.06138977022628,0.0333687561325524,63.0,378.0,19,2019,2272.014177322388
145,0.153204242050112,0.0732848178748425,9.76351316186476,20.410934721354774,6.793322390209542,6.64011814815943,145,6.793322390209542,72.0,,,32.26408386323601,48.144499060697854,336.09370246436447,37313,0.0090074157120672,0.002690580518448,0.0518708060323732,0.0277824795758154,72.0,432.0,19,2019,2272.014177322388
155,0.153204242050112,0.0732848178748425,10.496361340613186,21.9429771418559,6.793322390209542,6.64011814815943,155,6.793322390209542,80.0,,,32.245696135330945,47.48051944607869,376.58401003992185,42430,0.0088754185727061,0.003460697640256,0.058827694500601,0.0294642035433893,80.0,480.0,19,2019,2272.014177322388
165,0.153204242050112,0.0732848178748425,11.22920951936161,23.47501956235702,6.793322390209542,6.64011814815943,165,6.793322390209542,84.0,,,40.04600665671751,40.38691361295059,411.8347905110568,47477,0.0086744063548888,0.0047174832580644,0.0686839374094441,0.0310311269005142,84.0,504.0,19,2019,2272.014177322388
175,0.153204242050112,0.0732848178748425,11.962057698110035,25.00706198285814,6.793322390209542,6.64011814815943,175,6.793322390209542,86.0,,,36.38913435488939,44.91499257320538,451.80009417096153,52517,0.0086029303686608,0.0028449306059506,0.0533378909027214,0.0250773330010033,86.0,516.0,19,2019,2272.014177322388
185,0.153204242050112,0.0732848178748425,12.69490587685846,26.53910440335926,6.793322390209542,6.64011814815943,185,6.793322390209542,91.0,,,43.27779632108286,63.71946364780888,501.1769025078975,57911,0.0086542608918495,0.0038437765232318,0.0619981977418038,0.0316132751183134,91.0,546.0,19,2019,2272.014177322388
195,0.153204242050112,0.0732848178748425,13.427754055606885,28.07114682386038,6.793322390209542,6.64011814815943,195,6.793322390209542,92.0,,,49.651822343003005,57.06026991084218,549.204557350371,63104,0.008703165525963,0.0053570721002793,0.0731920221081458,0.0345991816170952,92.0,552.0,19,2019,2272.014177322388
205,0.153204242050112,0.0732848178748425,14.16060223435531,29.603189244361506,6.793322390209542,6.64011814815943,205,6.793322390209542,102.0,,,50.43974376795813,56.83393883891404,595.8953411928378,68340,0.0087195689375598,0.0037121462817568,0.0609273853185645,0.0300486847373113,102.0,612.0,19,2019,2272.014177322388
215,0.153204242050112,0.0732848178748425,14.893450413103734,31.135231664862623,6.793322390209542,6.64011814815943,215,6.793322390209542,112.0,,,50.71691652573645,52.32798031298444,641.0888298582286,73459,0.008727165219486,0.0033408721150304,0.0578002778110143,0.0297396347653055,112.0,672.0,19,2019,2272.014177322388
225,0.153204242050112,0.0732848178748425,15.62629859185216,32.66727408536374,6.793322390209542,6.64011814815943,225,6.793322390209542,117.0,,,55.38681947207078,44.81768826395273,680.0717793609947,78532,0.0086598046574771,0.0052676356917552,0.072578479535984,0.0345835596192007,117.0,702.0,19,2019,2272.014177322388
235,0.153204242050112,0.0732848178748425,16.359146770600585,34.199316505864864,6.793322390209542,6.64011814815943,235,6.793322390209542,122.0,,,60.61789295822382,37.64206774579361,713.2961648427881,83259,0.0085671959168713,0.0042885874603496,0.0654873076278884,0.032978832054062,122.0,732.0,19,2019,2272.014177322388
245,0.153204242050112,0.0732848178748425,17.09199494934901,35.731358926365985,6.793322390209542,6.64011814815943,245,6.793322390209542,127.0,,,59.397514225915074,39.54725267319009,748.3657148634084,88280,0.0084771829957341,0.0061101634661065,0.0781675346042494,0.0365074249725423,127.0,762.0,19,2019,2272.014177322388
255,0.153204242050112,0.0732848178748425,17.824843128097438,37.26340134686711,6.793322390209542,6.64011814815943,255,6.793322390209542,131.0,,,61.6167715229094,56.08712957520038,795.2911956906319,93477,0.0085078810369463,0.0042308008706152,0.0650446067757751,0.0346472245334159,131.0,786.0,19,2019,2272.014177322388
265,0.153204242050112,0.0732848178748425,18.557691306845864,38.79544376736823,6.793322390209542,6.64011814815943,265,6.793322390209542,140.0,,,67.35208688490093,45.18836797308177,832.9138431861065,98615,0.0084461171544502,0.0033364353811144,0.0577618851935638,0.0307183459984847,140.0,840.0,19,2019,2272.014177322388
275,0.153204242050112,0.0732848178748425,19.29053948559429,40.32748618786935,6.793322390209542,6.64011814815943,275,6.793322390209542,144.0,,,76.30377158010378,40.70984979718924,868.7119896369986,103653,0.0083809633067735,0.0040645657920847,0.0637539472666968,0.0316515851828743,144.0,864.0,19,2019,2272.014177322388
285,0.153204242050112,0.0732848178748425,20.02338766434272,41.85952860837047,6.793322390209542,6.64011814815943,285,6.793322390209542,151.0,,,69.28248686995357,39.826085599604994,903.9414588874206,108679,0.0083175356682286,0.0046018284998499,0.0678367783716912,0.0337951937844421,151.0,906.0,19,2019,2272.014177322388
295,0.153204242050112,0.0732848178748425,20.756235843091144,43.39157102887159,6.793322390209542,6.64011814815943,295,6.793322390209542,159.0,,,56.75853207940236,49.87592389062047,947.7741624517366,113760,0.0083313481228176,0.0039324386366013,0.0627091591125362,0.0306834825549797,159.0,954.0,19,2019,2272.014177322388
305,0.153204242050112,0.0732848178748425,21.48908402183957,44.92361344937271,6.793322390209542,6.64011814815943,305,6.793322390209542,164.0,,,60.28414731286466,35.70843869866803,979.463956153486,118473,0.0082674023292521,0.0047276258618097,0.0687577331055189,0.0325263240638444,164.0,984.0,19,2019,2272.014177322388
75,1.3141745348066012,1.0,0.0,0.0,7.954292682966031,6.64011814815943,75,7.954292682966031,,,,,,0.0,0,,,,,,,20,2020,2065.778966665268
85,1.3141745348066012,1.0,10.0,13.141745348066012,7.954292682966031,6.64011814815943,85,7.954292682966031,33.0,,,19.467690502293408,67.22723626019433,53.30994687741622,5384,0.0099015503115557,0.0135715672185559,0.1164970695706802,0.0687530980893438,33.0,198.0,20,2020,2065.778966665268
95,1.3141745348066012,1.0,20.0,26.283490696132024,7.954292682966031,6.64011814815943,95,7.954292682966031,37.0,,,20.091023307293653,65.3950554067269,104.7235195748508,10774,0.0097200222363886,0.0061394160591966,0.0783544259068795,0.0473338245896787,37.0,222.0,20,2020,2065.778966665268
105,1.3141745348066012,1.0,30.0,39.42523604419804,7.954292682966031,6.64011814815943,105,7.954292682966031,41.0,,,23.070503887254745,61.87053663516417,152.95827661687508,16149,0.0094716872014908,0.0064406012937528,0.0802533569002122,0.0468059843132519,41.0,246.0,20,2020,2065.778966665268
115,1.186535093975345,0.902874818031655,39.51437409015828,51.92878418810777,7.826653242134775,6.64011814815943,115,7.826653242134775,44.0,,,24.819913845974952,57.254321082960814,199.2008435805328,21424,0.0092980229453198,0.0058131947421439,0.0762443095722164,0.0424115567255393,44.0,264.0,20,2020,2065.778966665268
125,1.186535093975345,0.902874818031655,48.543122270474825,63.79413512786122,7.826653242134775,6.64011814815943,125,7.826653242134775,50.0,,,25.45596901420504,51.729602079838514,241.86780463391915,26623,0.0090849192290094,0.0059229602296245,0.0769607707187535,0.0455264123878289,50.0,300.0,20,2020,2065.778966665268
135,1.186535093975345,0.902874818031655,57.57187045079138,75.65948606761467,7.826653242134775,6.64011814815943,135,7.826653242134775,53.0,,,28.615836242679507,44.26647102599964,280.42253868095577,31694,0.0088478115315503,0.0060210876847736,0.0775956679510762,0.0482783339112373,53.0,318.0,20,2020,2065.778966665268
145,1.1718826423776187,0.8917252703805263,66.54487089285229,87.45157474937949,7.812000790537048,6.64011814815943,145,7.812000790537048,58.0,,,28.45661321515217,51.28266879497096,323.8721682969481,36847,0.008789648229081,0.0051522820331103,0.0717793983891641,0.0443894965016094,58.0,348.0,20,2020,2065.778966665268
155,1.1718826423776187,0.8917252703805263,75.46212359665755,99.17040117315568,7.812000790537048,6.64011814815943,155,7.812000790537048,65.0,,,29.318288738373667,49.42756446218118,366.4470765828155,41962,0.0087328315281162,0.0047497385443658,0.0689183469358185,0.0404371628585482,65.0,390.0,20,2020,2065.778966665268
165,1.0759011123307634,0.8186896670380978,84.01419828375067,110.4093199466976,7.716019260490193,6.64011814815943,165,7.716019260490193,69.0,,,29.118701584171504,46.11256454512477,406.0923373121768,47062,0.0086288797185027,0.0056060321398135,0.0748734408172455,0.0412430152082315,69.0,414.0,20,2020,2065.778966665268
175,1.0759011123307634,0.8186896670380978,92.20109495413163,121.16833107000522,7.716019260490193,6.64011814815943,175,7.716019260490193,76.0,,,34.24362909793854,50.12992714019492,449.5376394949853,52170,0.0086167843491467,0.0051981199903202,0.0720979888091216,0.0395465802649965,76.0,456.0,20,2020,2065.778966665268
185,0.6196248506295392,0.4714935757910767,98.65201116827753,129.64596088480673,7.259742998788969,6.64011814815943,185,7.259742998788969,85.0,,,37.93624440720305,48.532619745936245,490.5398409119807,57310,0.0085594109389631,0.0042249998137913,0.0649999985676254,0.0369343829702277,85.0,510.0,20,2020,2065.778966665268
195,0.6196248506295392,0.4714935757910767,103.36694692618828,135.84220939110213,7.259742998788969,6.64011814815943,195,7.259742998788969,92.0,,,38.83651446131989,22.589416765607893,510.4934813887812,60224,0.0084765787956426,0.0045008211270606,0.0670881593655741,0.0361616349971133,92.0,552.0,20,2020,2065.778966665268
205,0.6196248506295392,0.4714935757910767,108.08188268409906,142.03845789739754,7.259742998788969,6.64011814815943,205,7.259742998788969,94.0,,,49.09842084022239,41.87689619185403,548.3618797939271,64938,0.0084443912623414,0.0039604296408625,0.0629319445183644,0.0343321839691245,94.0,564.0,20,2020,2065.778966665268
215,0.6196248506295392,0.4714935757910767,112.79681844200982,148.23470640369294,7.259742998788969,6.64011814815943,215,7.259742998788969,96.0,,,50.016825762111694,47.20945032918826,588.0047262869775,70080,0.0083904784002137,0.0054578929565728,0.0738775538074511,0.0364255057541909,96.0,576.0,20,2020,2065.778966665268
225,0.6196248506295392,0.4714935757910767,117.5117541999206,154.43095490998834,7.259742998788969,6.64011814815943,225,7.259742998788969,103.0,,,50.27929414436221,45.83173390338197,629.2273312555626,75108,0.0083776339571758,0.0035095449890193,0.0592414127871656,0.0318378304883202,103.0,618.0,20,2020,2065.778966665268
235,0.6196248506295392,0.4714935757910767,122.22668995783135,160.62720341628375,7.259742998788969,6.64011814815943,235,7.259742998788969,109.0,,,45.29557037400082,39.802558090072125,664.7923538684845,80122,0.008297251115405,0.0053828119498505,0.0733676492048813,0.0361438584947695,109.0,654.0,20,2020,2065.778966665268
245,0.6196248506295392,0.4714935757910767,126.94162571574212,166.82345192257915,7.259742998788969,6.64011814815943,245,7.259742998788969,116.0,,,46.917561538983136,41.09378698794171,701.0406435346231,85160,0.0082320413754652,0.0036308774426328,0.0602567626298725,0.0329378442338099,116.0,696.0,20,2020,2065.778966665268
255,0.6196248506295392,0.4714935757910767,131.65656147365289,173.01970042887456,7.259742998788969,6.64011814815943,255,7.259742998788969,122.0,,,54.44601555727422,33.481525365263224,730.8769783508033,89374,0.0081777360121601,0.0049081957185371,0.0700585163883528,0.0341629528755069,122.0,732.0,20,2020,2065.778966665268
265,0.6196248506295392,0.4714935757910767,136.3714972315637,179.21594893516996,7.259742998788969,6.64011814815943,265,7.259742998788969,126.0,,,60.92219585319981,39.17832001624629,766.4829898732714,93488,0.0081987312796644,0.0035650630148315,0.0597081486468262,0.0317101502812837,126.0,756.0,20,2020,2065.778966665268
275,0.6196248506295392,0.4714935757910767,141.08643298947445,185.41219744146537,7.259742998788969,6.64011814815943,275,7.259742998788969,134.0,,,66.58795398613438,40.03504354227334,801.8902652645484,98515,0.0081397783613109,0.0034368323840516,0.0586245032733892,0.030890217103447,134.0,804.0,20,2020,2065.778966665268
285,0.6196248506295392,0.4714935757910767,145.80136874738525,191.6084459477608,7.259742998788969,6.64011814815943,285,7.259742998788969,139.0,,,68.35144922230393,27.910983339883387,826.3533518048935,102042,0.0080981689089286,0.0032770796503971,0.0572457828175764,0.0285594763090994,139.0,834.0,20,2020,2065.778966665268
295,0.6196248506295392,0.4714935757910767,150.516304505296,197.80469445405615,7.259742998788969,6.64011814815943,295,7.259742998788969,140.0,,,74.14574682014063,37.4201724329032,859.6107792132534,106956,0.0080370505554924,0.0031856147452847,0.0564412503873251,0.0289379293798294,140.0,840.0,20,2020,2065.778966665268
305,0.6196248506295392,0.4714935757910767,155.2312402632068,204.0009429603516,7.259742998788969,6.64011814815943,305,7.259742998788969,141.0,,,65.74906492698938,48.47323103295639,903.1740712295286,111996,0.0080643422196286,0.0035851521851818,0.0598761403664419,0.0290152117370465,141.0,846.0,20,2020,2065.778966665268
75,1.1932185459240978,1.0,0.0,0.0,7.833336694083528,6.64011814815943,75,7.833336694083528,,,,,,0.0,0,,,,,,,21,2021,2040.9906132221224
85,1.1932185459240978,1.0,10.0,11.932185459240978,7.833336694083528,6.64011814815943,85,7.833336694083528,28.0,,,18.42736372398213,31.818442064803094,28.0770330876112,3632,0.0077304606518753,0.0036189801179766,0.0601579597225229,0.0375826605987424,28.0,168.0,21,2021,2040.9906132221224
95,1.1932185459240978,1.0,20.0,23.86437091848196,7.833336694083528,6.64011814815943,95,7.833336694083528,32.0,,,20.173893962055445,19.18683069292456,44.90954657224938,5951,0.0075465546248108,0.0045962553484899,0.0677956882735909,0.0445876883562267,32.0,192.0,21,2021,2040.9906132221224
105,1.1932185459240978,1.0,30.0,35.796556377722936,7.833336694083528,6.64011814815943,105,7.833336694083528,36.0,,,24.89789551962167,52.18927681306377,84.72349290316924,9905,0.0085536085717485,0.0042019261586351,0.0648222659171609,0.0424401307273541,36.0,216.0,21,2021,2040.9906132221224
115,1.1932185459240978,1.0,40.0,47.72874183696391,7.833336694083528,6.64011814815943,115,7.833336694083528,40.0,,,20.49254979519173,75.1582096288912,141.55660269968212,15438,0.0091693614911052,0.0037333788755493,0.0611013819446775,0.0414700158772625,40.0,240.0,21,2021,2040.9906132221224
125,1.1932185459240978,1.0,50.0,59.66092729620489,7.833336694083528,6.64011814815943,125,7.833336694083528,50.0,,,22.19785717176273,36.27391156088561,173.8599674263969,19550,0.008893092962987,0.0051452958369508,0.0717307175270877,0.0453345425623844,50.0,300.0,21,2021,2040.9906132221224
135,1.1932185459240978,1.0,60.0,71.59311275544587,7.833336694083528,6.64011814815943,135,7.833336694083528,56.0,,,30.9132816856727,45.656929140910506,214.20189759507772,24587,0.0087119981126236,0.0057685458155433,0.0759509434802712,0.0477896972255154,56.0,336.0,21,2021,2040.9906132221224
145,1.1932185459240978,1.0,70.0,83.52529821468686,7.833336694083528,6.64011814815943,145,7.833336694083528,61.0,,,41.62555461283773,20.34008646896109,232.066928349901,27203,0.0085309314542477,0.0109709712222668,0.1047424041268235,0.0600281004732148,61.0,366.0,21,2021,2040.9906132221224
155,1.1932185459240978,1.0,80.0,95.45748367392784,7.833336694083528,6.64011814815943,155,7.833336694083528,66.0,,,42.16678389767185,32.49486657930538,260.5472521651536,30736,0.0084769407914222,0.0049085713079279,0.0700611968776435,0.0450970836922795,66.0,396.0,21,2021,2040.9906132221224
165,1.1932185459240978,1.0,90.0,107.38966913316882,7.833336694083528,6.64011814815943,165,7.833336694083528,73.0,,,33.694158473052084,14.916161772795022,273.45615702914074,32548,0.0084016270440316,0.0052355371676029,0.0723570118758574,0.0489740062772021,73.0,438.0,21,2021,2040.9906132221224
175,1.1932185459240978,1.0,100.0,119.3218545924098,7.833336694083528,6.64011814815943,175,7.833336694083528,78.0,,,46.32741573220119,20.330842142924663,290.5252181328833,34998,0.008301194872075,0.0056575744263406,0.0752168493513295,0.0487392355093268,78.0,468.0,21,2021,2040.9906132221224
185,1.1932185459240978,1.0,110.0,131.25404005165078,7.833336694083528,6.64011814815943,185,7.833336694083528,85.0,,,53.13755098404363,25.96112857758999,313.0312107796781,38126,0.0082104393531888,0.0061966168439328,0.0787185927461411,0.0519968498517596,85.0,510.0,21,2021,2040.9906132221224
195,1.1932185459240978,1.0,120.0,143.18622551089177,7.833336694083528,6.64011814815943,195,7.833336694083528,89.0,,,49.95314231002703,15.515977991279216,326.4206372750923,40142,0.0081316485794203,0.0062214532051172,0.0788761890884522,0.0499077275452878,89.0,534.0,21,2021,2040.9906132221224
205,1.1932185459240978,1.0,130.0,155.11841097013271,7.833336694083528,6.64011814815943,205,7.833336694083528,94.0,,,61.96672832686454,15.333101492840797,339.5925595755689,41858,0.0081129666867879,0.0069568303978621,0.0834076159463999,0.0561375196837592,94.0,564.0,21,2021,2040.9906132221224
215,1.1932185459240978,1.0,140.0,167.05059642937368,7.833336694083528,6.64011814815943,215,7.833336694083528,102.0,,,60.77899437490851,18.431110059842467,355.7490897933021,44170,0.0080540885169414,0.0057290385859829,0.0756904127745575,0.0478413071153242,102.0,612.0,21,2021,2040.9906132221224
225,1.1932185459240978,1.0,150.0,178.98278188861465,7.833336694083528,6.64011814815943,225,7.833336694083528,103.0,,,72.46404146775603,21.59940710105002,374.9163502235897,46490,0.0080644514997545,0.0058152018910228,0.0762574710505328,0.0468781123662882,103.0,618.0,21,2021,2040.9906132221224
235,1.1932185459240978,1.0,160.0,190.9149673478556,7.833336694083528,6.64011814815943,235,7.833336694083528,104.0,,,72.389185202308,41.89432564703748,411.6009954535402,51526,0.0079882194514136,0.0044747994920736,0.0668939421179054,0.0407310370235804,104.0,624.0,21,2021,2040.9906132221224
245,1.1932185459240978,1.0,170.0,202.8471528070966,7.833336694083528,6.64011814815943,245,7.833336694083528,106.0,,,71.43013971298933,46.30785933509469,452.66831107484177,56566,0.0080024804842987,0.0042784525507116,0.065409881139715,0.0406109608702927,106.0,636.0,21,2021,2040.9906132221224
255,1.1932185459240978,1.0,180.0,214.7793382663376,7.833336694083528,6.64011814815943,255,7.833336694083528,109.0,,,66.51103438483551,33.55006249714643,482.4718139111064,60479,0.0079775097787844,0.0040646716721896,0.063754777642069,0.0389162830219915,109.0,654.0,21,2021,2040.9906132221224
265,1.1932185459240978,1.0,190.0,226.71152372557853,7.833336694083528,6.64011814815943,265,7.833336694083528,110.0,,,72.52527162525803,31.443846760783345,510.4035085947253,64291,0.0079389573749782,0.0042745738230598,0.0653802250153658,0.039923089994889,110.0,660.0,21,2021,2040.9906132221224
