n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
130,0.2072376826388154,0.5192214522251299,0.6549522358144216,0.3216123283100719,42.566285591478334,27.42848332609676,1.8530200181462253,1.151577227125005,130,-3.459310703065289,120.0,36.56258503999925,59.76477889400121,0.5332868960686028,33.9010924519971,205.6077415572945,43137,0.004766389446584,0.0012259590440573,0.0350136979489083,0.0184585096949216,120.0,240.0,0.7282455111543338,0.9306473458806672,0.8091022238135338,0.071981216656665,0.0044928649013551,0.0397992823893825,120.0,0.5991521716117859,0.9055555522441864,0.7211354315280915,0.0545454546809196,0.0027872123522683,0.0331582901999354,10.0,0,52,416.876748085022
140,0.2042517662207593,0.5211770848590908,0.6549522358144216,0.3169784821913429,45.75923964398541,29.485930570394636,1.744809302312114,1.1287627245911631,140,-3.459310703065289,130.0,36.56258503999925,59.76477889400121,0.5008511389605701,32.042995411902666,233.70057466905564,48358,0.0048327179508882,0.0010998669207427,0.0331642415975807,0.0178322334786183,130.0,260.0,0.7183152542664455,0.9287172079086304,0.8023355474838844,0.0706400041969922,0.0043616608591177,0.0392884368363481,130.0,0.5999082207679749,0.8312094867229461,0.6953638792037964,0.0580586358904838,0.0050484916428104,0.0521819470450282,10.0,0,52,416.876748085022
150,0.2042517662207593,0.5211770848590908,0.6549522358144216,0.3169784821913429,48.92902446589884,31.528448232602223,1.743104305154772,1.1245467154778914,150,-3.459310703065289,140.0,36.56258503999925,59.76477889400121,0.4698070890735835,13.179291947977616,244.4867744592484,51046,0.0047895383469664,0.0009971120427365,0.0315770809723841,0.0185766443957218,140.0,280.0,0.7098576090165547,0.9217523706810816,0.7946947140353067,0.0697413350322416,0.00441072020081,0.0402094018512538,140.0,0.9296442747116088,0.91304349899292,0.9211594104766846,0.099567100405693,0.0062419320922344,0.0518237054347991,10.0,0,52,416.876748085022
160,0.2042517662207593,0.5211770848590908,0.6549522358144216,0.3169784821913429,52.09880928781227,33.57096589480982,1.743104305154772,1.1245467154778914,160,-3.459310703065289,150.0,36.56258503999925,59.76477889400121,0.4857240070123225,15.409459145041184,257.14411892183125,54244,0.0047405080547494,0.0011094936375942,0.0333090623944026,0.0211815549512238,150.0,300.0,0.7220790108044942,0.9213811186949412,0.8016645876566569,0.0714295750856399,0.0045351727648327,0.0410710330307483,150.0,0.7922480583190918,0.9722222089767456,0.8729488968849182,0.0774193555116653,0.0040885246824473,0.0364795837551355,10.0,0,52,416.876748085022
170,0.2036943015079016,0.5215421976191645,0.6549522358144216,0.3161133522498672,55.26426846001832,35.61069623345312,1.731151586802795,1.098445946884412,170,-8.202975458140916,160.0,36.56258503999925,59.76477889400121,0.5463840060401708,21.347806480014697,274.7329792699311,59459,0.004620544901023,0.0009748925691764,0.0312232696746591,0.019797824629634,160.0,320.0,0.7254725128412247,0.9245008166879416,0.8054287672042847,0.0716609744820743,0.0045239704326377,0.0409665388986468,160.0,0.8560662627220154,0.9279114723205566,0.8896268129348754,0.0867615573108196,0.0037174786208197,0.0227845417335629,10.0,0,52,416.876748085022
180,0.2036943015079016,0.5215421976191645,0.6549522358144216,0.3161133522498672,58.425401982517,37.64763924853214,1.731151586802795,1.098445946884412,180,-8.202975458140916,170.0,36.56258503999925,59.76477889400121,0.5434246289078146,33.37581710703671,304.215296249371,64658,0.0047049908170585,0.0007581028645379,0.027533667836632,0.0167368155119488,170.0,340.0,0.73315449812833,0.92470144348986,0.8103815934237312,0.0725492440602358,0.0044765297378249,0.0398970096536418,170.0,0.707955515384674,0.8743434429168702,0.7823918163776398,0.0599283158779144,0.0035959228640422,0.0334671288728714,10.0,0,52,416.876748085022
190,0.2036943015079016,0.5215421976191645,0.6549522358144216,0.3161133522498672,61.58653550501567,39.68458226361116,1.7301826333661892,0.9213310002329794,190,-8.202975458140916,180.0,36.56258503999925,59.76477889400121,0.8761759998742491,31.156392571050677,331.489529614104,69688,0.0047567662956908,0.001453113233352,0.0381197223671959,0.0217899402148757,180.0,360.0,0.7317545546425713,0.9219037767913606,0.8088266058100595,0.0718480813834402,0.0044276071337258,0.0395397940547102,180.0,0.6677366137504578,0.8450748443603515,0.7457795917987824,0.0596969708800315,0.0086254276335239,0.0835011161863803,10.0,0,52,416.876748085022
200,0.2036943015079016,0.5215421976191645,0.6549522358144216,0.3161133522498672,64.74766902751433,41.72152527869017,1.7301826333661892,0.9213310002329794,200,-8.202975458140916,190.0,36.56258503999925,59.76477889400121,0.5714988289400935,13.470209890976548,342.2646181951277,72855,0.0046978878346733,0.0009533868793288,0.0308769635704165,0.0199923392008688,190.0,380.0,0.7283851893324601,0.917860148768676,0.8055083419147291,0.0712085492516818,0.0046485450547678,0.0418535478511139,190.0,0.8876832842826843,0.9540372848510742,0.9188700437545776,0.0888364940881729,0.0043230130570009,0.0402730451896786,10.0,0,52,416.876748085022
30,0.5682713059480861,0.2827616734345414,0.6549522358144216,1.0,0.0,0.0,3.673599089744762,0.5355154332100325,30,-3.442439242563571,,22.41523694300122,55.21277104000001,,,0.0,0,,,,,,,,,,,,,,,,,,,,,1,53,447.026976108551
40,0.557244817779065,0.289983496514023,0.6549522358144216,0.9805964368540044,9.90298218427002,5.627580618635754,3.5461908107105296,0.8784041209810625,40,-3.442439242563571,30.0,22.41523694300122,55.21277104000001,0.3728819489479065,32.74820704595186,28.85360273416154,5164,0.0055874521173821,0.0026975512908563,0.0519379561674923,0.0404689498475255,30.0,60.0,0.8562531530857086,0.8244043211142222,0.8374069929122925,0.0719717329988876,0.0031123343311871,0.0406906094712515,30.0,0.7585079499653408,0.7049846734319415,0.7294931582042149,0.0589726817395005,0.0042643363787127,0.0540853084198066,7.0,1,53,447.026976108551
50,0.5253100842774623,0.3108992216210354,0.6549522358144216,0.9244001567192476,19.42796515213628,11.04035512891839,3.3344495270126107,0.8814203866654563,50,-3.442439242563571,40.0,22.41523694300122,55.21277104000001,0.3434863467700779,32.44747579609975,57.37032435275614,10456,0.0054868328569965,0.003981092775303,0.0630959014144579,0.0474932846334717,40.0,80.0,0.839024056494236,0.7953800544142723,0.8141380771994591,0.0686677060090005,0.0033901677757967,0.0438894275808706,40.0,0.7083646893501282,0.6734042525291443,0.6883564293384552,0.0555168412625789,0.0028223081491887,0.0399437591433525,10.0,1,53,447.026976108551
60,0.4062589978073569,0.388871996880767,0.6549522358144216,0.7149032399754324,27.62448213560968,15.698200539342489,3.267633780832587,0.8537755319402883,60,-3.442439242563571,50.0,22.41523694300122,55.21277104000001,0.2419711879920214,34.56680308398791,88.06356426980346,15766,0.0055856630895473,0.0027885620259835,0.0528068369246209,0.038983506537245,50.0,100.0,0.8128921830654144,0.7709848940372467,0.7889817476272583,0.0660375330597162,0.0032765958504751,0.043100293893367,50.0,0.7014634013175964,0.6443019032478332,0.6711618661880493,0.0529292926192283,0.0034794704755768,0.044160846248269,10.0,1,53,447.026976108551
