n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
235,0.5185742864817886,0.1345148737265186,62.24460372065517,239.9619467168037,7.158692434641218,6.64011814815943,235,7.158692434641218,,,,,,,1,2001,35.4968855381012
245,0.5185742864817886,0.1345148737265186,63.58975245792035,245.1476895816216,7.158692434641218,6.64011814815943,245,7.158692434641218,,,,,,,1,2001,35.4968855381012
255,0.5185742864817886,0.1345148737265186,64.93490119518553,250.33343244643947,7.158692434641218,6.64011814815943,255,7.158692434641218,,,,,,,1,2001,35.4968855381012
265,0.4142098409023509,0.1074433999095282,66.14469256336577,254.99735308336017,7.054327989061781,6.64011814815943,265,7.054327989061781,,,,,,,1,2001,35.4968855381012
275,0.4142098409023509,0.1074433999095282,67.21912656246104,259.13945149238367,7.054327989061781,6.64011814815943,275,7.054327989061781,,,,,,,1,2001,35.4968855381012
285,0.4142098409023509,0.1074433999095282,68.29356056155632,263.2815499014072,7.054327989061781,6.64011814815943,285,7.054327989061781,,,,,,,1,2001,35.4968855381012
295,0.4142098409023509,0.1074433999095282,69.3679945606516,267.4236483104307,7.054327989061781,6.64011814815943,295,7.054327989061781,,,,,,,1,2001,35.4968855381012
305,0.4142098409023509,0.1074433999095282,70.44242855974687,271.5657467194542,7.054327989061781,6.64011814815943,305,7.054327989061781,,,,,,,1,2001,35.4968855381012
75,1.8961389892050449,1.0,0.0,0.0,8.536257137364474,6.64011814815943,75,8.536257137364474,,,,,,,2,2002,34.02781534194946
85,1.8961389892050449,1.0,10.0,18.96138989205045,8.536257137364474,6.64011814815943,85,8.536257137364474,,,,,,,2,2002,34.02781534194946
95,1.8961389892050449,1.0,20.0,37.9227797841009,8.536257137364474,6.64011814815943,95,8.536257137364474,,,,,,,2,2002,34.02781534194946
105,1.8961389892050449,1.0,30.0,56.88416967615135,8.536257137364474,6.64011814815943,105,8.536257137364474,,,,,,,2,2002,34.02781534194946
