n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.esp_semantic_type.sigma,kernel_diagnostics.f1_mass.graph_0.esp_semantic_type.sigma,run,seed,runtime_sec
90,0.1998603266605624,0.5240532680174856,0.6549522358144216,0.3185633861528759,32.52366549512016,20.40470026562999,1.784979746706347,0.957805500422453,90,-3.4323029001533003,80.0,,,19.5489860419184,72.53391865547746,398.6039095707238,29811,0.01337103450306,12.63102218257644,20.000000000000004,12,64,1510.1223273277285
100,0.1877812249774206,0.5319645026714891,0.6549522358144216,0.2993101426594745,35.61303313918191,22.342908023819906,1.769199932913323,0.9773600791980932,100,-3.4323029001533003,90.0,,,21.40583060588688,80.38096295017749,474.9727445859462,35099,0.0135323725629204,12.493982572921269,20.000000000000004,12,64,1510.1223273277285
110,0.1877812249774206,0.5319645026714891,0.6549522358144216,0.2993101426594745,38.60613456577666,24.22072027359411,1.5967360957930998,0.9626814999680048,110,-3.4323029001533003,100.0,,,23.60034192632884,28.75177300721407,501.2810024721548,37788,0.0132656134876721,9.21091650596809,20.000000000000004,12,64,1510.1223273277285
120,0.1877812249762274,0.5319645026722706,0.6549522358144216,0.2993101426575726,41.59923599236189,26.09853252336235,2.5477058834729625,1.0112939194658015,120,-11.326853861652136,110.0,,,25.21724850963801,93.05359327606855,590.3151388429105,43660,0.0135207315355682,9.278212291277102,20.00000000000001,12,64,1510.1223273277285
130,0.1874383885323498,0.5321890441677068,0.6549522358144216,0.2987636853376877,44.58960513233819,27.97463059090524,2.54667890351768,0.990028086317598,130,-11.326853861652136,120.0,,,26.82360716536641,72.19822887890041,658.509673692286,48690,0.0135245363255758,10.49461634018066,19.999999999999996,12,64,1510.1223273277285
140,0.1874383885323498,0.5321890441677068,0.6549522358144216,0.2987636853376877,47.57724198571507,29.84901447622874,2.54667890351768,0.990028086317598,140,-11.326853861652136,130.0,,,29.53516745660454,80.7615277133882,735.2493256060407,54118,0.01358604023811,8.521297644595105,20.000000000000004,12,64,1510.1223273277285
150,0.1871291103249785,0.5323916066211134,0.6549522358144216,0.2982707175003498,50.56241399990526,31.72185197051538,2.156611698938257,1.0599899230679768,150,-11.326853861652136,140.0,,,34.05352686904371,28.34147599246353,761.1059540910646,56842,0.0133898517661423,6.648125528257026,20.000000000000004,12,64,1510.1223273277285
160,0.1854218163770109,0.5335098026095272,0.6549522358144216,0.2955494103239307,53.53151463902666,33.584606604025325,1.508505140958833,1.0539235086862095,160,-11.326853861652136,150.0,,,34.14935321640223,23.50739934202284,779.2134260777384,58852,0.0132402199768527,6.879191979300314,20.00000000000001,12,64,1510.1223273277285
170,0.1849022223628069,0.5338501118708459,0.6549522358144216,0.294721213796109,56.482867759626856,35.436226797724416,1.377778424092002,1.04699311417262,170,-11.326853861652136,160.0,,,36.467308222316206,25.24705232679844,802.3421873347834,60926,0.0131691262734265,7.185527306306868,20.000000000000004,12,64,1510.1223273277285
180,0.1844517237297484,0.5341451669577989,0.6549522358144216,0.2940031504745769,59.42648958098029,37.28299652818719,1.1603244104791788,1.1116688409131954,180,-11.326853861652136,170.0,,,38.10998697765172,30.481815380975604,830.3079870194197,63652,0.0130444917209108,6.638112222269628,19.999999999999996,12,64,1510.1223273277285
190,0.1844511260935593,0.5341455583809571,0.6549522358144216,0.2940021978842793,62.36651632277457,39.127510777303726,1.1603244104791788,1.1565894510687271,190,-11.326853861652136,180.0,,,41.31154079549015,115.4723677225411,941.7225326178597,69583,0.0135338018282893,7.722430741930919,20.000000000000004,12,64,1510.1223273277285
200,0.1843652042557511,0.5342018330807349,0.6549522358144216,0.2938652444826011,65.30585353460897,40.97159242905028,1.101738915961758,1.2221409747561132,200,-11.326853861652136,190.0,,,43.11786165740341,48.28755380399525,987.2152648884804,72903,0.0135414902663605,7.949736371848399,20.000000000000004,12,64,1510.1223273277285
30,0.5636910159382114,0.2857615446171873,0.6549522358144216,1.0,0.0,0.0,4.490537579007602,0.4475837640731531,30,-3.465775937020713,,,,,,0.0,0,,,,13,65,1428.53387260437
40,0.5545172405726596,0.2917699293037147,0.6549522358144216,0.9837255249663988,9.918627624831991,5.591041282554354,3.5450806211464028,0.6503894533439631,40,-3.74339247897581,30.0,,,11.206678121350706,24.771330283023417,22.36210373975337,2561,0.0087317859194663,9.696711858525784,20.000000000000004,13,65,1428.53387260437
50,0.4056493611836929,0.3892712797504701,0.6549522358144216,0.7196307014198678,18.435408756763323,10.391874291336116,2.600505979417094,0.9485084917016348,50,-3.74339247897581,40.0,,,12.728059438988566,55.68328499235213,74.33354563638568,7255,0.0102458367520862,7.203780471860246,20.000000000000025,13,65,1428.53387260437
60,0.3712298964285044,0.4118143851474165,0.6549522358144216,0.6585698298040581,25.32641141288295,14.276270579397105,2.4524583067448065,0.9945172996967628,60,-3.74339247897581,50.0,,,13.990420170128344,81.30851593799889,151.59070362802595,12577,0.0120530097501809,8.739775916266975,20.00000000000001,13,65,1428.53387260437
70,0.2171933026086824,0.5127009966669468,0.6549522358144216,0.3853055955613988,30.54578853971024,17.218386574583036,2.399120112887859,1.0323880821743925,70,-3.74339247897581,60.0,,,15.734276349656284,70.20018199272454,218.23619620781392,17034,0.0128117997069281,10.438894658072831,20.000000000000004,13,65,1428.53387260437
80,0.2134906331464113,0.5151260683097431,0.6549522358144216,0.378736980207279,34.36600141855362,19.371806253358507,1.5330284899171678,1.0255411678905446,80,-3.74339247897581,70.0,,,17.21703837905079,49.34503533132374,263.6525257024914,22179,0.0118874848145764,8.872272968810329,20.000000000000004,13,65,1428.53387260437
90,0.2130689083029585,0.515402277938861,0.6549522358144216,0.377988831254167,38.14963047586085,21.50460396060536,1.3932236405462006,0.96244829408139,90,-3.74339247897581,80.0,,,19.057815672829747,86.05606399383396,345.6225333316252,27720,0.0124683453582837,4.16340570594021,20.000000000000004,13,65,1428.53387260437
100,0.2130689083029585,0.515402277938861,0.6549522358144216,0.377988831254167,41.929518788402525,23.635293043634945,1.3932236405462006,0.96244829408139,100,-3.74339247897581,90.0,,,20.551777520217,90.7948769070208,432.3784814449027,33384,0.0129516679081267,7.529077990762766,20.000000000000004,13,65,1428.53387260437
110,0.2112871797837666,0.51656922501612,0.6549522358144216,0.3748280064958969,45.69360297715284,25.75707348406857,1.3904915902906878,1.055370722531136,110,-3.4698599640665857,100.0,,,23.23201676364988,31.833525728434324,461.6933136340231,36061,0.0128031200919004,0.0023407801364445,20.000000000000004,13,65,1428.53387260437
120,0.209849117860233,0.5175110868881779,0.6549522358144216,0.3722768536783554,49.4291272780241,27.86275497228857,1.2695835994316085,1.039273934854889,120,-3.4698599640665857,110.0,,,25.403304202482104,34.61828555818647,493.0520309302956,39198,0.0125784996920836,0.0001077700722683,20.000000000000004,13,65,1428.53387260437
130,0.209849117860233,0.5175110868881779,0.6549522358144216,0.3722768536783554,53.15189581480766,29.9612461508909,1.2695835994316085,1.039273934854889,130,-3.4698599640665857,120.0,,,26.391443407163024,88.47920858114958,577.51421451848,44540,0.0129661925127633,6.520059302169033,20.000000000000004,13,65,1428.53387260437
140,0.2065179399612674,0.519692849301001,0.6549522358144216,0.3663672723567139,56.845116444983006,32.0430814399984,1.2823388692158035,1.0110620352949276,140,-6.988424826084343,130.0,,,29.24790435284376,34.70390304271132,609.4300834173337,47592,0.0128053051650977,0.0001084565718438,20.000000000000004,13,65,1428.53387260437
150,0.2065179399612674,0.519692849301001,0.6549522358144216,0.3663672723567139,60.50878916855015,34.10826083961108,1.2823388692158035,1.0110620352949276,150,-6.988424826084343,140.0,,,33.05555896088481,100.01100475993007,705.3397427462041,53427,0.0132019342794131,0.0007117570264828,20.000000000000004,13,65,1428.53387260437
160,0.1982394012576423,0.5251148967342165,0.6549522358144216,0.3516809664381314,64.09903036252437,36.132047545705625,1.376137048427841,0.9568339041594116,160,-8.014920241329632,150.0,,,37.18705401755869,77.36507313791662,778.5331364618614,58969,0.0132024137506462,0.0065565424441236,20.000000000000004,13,65,1428.53387260437
170,0.1978593889394796,0.5253637866516342,0.6549522358144216,0.3510068164030627,67.61246927673035,38.11254149669124,1.2134786850131476,1.086986956037867,170,-8.014920241329632,160.0,,,36.60603637713939,35.617906641215086,811.2628496875986,62288,0.0130243843065694,0.000108689167518,19.999999999999996,13,65,1428.53387260437
180,0.1950036090313421,0.5272341860874628,0.6549522358144216,0.3459406013536986,71.09720636551415,40.07685648654535,1.2495110231921156,1.1112058917642464,180,-8.014920241329632,170.0,,,39.805168783292174,29.865816678851843,838.7318894276395,64736,0.0129561895919988,0.0008416967452158,19.999999999999996,13,65,1428.53387260437
190,0.1950036090313421,0.5272341860874628,0.6549522358144216,0.3459406013536986,74.55661237905115,42.02689257685877,1.2495110231921156,1.1112058917642464,190,-8.014920241329632,180.0,,,42.62521951459348,42.01751177199185,877.7869004504755,68116,0.0128866477839344,0.0022057833878887,20.000000000000004,13,65,1428.53387260437
200,0.1913699393225515,0.5296140661874463,0.6549522358144216,0.3394943930479963,77.98378735105962,43.95876031862824,1.2258674603767836,1.1140552898295442,200,-8.014920241329632,190.0,,,44.00337534118444,35.20612045377493,910.4506796328352,70651,0.0128865929658863,0.0046670917077735,20.000000000000004,13,65,1428.53387260437
30,0.6412353940138333,0.2349736808217198,0.6549522358144216,1.0,0.0,0.0,4.344013903246583,0.8900787163535054,30,-3.380213155774895,,,,,,0.0,0,,,,14,66,1560.032127380371
40,0.5037909611404835,0.3249932194323655,0.6549522358144216,0.7856568209483696,8.928284104741849,5.725131775771583,3.871765018667864,0.9085801754123544,40,-3.380213155774895,30.0,,,11.234060741961002,59.08819064311683,55.07882047910243,5183,0.0106268223961224,13.889643404158464,20.000000000000004,14,66,1560.032127380371
50,0.3253461895946601,0.4418660215256962,0.6549522358144216,0.5073740355443347,15.39343838720537,9.8708175294473,3.659696829429029,0.9855655645102656,50,-3.380213155774895,40.0,,,12.794711525551977,78.3633094439283,129.46222213003784,10521,0.0123051251905748,12.626320609929468,20.000000000000004,14,66,1560.032127380371
60,0.3116280379882875,0.4508507555915312,0.6549522358144216,0.4859807192451463,20.360212161152774,13.05568866736204,2.9297597819828747,0.8454684468640342,60,-3.380213155774895,50.0,,,14.33876676298678,51.48755731806159,177.02691981289536,15655,0.0113080114859722,8.082858449628311,19.999999999999996,14,66,1560.032127380371
70,0.2083490226525433,0.5184935775983888,0.6549522358144216,0.3249181573530681,24.414706544143847,15.655573970566197,2.5978155946345702,0.8305805994951303,70,-3.380213155774895,60.0,,,16.181767373345792,65.94488928001374,238.92751007154584,20750,0.0115145787986287,7.604909861735656,19.999999999999996,14,66,1560.032127380371
80,0.2083490053631818,0.5184935889220947,0.6549522358144216,0.3249181303904868,27.66388798286162,17.739064110644822,2.53429071388243,0.8941312346656419,80,-11.12722424020789,70.0,,,19.144783191382885,28.827965606004,265.03658787254244,23854,0.0111107817503371,10.586305519928471,20.000000000000004,14,66,1560.032127380371
90,0.2029489756107159,0.5220303504819367,0.6549522358144216,0.3164968395464735,30.87096283254642,19.795554015514316,1.791729235291798,0.9588280031108296,90,-11.12722424020789,80.0,,,21.350945031270385,40.12999907322228,301.96634379122406,27738,0.0108863776693065,7.486792548579423,20.000000000000004,14,66,1560.032127380371
100,0.1994990135413638,0.5242899108527338,0.6549522358144216,0.3111166591921781,34.00903032623968,21.80779396127471,1.520801950971544,0.958777651297436,100,-11.12722424020789,90.0,,,22.444966572336853,73.37006492819637,371.3273707609624,32840,0.0113071671973496,7.062936755433825,20.000000000000004,14,66,1560.032127380371
110,0.1918292837966785,0.5293132174971078,0.6549522358144216,0.2991557945607417,37.06039259500428,23.764435447964924,1.3445102740187682,0.9071261588971256,110,-11.12722424020789,100.0,,,23.78364348039031,77.0561633426696,444.2645691940561,38068,0.0116702891981206,16.594540765681657,20.000000000000004,14,66,1560.032127380371
120,0.1918292837966785,0.5293132174971078,0.6549522358144216,0.2991557945607417,40.0519505406117,25.68272828593171,1.3445102740187682,0.909250553011138,120,-11.12722424020789,110.0,,,25.77878580801189,93.58425911236554,533.8033743295819,43612,0.0122398278989631,7.058751340257867,20.000000000000004,14,66,1560.032127380371
130,0.1914288591237107,0.5295754765319434,0.6549522358144216,0.2985313364027766,43.04038619542929,27.59901900053365,1.188667148886177,1.0162702443454972,130,-11.12722424020789,120.0,,,30.9217679547146,34.25038028508425,565.0943309981376,47005,0.0120220047015878,7.522136276036732,20.00000000000001,14,66,1560.032127380371
140,0.1905501544284171,0.5301509861367465,0.6549522358144216,0.2971610054704909,46.01884790479563,29.508914068294292,1.084349676628255,1.0172073888621942,140,-11.12722424020789,130.0,,,29.977691439911723,52.7564238011837,614.5337479291484,51057,0.012036229075918,7.5043076285996815,20.000000000000004,14,66,1560.032127380371
150,0.180613775910251,0.5366588394631178,0.6549522358144216,0.2816653253958634,48.9129795591274,31.36473371998764,1.07834978749425,1.1258574483661457,150,-11.12031404627942,140.0,,,31.589819435961545,97.5055973958224,707.925893926993,56594,0.0125088506542565,6.660151918476255,20.000000000000004,14,66,1560.032127380371
160,0.180613775910251,0.5366588394631178,0.6549522358144216,0.2816653253958634,51.72963281308604,33.170871479090145,1.07834978749425,1.1258574483661457,160,-11.12031404627942,150.0,,,33.55396952945739,16.759068194776773,723.0181508231908,57713,0.0125278213023615,8.625132764415717,20.000000000000004,14,66,1560.032127380371
170,0.1784343505180328,0.5380862589965418,0.6549522358144216,0.278266533918406,54.52929210965738,34.96611211123157,0.9461815705820756,1.1133671146134585,170,-11.12031404627942,160.0,,,36.797598930075765,72.10407177824527,789.7959703067318,62503,0.0126361289907161,8.076062994982617,20.000000000000004,14,66,1560.032127380371
180,0.1711172345191548,0.5428786204797205,0.6549522358144216,0.2668555667959016,57.25490261322892,36.713870036417504,0.9440455221133672,1.1100319473846891,180,-4.019179396231109,170.0,,,38.41485576331616,108.07331482227892,893.6980759548023,68234,0.0130975477907612,7.323832410791187,19.999999999999996,14,66,1560.032127380371
190,0.1704971781147749,0.5432847278081001,0.6549522358144216,0.2658885952123485,59.918623423270176,38.42194209958716,0.9117627531872396,1.1317989348578343,190,-4.019179396231109,180.0,,,43.33049984369427,75.64957604557276,965.2361908759922,73437,0.0131437312373325,5.758909445060561,20.000000000000004,14,66,1560.032127380371
200,0.1691218233834409,0.5441855194644253,0.6549522358144216,0.2637437436583428,62.56678511762363,40.12003710707823,0.8711009961733409,1.180960660104848,200,-4.019179396231109,190.0,,,42.03050264343619,67.77726435288787,1029.7873160485178,77532,0.0132820940521141,6.942475555809799,20.000000000000004,14,66,1560.032127380371
30,0.5628224905414146,0.2863303872676809,0.6549522358144216,1.0,0.0,0.0,3.107102190398938,0.6935492710852856,30,-3.4273373120851334,,,,,,0.0,0,,,,15,67,1507.7606630325315
40,0.5153463122536639,0.3174250163851674,0.6549522358144216,0.9156462666549086,9.578231333274545,5.390844013975393,2.9448324483552035,0.7393401442943646,40,-3.4273373120851334,30.0,,,11.17930115479976,77.24276731722057,72.47144179139286,5264,0.0137673711609788,8.393214637002327,20.000000000000004,15,67,1507.7606630325315
50,0.4868884609279665,0.3360635497374072,0.6549522358144216,0.865083519422967,18.48188026366392,10.402017879883545,2.59779236940048,1.0635339650645643,50,-3.4273373120851334,40.0,,,14.096279392018914,49.942546722479165,118.7782454425469,9959,0.0119267241131184,0.0161006571749503,20.000000000000004,15,67,1507.7606630325315
60,0.4868884609279665,0.3360635497374072,0.6549522358144216,0.865083519422967,27.13271545789359,15.270902489163207,2.59779236940048,1.0635339650645643,60,-3.4273373120851334,50.0,,,15.583294250071049,53.58082709182054,169.18903694488108,13672,0.0123748564178526,3.08823146233217,20.000000000000004,15,67,1507.7606630325315
70,0.452222754969996,0.3587679313606654,0.6549522358144216,0.8034909097804074,35.47558760391046,19.96645856865302,2.553687555517924,0.9185264945137344,70,-3.4273373120851334,60.0,,,16.514307538047433,84.29427276737988,249.47520827595145,19093,0.0130663179320144,5.249595214434263,20.000000000000004,15,67,1507.7606630325315
80,0.4512249884068298,0.3594214208020319,0.6549522358144216,0.8017181189272801,43.5016327474489,24.48369728553715,2.328560898929541,0.8521921826885358,80,-3.4273373120851334,70.0,,,18.527012607082725,50.438251661136746,296.00370830856264,24286,0.0121882445980631,0.013550351601514,20.000000000000004,15,67,1507.7606630325315
90,0.4090520179813148,0.3870427020731585,0.6549522358144216,0.7267869085825297,51.14415788499795,28.785082317477872,2.275947041692524,0.8312971928843523,90,-3.4273373120851334,80.0,,,20.48709336202592,36.16665251366794,329.27874879539013,27671,0.0118997777021209,0.0115694889759431,20.000000000000004,15,67,1507.7606630325315
100,0.3440720855817211,0.4296014540813423,0.6549522358144216,0.6113332202676128,57.83475852924867,32.55070283529305,1.9312438941954504,0.8532075256621441,100,-6.999717416151781,90.0,,,22.6430079350248,59.857752055861056,385.1992853814736,32973,0.0116822638334841,1.009817916783742,20.000000000000004,15,67,1507.7606630325315
110,0.3440720855817211,0.4296014540813423,0.6549522358144216,0.6113332202676128,63.94809073192479,35.99142369111026,1.9312438941954504,0.8532075256621441,110,-6.999717416151781,100.0,,,24.340639895759523,84.11567115969956,465.3283443003893,38340,0.0121368895227018,0.0014868342236679,20.00000000000001,15,67,1507.7606630325315
120,0.3426584313472557,0.4305273300828739,0.6549522358144216,0.6088214971964445,70.04886431924508,39.425076275755146,1.5682802733112555,1.040193766134881,120,-6.999717416151781,110.0,,,25.96420196909457,44.07501607760787,506.2020149668679,42191,0.0119978671983804,0.0080441133377275,20.000000000000004,15,67,1507.7606630325315
130,0.3369942494730869,0.4342370986654204,0.6549522358144216,0.5987576103238355,76.08675985684648,42.82333967985686,1.4771100473590673,1.0409109964142316,130,-10.820789858450228,120.0,,,27.76306004729122,59.56876578275114,561.661127823405,47032,0.0119421059666483,0.0001124895130753,20.000000000000004,15,67,1507.7606630325315
140,0.3295532206783461,0.4391106171112953,0.6549522358144216,0.5855366944581906,82.00823138075661,46.15607703061402,1.4824300294724788,1.0297932472476972,140,-7.825636508922471,130.0,,,30.911721310578287,78.2631494840607,635.9303989214823,52129,0.0121991674292904,0.0015335254046619,20.000000000000004,15,67,1507.7606630325315
150,0.222694264865299,0.509098129137845,0.6549522358144216,0.395674068836651,86.91428519723083,48.91731445833225,1.4497258128632002,1.0485690810887656,150,-7.823733130932995,140.0,,,30.834812046028677,89.98977770004421,721.7865052474663,57516,0.0125493168031063,11.899124126705384,20.000000000000004,15,67,1507.7606630325315
160,0.219570796437863,0.51114385176789,0.6549522358144216,0.3901244177833831,90.843277630331,51.12863976484806,1.6695027898995995,1.0341925084585772,160,-7.823733130932995,150.0,,,33.692590116523206,74.11566048581153,791.8407453801483,62985,0.0125718940284218,1.4770254047705702,20.000000000000004,15,67,1507.7606630325315
170,0.219231351424094,0.511366172038594,0.6549522358144216,0.3895213057552152,94.74150624802398,53.32265050415785,1.6224727084286008,1.1669147230413497,170,-7.823733130932995,160.0,,,36.468557396903634,38.3176663517952,827.3197372565046,66147,0.0125072903874174,1.3631846576560946,20.000000000000004,15,67,1507.7606630325315
180,0.2190199444122854,0.511504633533645,0.6549522358144216,0.3891456864163268,98.6348412088817,55.513906983339744,1.6127935857306832,1.1730312197066983,180,-7.823733130932995,170.0,,,40.15541275776923,23.022044765762985,848.2947872523218,67865,0.0124997390002552,0.000118871622334,20.000000000000004,15,67,1507.7606630325315
190,0.2190199444122854,0.511504633533645,0.6549522358144216,0.3891456864163268,102.52629807304496,57.7041064274626,1.6127935857306832,1.1730312197066983,190,-7.823733130932995,180.0,,,43.49098085332662,36.53838731721044,882.0786354336888,70910,0.0124394110200774,0.010338293072876,20.000000000000004,15,67,1507.7606630325315
200,0.2190199444122854,0.511504633533645,0.6549522358144216,0.3891456864163268,106.41775493720824,59.89430587158545,1.6127935857306832,1.243647561035776,200,-7.823733130932995,190.0,,,46.98842685762793,91.80886313226074,969.837831310928,76381,0.0126973701746629,0.0064893696407087,20.000000000000004,15,67,1507.7606630325315
30,0.6135957839618608,0.253076305222298,0.6549522358144216,1.0,0.0,0.0,3.760254974413375,0.8325031518046503,30,-3.455456425906021,,,,,,0.0,0,,,,16,68,1489.4114038944244
40,0.4539047397530673,0.357666311666387,0.6549522358144216,0.7397455321845572,8.698727660922787,5.33750261857464,3.1697320435372105,1.0336730333973394,40,-3.455456425906021,30.0,,,10.809405473992229,72.83589726220816,68.71973173879087,5334,0.0128833392836128,13.007597142397914,20.000000000000004,16,68,1489.4114038944244
50,0.2517353874505923,0.4900775809700465,0.6549522358144216,0.4102625768143143,14.448768205917144,8.865703254592939,3.1058598873439576,1.052693486229363,50,-3.455456425906021,40.0,,,13.41826549358666,81.28454415872693,145.91919482592493,10641,0.0137129212316441,12.44192047885611,20.000000000000004,16,68,1489.4114038944244
60,0.2480807028390011,0.4924712248276047,0.6549522358144216,0.4043064006033345,18.52161309300539,11.364783706040908,2.173726143739348,0.962751441423936,60,-3.455456425906021,50.0,,,14.828955810517073,35.509447635151446,178.3272704295814,14262,0.0125036650139939,11.48917096592592,20.000000000000004,16,68,1489.4114038944244
70,0.2243468284366176,0.5080157789319845,0.6549522358144216,0.3656264177502274,22.3712771847732,13.726921362419,1.7560585516071836,0.8493681400776263,70,-3.455456425906021,60.0,,,16.650509977713227,69.5689447214827,243.7513696346432,19554,0.0124655502523597,7.793727298660334,20.00000000000001,16,68,1489.4114038944244
80,0.218621461536118,0.5117656207843245,0.6549522358144216,0.3562955731614135,25.980887139331404,15.94176281228268,1.455549849678517,0.9537235432852924,80,-3.455456425906021,70.0,,,18.43149797059596,33.456177489832044,274.33090193104,22787,0.0120389213995278,7.660222543353933,20.00000000000001,16,68,1489.4114038944244
90,0.2181610282622107,0.5120671825865135,0.6549522358144216,0.3555451878329251,29.5400909443031,18.125675261274324,1.394332557327569,0.9084334713965436,90,-11.29217170817371,80.0,,,19.90837807767093,46.42052432801575,317.53237439412624,26781,0.0118566287440396,6.189991393256938,20.000000000000004,16,68,1489.4114038944244
100,0.2147176380008678,0.5143224387369616,0.6549522358144216,0.3499333659277784,33.06748371310662,20.29006859258972,1.2989935074854682,1.0306039274836245,100,-11.29217170817371,90.0,,,21.57595202792436,62.45715399365872,375.9119392214343,32032,0.0117355125880817,7.205244682173023,20.000000000000004,16,68,1489.4114038944244
110,0.2145937518808607,0.5144035782282467,0.6549522358144216,0.3497314640841782,36.5658078631664,22.43662554199836,1.2628805918795662,1.05375361924197,110,-11.29217170817371,100.0,,,23.04750258848071,33.77946284413338,406.73275933787227,35460,0.0114701849785073,5.664877747699095,19.99999999999997,16,68,1489.4114038944244
120,0.2116166504350768,0.5163534374764092,0.6549522358144216,0.3448795705027697,40.03886303610114,24.567677553578047,1.21847289994521,1.083219452314068,120,-11.29217170817371,110.0,,,25.166698246262968,76.71134790964425,478.9728331835941,40705,0.0117669287110574,6.157252881376914,20.000000000000004,16,68,1489.4114038944244
130,0.2093602015726833,0.5178313037038347,0.6549522358144216,0.3412021513917321,43.46927164557365,26.67256181361685,1.1422345208574665,1.0392410122725837,130,-11.29217170817371,120.0,,,28.05006366595626,58.79900836758316,534.1828830810264,45068,0.0118528198074249,0.0070897931511006,20.000000000000004,16,68,1489.4114038944244
140,0.2089760381216457,0.5180829124150099,0.6549522358144216,0.3405760658463636,46.87816273176413,28.76424301208849,1.138194018562955,1.0233411807805612,140,-11.29217170817371,130.0,,,30.27110828552395,34.324897290207446,565.6816891124472,48140,0.0117507621336195,11.790168809393194,20.000000000000004,16,68,1489.4114038944244
150,0.2089760381216457,0.5180829124150099,0.6549522358144216,0.3405760658463636,50.28392339022776,30.85400339330495,1.138194018562955,1.0233411807805612,150,-11.29217170817371,140.0,,,31.67929045855999,87.24102539662272,648.8211067980155,53523,0.0121222858733257,11.74700657314908,20.000000000000004,16,68,1489.4114038944244
160,0.2070877053470599,0.5193196801876866,0.6549522358144216,0.3374985792926045,53.6742966159226,32.93432211064848,1.1521054958195092,1.055384648851044,160,-11.29217170817371,150.0,,,37.07962737418711,22.24873344227672,668.9436932839453,55341,0.0120876690570091,0.0018743085767153,20.000000000000004,16,68,1489.4114038944244
170,0.2070877053470599,0.5193196801876866,0.6549522358144216,0.3374985792926045,57.04928240884865,35.00519916411908,1.1521054958195092,1.055384648851044,170,-11.29217170817371,160.0,,,36.40421530138701,89.61183593794703,754.4189379708841,60662,0.0124364336482622,1.8114310807372411,20.00000000000001,16,68,1489.4114038944244
180,0.2070877053470599,0.5193196801876866,0.6549522358144216,0.3374985792926045,60.42426820177469,37.07607621758967,1.1521054958195092,1.0691408606620805,180,-11.29217170817371,170.0,,,41.27189089171589,99.07416913285851,849.3387071220204,66187,0.0128324097953075,1.9139447868336863,20.000000000000004,16,68,1489.4114038944244
190,0.207011963466718,0.5193692875015613,0.6549522358144216,0.3373751399171694,63.79863679782356,39.14657456165856,1.1301490700669925,1.0791332920302783,190,-11.29217170817371,180.0,,,40.625541678629816,77.37558021582663,923.0193787636236,71071,0.012987285654678,1.2538940218654826,20.00000000000001,16,68,1489.4114038944244
200,0.207011963466718,0.5193692875015613,0.6549522358144216,0.3373751399171694,67.17238819699526,41.21669419632574,1.1301490700669925,1.0791332920302783,200,-11.29217170817371,190.0,,,46.263353034853935,34.560732362791896,954.7948419619352,74061,0.0128920058055107,1.2579864866458066,19.999999999999996,16,68,1489.4114038944244
30,0.5734717926039548,0.2793556030719571,0.6549522358144216,1.0,0.0,0.0,3.4375364127423684,0.6743406740447252,30,-3.40784899703652,,,,,,0.0,0,,,,17,69,1603.1119952201843
40,0.4696787131661361,0.3473351125118203,0.6549522358144216,0.8190092681515737,9.095046340757868,5.215752528850455,2.893024082038354,0.909624551715264,40,-3.40784899703652,30.0,,,10.810036872513592,64.81623055320233,60.78046887274832,5259,0.0115574194471854,11.911825748080622,20.000000000000004,17,69,1603.1119952201843
50,0.271582182101994,0.4770788784393612,0.6549522358144216,0.4735754846264101,15.557970104647788,8.922057005191107,2.8677791651390496,0.9589151060777924,50,-3.40784899703652,40.0,,,12.74610401596874,80.75841967109591,137.52683240082115,10553,0.0130320129253123,6.340744417497682,19.999999999999996,17,69,1603.1119952201843
60,0.2682428856825316,0.4792659580953352,0.6549522358144216,0.4677525366409482,20.26461021098458,11.621182344113734,2.7840627445021293,0.894681648931854,60,-3.40784899703652,50.0,,,14.1642833519727,70.4066197425127,203.90195193048567,15983,0.0127574267615895,5.7120465252102415,20.000000000000004,17,69,1603.1119952201843
70,0.2639602707932171,0.4820708662922239,0.6549522358144216,0.4602846629904092,24.904796209141367,14.282198126492478,2.447329651447208,0.9222792885710996,70,-3.40784899703652,60.0,,,15.838684489950538,26.979543250985444,228.45873573049903,18543,0.0123204840495334,13.665847191929158,19.999999999999996,17,69,1603.1119952201843
80,0.2571474961735974,0.4865329082614436,0.6549522358144216,0.4484047855361318,29.448243451774072,16.88773696132655,2.196696550264676,0.9143358806294846,80,-4.234322022142236,70.0,,,17.007476133294404,73.11877011694014,296.794573251158,24133,0.0122982875420029,12.53062814083904,20.000000000000004,17,69,1603.1119952201843
90,0.2571474961735974,0.4865329082614436,0.6549522358144216,0.4484047855361318,33.93229130713539,19.45921192306252,2.196696550264676,0.9143358806294846,90,-4.234322022142236,80.0,,,18.92863080278039,81.86352257430553,374.64024220686406,29491,0.0127035448851128,13.842354847445463,19.999999999999982,17,69,1603.1119952201843
