sample_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,is_active0,is_active1,is_active2,is_active3,is_active4,is_active5,is_active6,is_active7,is_active8,is_active9,is_active10,is_active11,is_active12,is_active13,is_active14,is_active15,is_active16,is_active17,is_active18,is_active19,is_active20,is_active21,is_active22,is_active23,is_active24,is_active25,is_active26,is_active27,is_active28,is_active29,f0,f1,cv,is_feasible
3506,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182477517053485,0.16093983966857195,0.5,0.9053855491802096,0.6303374245762825,0.23127560783177614,0.8822918711230159,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-4.141674457554184,42.9104787080866,0.0,True
3507,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6338549209758639,0.9985802313312888,0.5,0.35714535415172577,0.18705356866121292,0.7973811253905296,0.34334403555840254,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-3.8594520605959852,46.40208627732801,0.0,True
3508,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5758626004680991,0.10821134224534035,0.5,0.41559848934412,0.10647457931190729,0.6909496895968914,0.8369264118373394,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-4.097117759080349,42.20298702500049,0.0,True
3509,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027114777825772762,0.8013012018054724,0.5,0.8390818564221263,0.5859164008870721,0.2811259934678674,0.37683555111289024,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-3.8670337354620683,41.497490601679786,0.0,True
3510,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26909411791712046,0.31598101649433374,0.5,0.24304942786693573,0.7930908733978868,0.08616943378001451,0.6718776086345315,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-3.979366648236109,38.47091359165291,0.0,True
3511,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182391757145524,0.5252313343808055,0.5,0.5100520206615329,0.272330635227263,0.8793177902698517,0.10242745373398066,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-3.8269169433492194,42.70245052238207,0.0,True
3512,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7632296439260244,0.20269205793738365,0.5,0.7510320534929633,0.9203721303492785,0.8512741373851895,0.7885379604995251,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-4.056381253008799,50.7325226083901,0.0,True
3513,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33972560428082943,0.8962715994566679,0.5,0.48793189600110054,0.39506477303802967,0.18348417431116104,0.4995896779000759,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-3.902915968503433,41.327436990878326,0.0,True
3514,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08172449469566345,0.4715001964941621,0.5,0.5786051517352462,0.23370992578566074,0.4960973896086216,0.7016217270866036,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-3.9966257418884696,39.163144463587855,0.0,True
3515,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5056248158216476,0.6802608324214816,0.5,0.1590242199599743,0.7086656633764505,0.5315851354971528,0.0220641503110528,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-3.8239971055067246,39.05691379637788,0.0,True
3516,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688954059034586,0.2898690551519394,0.5,0.10053293779492378,0.5069624064490199,0.9564024182036519,0.515630079433322,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-3.908623909835507,42.88793940344988,0.0,True
3517,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14752282574772835,0.6118997056037188,0.5,0.6448706975206733,0.06041316967457533,0.014694347977638245,0.1961794774979353,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-3.83516053596281,32.770235792866515,0.0,True
3518,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40563452430069447,0.005421106703579426,0.5,0.30420420691370964,0.31838429998606443,0.3212270103394985,0.9931746600195765,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,-4.289184680329681,37.273922353470894,0.0,True
3519,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464864302426577,0.8435502862557769,0.7042632000520825,0.9425494438037276,0.87205262016505,0.5,0.2830842463299632,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8476608450015872,52.30991998295549,0.0,True
3520,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386392626911402,0.2198667023330927,0.3656471660360694,0.4926209691911936,0.682082511484623,0.5,0.4244608823210001,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8793026284843726,43.036566354013736,0.0,True
3521,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977344576269388,0.9329911097884178,0.7409847341477871,0.760602013207972,0.12554172426462173,0.5,0.853789547458291,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.112769765251554,46.483664111361904,0.0,True
3522,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553082875907421,0.449687241576612,0.05513234622776508,0.1650503296405077,0.49543942511081696,0.5,0.0895015662536025,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8261138826488126,31.105599911251666,0.0,True
3523,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966713629662991,0.6467150272801518,0.9305271366611123,0.589508363045752,0.9391238242387772,0.5,0.6281904792413116,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.9563804864409184,51.32724046500516,0.0,True
3524,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135330036282539,0.25632218085229397,0.5543075250461698,0.6558120409026742,0.7686957353726029,0.5,0.13068755716085434,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.828731072265577,39.78789027036279,0.0,True
3525,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08956357091665268,0.5900875814259052,0.42891267500817776,0.10659720934927464,0.2908675307407975,0.5,0.5910068228840828,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.9389544664538336,35.71216686624254,0.0,True
3526,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320011626929045,0.042141455225646496,0.8686706498265266,0.9521423066034913,0.08009085152298212,0.5,0.35626754630357027,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8622584470914703,41.39712983161637,0.0,True
3527,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7554513495415449,0.8607238540425897,0.24333302211016417,0.30891615338623524,0.6025333711877465,0.5,0.9259775774553418,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.191781288499426,45.61990539081529,0.0,True
3528,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826146692968905,0.41330396942794323,0.7880832152441144,0.0537762101739645,0.2034506443887949,0.5,0.24575697630643845,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.841686476407421,38.33879877040016,0.0,True
3529,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27693347726017237,0.7475571446120739,0.16244434379041195,0.6930999280884862,0.7291585449129343,0.5,0.5344453826546669,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.915521276205293,42.37367713475878,0.0,True
3530,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019389665685594082,0.13515980076044798,0.6024470552802086,0.34998431615531445,0.8920400459319353,0.5,0.26820427644997835,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8451308613190447,36.73247792827296,0.0,True
3531,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5680845892056823,0.9532544249668717,0.47686540614813566,0.8952967124059796,0.4175382573157549,0.5,0.9475334482267499,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.219980652715719,49.77391351124006,0.0,True
3532,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260083941742778,0.06288446672260761,0.10064352955669165,0.8290311815217137,0.36817340087145567,0.5,0.4500145558267832,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8867914689196628,38.72510542973263,0.0,True
3533,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21034737210720778,0.775521993637085,0.9762253575026989,0.40847558341920376,0.8164049191400409,0.5,0.7697240803390741,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.041942202067774,49.15850179477955,0.0,True
3534,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4679407523944974,0.35666934307664633,0.29012942500412464,0.5015825228765607,0.5548319397494197,0.5,0.03693792875856161,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.824188616464173,36.572610907375605,0.0,True
3535,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8840590910986066,0.554184009321034,0.6657684752717614,0.2375039141625166,0.0027772365137934685,0.5,0.7472577011212707,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.026058888939337,42.6487294986339,0.0,True
3536,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9169879714027047,0.32236052956432104,0.14615850988775492,0.9814056949689984,0.991545083001256,0.5,0.8276786506175995,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.088788443590053,49.566795496643046,0.0,True
3537,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496658087708056,0.5159849198535085,0.7705157641321421,0.27966114692389965,0.45084494538605213,0.5,0.39786122739315033,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.872234143113762,41.516433572865964,0.0,True
3538,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23912575002759695,0.10085516609251499,0.464547086507082,0.685084474273026,0.1781624499708414,0.5,0.6626336248591542,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.974204596198582,37.137381485670325,0.0,True
3539,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588762467727065,0.8095709457993507,0.5889691924676299,0.0773168858140707,0.6372600141912699,0.5,0.12345690745860338,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.828261988148669,41.083056986421674,0.0,True
3540,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5996698616072536,0.16920873802155256,0.9573774663731456,0.1357767265290022,0.5917996047064662,0.5,0.6181557793170214,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.951501786913968,44.208042734748744,0.0,True
3541,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047251912765204906,0.9912251094356179,0.08295542001724243,0.6187893943861127,0.09862284641712904,0.5,0.1563711930066347,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.830977560362274,39.18419154068028,0.0,True
3542,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048567669466138,0.37510486505925655,0.6506439875811338,0.46335733495652676,0.28042257856577635,0.5,0.8925715675577521,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.152641628695176,41.416961233518535,0.0,True
3543,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576709376648068,0.7132483161985874,0.27628679294139147,0.7898587109521031,0.7869674665853381,0.5,0.3213971694931388,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8547979864493733,48.633939010985,0.0,True
3544,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787281597033143,0.011739666573703289,0.6926038144156337,0.5347485626116395,0.4037516564130783,0.5,0.5063804108649492,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.9051570377530243,41.366835015127826,0.0,True
3545,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35961986519396305,0.8342428589239717,0.317937508225441,0.20434475131332874,0.9136229604482651,0.5,0.21720324642956257,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8376827958583952,40.49562872885751,0.0,True
3546,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11724331602454185,0.28257383219897747,0.8858691435307264,0.862207249738276,0.7151746228337288,0.5,0.9839287688955665,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.273798704324233,46.51637058559679,0.0,True
3547,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453022234141827,0.6202304624021053,0.011267689056694508,0.37529214657843113,0.22526324540376663,0.5,0.3041117927059531,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.851415970947365,35.20317422330952,0.0,True
3548,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7293552681803703,0.4798301076516509,0.3796758437529206,0.3168094176799059,0.050927103497087955,0.5,0.7988271117210388,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.064465450216511,39.343830297714824,0.0,True
3549,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18426916748285294,0.6729666637256742,0.5042771194130182,0.9284794414415956,0.5145107517018914,0.5,0.47765226662158966,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8954294788113173,42.71179744673112,0.0,True
3550,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42675638012588024,0.19338569231331348,0.1980632282793522,0.020610416308045387,0.8642638260498643,0.5,0.7118995161727071,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.002902003750029,37.39187908574628,0.0,True
3551,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971262140199542,0.9025893062353134,0.8227293556556106,0.7262573996558785,0.32811080757528543,0.5,0.00011537689715623856,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.82381084907536,50.37120985837977,0.0,True
3552,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886970827355981,0.46140497364103794,0.6107594491913915,0.8094313638284802,0.6107991375029087,0.5,0.684789058752358,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.986551864718918,48.57422239171247,0.0,True
3553,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40820346865803003,0.6271827593445778,0.48609320633113384,0.45160466246306896,0.07376289740204811,0.5,0.09946928638964891,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.826685989199714,34.322945312322254,0.0,True
3554,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16631517466157675,0.2393988510593772,0.8119593262672424,0.6070891441777349,0.2971915565431118,0.5,0.8322554230690002,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.092751263017314,41.628970205804386,0.0,True
3555,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462294613942504,0.9212732585147023,0.18735793512314558,0.15528163872659206,0.7604339085519314,0.5,0.3875458985567093,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8696058130531807,42.90450942733601,0.0,True
3556,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5552834896370769,0.0616737212985754,0.2974652862176299,0.089016018435359,0.961069037206471,0.5,0.8850650480017066,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.14453404471189,40.415303609729385,0.0,True
3557,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083418307825923,0.8490061201155186,0.672066617757082,0.665580322034657,0.47155641485005617,0.5,0.33073587622493505,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.856673412721874,43.09679585961851,0.0,True
3558,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3503407286480069,0.2680400339886546,0.12354310788214207,0.2600873466581106,0.1494363071396947,0.5,0.5969769675284624,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.941576887072253,33.507932626285644,0.0,True
3559,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7976786689832807,0.5705554345622659,0.9982092911377549,0.9931591572239995,0.6601257445290685,0.5,0.18328856118023396,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.8336758031577083,51.7271666400123,0.0,True
3560,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679151926189661,0.15469004027545452,0.03317857440561056,0.73801872972399,0.02668713591992855,0.5,0.9885072698816657,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-4.281453943178069,41.9674250687253,0.0,True
3561,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957299891859293,0.9415346644818783,0.9075358845293522,0.0010444838553667068,0.5328904893249273,0.5,0.29379723872989416,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.849599123279574,43.549349199894834,0.0,True
3562,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03770933672785759,0.42502361070364714,0.3592575881630182,0.9089678982272744,0.8383348118513823,0.5,0.5285365004092455,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.9133210793206876,42.832966811620516,0.0,True
3563,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.610291775316,0.7280267858877778,0.7336797500029206,0.32850115932524204,0.34427507035434246,0.5,0.19321723468601704,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,-3.834756481489153,41.28131597906315,0.0,True
