n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.esp_semantic_type,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_esp_semantic_type_graph_1_edge_weight,kernel_weight.f0_failure_rate.interaction.graph_0_esp_semantic_type_sizing,kernel_weight.f0_failure_rate.interaction.graph_1_edge_weight_sizing,kernel_weight.f1_mass.graph_0.esp_semantic_type,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_esp_semantic_type_graph_1_edge_weight,kernel_weight.f1_mass.interaction.graph_0_esp_semantic_type_sizing,kernel_weight.f1_mass.interaction.graph_1_edge_weight_sizing,kernel_diagnostics.f0_failure_rate.graph_0.esp_semantic_type.sigma,kernel_diagnostics.f1_mass.graph_0.esp_semantic_type.sigma,run,seed,runtime_sec
60,0.359899214845512,0.3880564574198802,0.606242745548614,0.5594399334938882,21.52984684794265,13.850593267316937,5.114322797733963,0.9001576612832498,60,-8.020347812202177,50.0,,,31.72872634697705,86.20925432816148,196.6709070028737,15669,0.0125515927629634,0.1474536979234337,0.435154054624363,0.0716009879860294,0.3226931394615723,0.0014745369792343,0.0216235830253669,0.1020234600148118,0.3137938233026247,0.2582764950720885,0.173914505697727,0.0010202346001481,0.1509714813125996,13.005689483646218,19.999999999999996,1,2001,2950.1061913967133
70,0.1621565280948788,0.5079365267477437,0.606242745548614,0.2520617816072183,25.587355423448184,16.46087198201889,5.179857442935632,0.91980901656199,70,-3.614165344317799,60.0,,,35.2616524733603,81.02771154604852,273.38692480139434,20931,0.0130613408246808,0.0068701523873156,0.2813224111360308,0.0661895644225748,0.2789307691370347,0.2265673270571538,0.1401197758598901,0.0024970433315736,0.1404641957081462,0.2450142530084369,0.2193038385592747,0.223505037154162,0.1692156322384062,7.355185353663485,20.000000000000032,1,2001,2950.1061913967133
80,0.1562423686384859,0.5115219430141996,0.606242745548614,0.2428686051942692,28.06200735745562,18.052866465685717,2.042586367026815,0.8336546373163045,80,-3.614165344317799,70.0,,,39.09598333854228,30.159167473204437,301.60826395638287,24029,0.0125518441864573,0.2369197183997023,0.090725762566127,0.002369197183997,0.5103427528796494,0.0056472962245953,0.1539952727459289,0.1375164492178367,0.1330222159045182,0.2130474167385983,0.1983225560193656,0.0013751644921783,0.3167161976275028,6.160185552277054,20.00000000000001,1,2001,2950.1061913967133
90,0.151580438297593,0.514348204463619,0.606242745548614,0.2356219375376537,30.45446007111524,19.59198050036611,2.024263069749729,0.7644138229468681,90,-3.614165344317799,80.0,,,43.34288533218205,53.98813984170556,352.6102490797639,29211,0.0120711461120729,0.0034263245372649,0.1055682889616248,0.1593093014884474,0.2604290876621181,0.144317723898984,0.3269492734515606,0.0024905621696123,0.1392879618628242,0.2455679060563975,0.2159711203678552,0.2237031697337868,0.1729792798095238,6.227638944148339,20.000000000000025,1,2001,2950.1061913967133
100,0.1494918110462656,0.5156144195828913,0.606242745548614,0.2323753022509452,32.79444627005823,21.0973417470854,1.631430685584019,0.8567650404187614,100,-3.614165344317799,90.0,,,47.93536052852869,41.75241097714752,391.8097277786583,33366,0.0117427839051327,0.0031194878723189,0.2752324850753325,0.2519791226248152,0.156209691847292,0.1769801500863304,0.1364790624939109,0.0031292082650105,0.2730598293174803,0.2526016945425173,0.1568634925879201,0.1764554376474289,0.1378903376396427,5.674912955011505,20.000000000000004,1,2001,2950.1061913967133
110,0.1489739603624932,0.5159283628032058,0.606242745548614,0.2315703370269622,35.114174466447764,22.5896706041292,1.460958959449299,0.861333816523857,110,-3.614165344317799,100.0,,,54.27232082094997,32.241199450567365,422.026057112962,36673,0.0115078138443258,0.0030931088148917,0.2777803269200749,0.2528592226124613,0.1542824737349975,0.177470339634323,0.1345145282832516,0.0034367847243991,0.1095345300482026,0.1543966279195499,0.2607001533980427,0.1439847806569461,0.3279471232528594,6.010811624825287,20.000000000000004,1,2001,2950.1061913967133
120,0.1467285473091203,0.5172896281775732,0.606242745548614,0.2280799884031554,37.41242609359836,24.068183142487264,1.467293517089253,0.8899204958980388,120,-7.099424896832604,110.0,,,56.63211559318006,52.91791682783514,471.9965484030545,41570,0.0113542590426522,0.1666425460522642,0.2124283607770749,0.0286875673946334,0.5835771215753924,0.0069979787401123,0.0016664254605226,0.1075488808421513,0.1309302843042747,0.1941431963307123,0.3850499852237168,0.0010754888084215,0.1812521644907231,6.926526478535595,20.000000000000004,1,2001,2950.1061913967133
130,0.1464404821414024,0.5174642655957474,0.606242745548614,0.2276322098262024,39.690987084745146,25.53402828973988,1.428798551535443,0.9063170101593508,130,-7.099424896832604,120.0,,,60.91664866916835,29.51276977453381,499.7576738931239,44167,0.0113151826905409,0.1773765023057019,0.321820979639155,0.0126163383471752,0.4770458260887844,0.0093665885961265,0.001773765023057,0.1378354921394797,0.1901031229144415,0.3289591607850836,0.2217850106763627,0.0013783549213947,0.1199388585632377,9.69848520876239,20.000000000000004,1,2001,2950.1061913967133
140,0.1330489332437926,0.5255827949665829,0.606242745548614,0.2068159176098528,41.86322772192542,26.93147536666585,1.340191642671299,0.8592684877300043,140,-7.099424896832604,130.0,,,65.97298691887408,78.8613449987024,574.0571530368179,49650,0.0115620776039641,0.0030931869901687,0.2780678265794855,0.2530832079649452,0.1562638650623522,0.1766140985359467,0.1328778148671016,0.0030709764428825,0.2387994918769948,0.1712341696475622,0.2791172002378492,0.0486139142996791,0.2591642474950321,8.151257016507737,20.00000000000001,1,2001,2950.1061913967133
150,0.1330489332437926,0.5255827949665829,0.606242745548614,0.2068159176098528,43.931386898023945,28.261964699103785,1.340191642671299,0.8592684877300043,150,-7.099424896832604,140.0,,,69.28543614596128,103.58865576144308,673.9406602010131,55435,0.012157313253378,0.1938237400748956,0.2783826081598446,0.0239135346202527,0.4504906399779179,0.0473485417736209,0.0060409353934681,0.1256973785255422,0.1636925604294866,0.3427969044584043,0.163770321221213,0.0012569737852554,0.2027858615800983,8.928041939542886,20.000000000000004,1,2001,2950.1061913967133
160,0.1322839894397755,0.5260465365985206,0.606242745548614,0.2056268621932423,45.99360079703942,29.588629312521626,1.3390270086369376,0.8424929571634463,160,-7.099424896832604,150.0,,,74.0720365922898,55.64878311287612,726.6096209026873,60556,0.0119989698940268,0.0030542800615476,0.2424264705569523,0.1675759147018864,0.279173807198607,0.0512711841465808,0.2564983433344257,0.0030420737125782,0.2387241270474643,0.1697470577027906,0.2800665396303086,0.0511418150031042,0.2572783869037539,5.12995800541212,20.000000000000004,1,2001,2950.1061913967133
170,0.1322701696367631,0.5260549147538418,0.606242745548614,0.205605380207844,48.049762009044855,30.911400107904317,1.3272159973049062,0.8560633242431048,170,-7.099424896832604,160.0,,,79.91799015272409,40.341232718899846,764.325596138835,64125,0.011919307542126,0.258155125201702,0.2315762347931129,0.0073339706116437,0.4855803736695088,0.0147727444720155,0.002581551252017,0.1430891145757218,0.1930031077610136,0.3045150014245008,0.2564605367447677,0.0014308911457572,0.1015013483482387,8.320798401225648,20.000000000000004,1,2001,2950.1061913967133
180,0.1311024441091176,0.5267628398837688,0.606242745548614,0.2037902267855018,50.09674004401158,32.22826317663372,1.3148968072176423,0.8533790705567235,180,-7.099424896832604,170.0,,,86.53207193501294,57.86259351763874,819.0983585594222,69165,0.011842671272456,0.0034589827764353,0.1040508722109255,0.1568301111636485,0.2649126152920983,0.1448342321065735,0.3259131864503187,0.0031008417548754,0.242564411629085,0.1658946737003865,0.2785575463579309,0.0513360433029843,0.2585464832547377,8.006987768903524,20.000000000000004,1,2001,2950.1061913967133
190,0.0597271382034187,0.5700336013004119,0.606242745548614,0.0928419536526185,51.57990094620219,33.1824110881964,1.478608231346863,1.0432558369052976,190,-10.560697452620465,180.0,,,91.57900813221931,66.83209513500333,882.6744650024921,74387,0.0118659774557717,0.0034552718853798,0.1026986161187808,0.1581944191016875,0.2642341119627939,0.1466768973559629,0.324740683575395,0.0030721273855839,0.238006871468107,0.1675730473933072,0.278564737593747,0.0506738330917225,0.2621093830675323,9.488961746459632,20.000000000000004,1,2001,2950.1061913967133
200,0.0337530827904364,0.5857801839670101,0.606242745548614,0.0524669730096548,52.30644557951356,33.64981219316567,1.1213295818756983,1.0279438474934783,200,-10.036695722912969,190.0,,,96.72356376703829,110.77021031547338,989.1499742642044,80075,0.0123527939339894,0.0034575080014013,0.1035537740076226,0.1580182290396921,0.2635165681838469,0.1470204324818008,0.3244334882856362,0.0030381979823953,0.238798449318615,0.1711878852380143,0.2835592665701422,0.0488960426913748,0.2545201581994582,9.963264230814731,19.999999999999982,1,2001,2950.1061913967133
210,0.0335819383478943,0.5858839390437423,0.606242745548614,0.0522009400993172,52.829785145058416,33.98648729885733,1.0472948393981367,1.0200170608229298,210,-10.036695722912969,200.0,,,105.95566471852362,77.73030928056687,1063.3991203512996,85245,0.0124746216241574,0.0034415070480493,0.1025608971717992,0.1605804814406126,0.2640740177721326,0.1460427368252128,0.3233003597421933,0.0030717745717978,0.2378308109450015,0.1674345204439257,0.2814936646379375,0.0557280661274363,0.2544411632739008,9.392152203421304,20.000000000000004,1,2001,2950.1061913967133
220,0.0334283661617768,0.585977041067494,0.606242745548614,0.0519622221192711,53.35060095615136,34.32153882140568,1.036682544481149,1.0310638467472533,220,-10.036695722912969,210.0,,,107.31205210462213,38.110661902464926,1099.721277602017,87845,0.0125188830053163,0.0034536553657381,0.101474908481178,0.1594037052250054,0.2646853737320035,0.1433803741343765,0.3276019830616984,0.0030778130894166,0.2368547365339966,0.1676476782624218,0.2831301723048359,0.0510972632133632,0.2581923365959655,9.56317982364277,20.000000000000004,1,2001,2950.1061913967133
230,0.032939715202997,0.5862732821663597,0.606242745548614,0.0512026459696014,53.86642529659572,34.653379228229554,1.0902803814935529,1.0194658517531925,230,-10.036695722912969,220.0,,,114.2893451275304,78.80772431567311,1175.304600755684,93248,0.0126040730177128,0.0034332921143998,0.1020345068173912,0.1604116164887443,0.2652242542841825,0.1418631214373579,0.3270332088579242,0.0030828439831456,0.2379149968872148,0.1725796610829879,0.2787843567142634,0.0485607182423389,0.2590774230900491,9.273273659753375,20.000000000000004,1,2001,2950.1061913967133
240,0.0270449375568143,0.5898469483509801,0.606242745548614,0.0420395973206698,54.33263651304708,34.95330249202861,1.0001593127000512,0.9766150279400162,240,-10.036695722912969,230.0,,,120.79436279740185,92.9532371032983,1264.92973804567,98794,0.0128037101245588,0.1884274090449472,0.3154518353958962,0.0141601139782856,0.421418057937328,0.0562920859945799,0.004250497648963,0.1143127231509312,0.2439036986073234,0.2538061633710705,0.2156238029460652,0.0011431272315093,0.1712104846931001,9.825243573765748,20.000000000000004,1,2001,2950.1061913967133
250,0.0270292685348013,0.5898564475819053,0.606242745548614,0.0420152408445475,54.75291070387316,35.22367352248669,0.990497496175728,1.0190678862527194,250,-10.036695722912969,240.0,,,128.3725687917322,42.20625695213676,1304.8594022477046,102452,0.012736299947758,0.0034359734364574,0.1030713089985851,0.161127792929433,0.2597175820991259,0.1456136326923469,0.3270337098440515,0.0030975647212005,0.2381179744933751,0.1722653817620169,0.2812250503139347,0.0491355524452724,0.2561584762642002,8.581261093358242,19.999999999999996,1,2001,2950.1061913967133
30,0.7474906548594205,0.1530819586747075,0.606242745548614,1.0,0.0,0.0,7.755161575419719,1.013891825256822,30,-10.92292019885556,,,,,,0.0,0,,,,,,,,,,,,,,,,2,2002,2730.5194585323334
40,0.5014487843141897,0.3022430577939649,0.606242745548614,0.67084288084979,8.35421440424895,6.244697195868051,7.938155651177985,1.343324610564542,40,-10.92292019885556,30.0,,,25.0990997646004,49.44477921910584,46.551050552167,4170,0.0111633214753398,0.2200896941171092,0.7460724136629122,0.0086691516936766,0.0202586923756011,0.0027091512095296,0.002200896941171,0.1268102870069183,0.2113266249678986,0.1822004151030755,0.3181544409678211,0.0806344404819767,0.0808737914723095,19.999999999999996,20.000000000000004,2,2002,2730.5194585323334
50,0.4840576512662606,0.3127863060411426,0.606242745548614,0.6475768601512439,14.94631310925412,11.172229373770303,3.7030186716922855,1.0362757259989166,50,-10.92292019885556,40.0,,,28.403652644716203,27.564677049405876,71.95749737415463,7286,0.0098761319481409,0.0066506517502921,0.2800577807558684,0.0725922448944053,0.2666568811527084,0.2301185156366217,0.1439239258101039,0.0067876365916086,0.2841835108241933,0.0671199979707947,0.2790240148551518,0.2301158421948023,0.132768997563449,20.000000000000025,19.999999999999982,2,2002,2730.5194585323334
60,0.2713372060087967,0.4417465328083512,0.606242745548614,0.3629974558810059,19.999184689415365,14.94920366014559,3.454389317816537,1.230212369121534,60,-3.740281546319732,50.0,,,32.12723446637392,83.59807347413152,150.9876568391919,12556,0.0120251399202924,0.0068117611138907,0.2823249872580152,0.0648437973626745,0.280733091337671,0.2340316325584055,0.131254730369343,0.0067142301364191,0.2774975655418225,0.0691068271343579,0.2769121439487159,0.2345285048412901,0.1352407283973941,20.000000000000004,20.000000000000004,2,2002,2730.5194585323334
70,0.2713372060087967,0.4417465328083512,0.606242745548614,0.3629974558810059,23.629159248225424,17.66257572023356,3.454389317816537,1.230212369121534,70,-3.740281546319732,60.0,,,36.19348321296275,49.68679187819362,197.74453634675592,17705,0.0111688526600822,0.1877631815161323,0.4954299540771963,0.0018776318151613,0.3111739689611876,0.0018776318151613,0.0018776318151613,0.1770140639667139,0.2331738574737843,0.2126361421334194,0.3220696304422075,0.0017701406396671,0.0533361653442077,20.000000000000004,20.00000000000001,2,2002,2730.5194585323334
80,0.2655131083944039,0.4452773497364438,0.606242745548614,0.3552059235367144,27.220176145314024,20.34682729224956,2.832811856497053,1.1801790931512806,80,-7.331506754696642,70.0,,,39.02830836549401,34.62043588235974,230.2687623985112,21159,0.0108827809631131,0.1659320839785482,0.5638302298538744,0.0016593208397854,0.2608542025439988,0.0016593208397854,0.0060648419440076,0.1660686845078917,0.5338767750897753,0.2638328181106285,0.0016606868450789,0.0016606868450789,0.0329003486015466,20.000000000000004,20.000000000000004,2,2002,2730.5194585323334
90,0.2494801566320233,0.4549972104321179,0.606242745548614,0.3337568904843936,30.664990215419564,22.92179361738169,2.609525791048814,1.1167887465055937,90,-7.331506754696642,80.0,,,42.86621060967445,59.30074471142143,286.54215824604034,26514,0.0108072021666304,0.2156365571930394,0.7160608019607488,0.0021563655719303,0.0021563655719303,0.0021563655719303,0.0618335441304207,0.1416125101613261,0.4387680717653745,0.3426100579682093,0.0015197172525006,0.0014161251016132,0.0740735177509762,20.000000000000004,19.999999999999996,2,2002,2730.5194585323334
100,0.2486024763551323,0.4555292977328942,0.606242745548614,0.3325827215885216,33.99668827578414,25.412206782317472,2.0808315530939043,1.1293953201179785,100,-7.331506754696642,90.0,,,46.04580035060644,26.70975053869188,311.54669778607786,29161,0.0106836767527203,0.2384996340240425,0.6491406282761548,0.0023849963402404,0.0847345503958743,0.0023849963402404,0.0228551946234475,0.1927834214620837,0.4543746881543709,0.3418909108366483,0.0019278342146208,0.0019278342146208,0.0070953111176554,20.000000000000004,20.000000000000025,2,2002,2730.5194585323334
110,0.2458846074164221,0.4571769860603392,0.606242745548614,0.3289467310633673,37.30433553904359,27.884642201175243,1.629351911017784,1.1283426275203652,110,-7.331506754696642,100.0,,,51.46558301430196,61.31846549548209,369.4164345553145,34422,0.010731986362074,0.1741592812180403,0.5550311200592831,0.0017415928121804,0.2403792903255707,0.0122775917662748,0.0164111238186505,0.1545373065922473,0.3631188102742803,0.2265054059031261,0.1261143317764795,0.0015453730659224,0.1281787723879442,20.000000000000004,19.999999999999982,2,2002,2730.5194585323334
120,0.2402224327064735,0.4606096384022743,0.606242745548614,0.3213718206974131,40.55592829784749,30.31517740178972,1.5353098013337567,1.1154469834666854,120,-7.331506754696642,110.0,,,53.97611448634416,69.51865294016898,435.7891597719863,39532,0.0110237063586964,0.1667960010057164,0.5256331228277653,0.0016679600100571,0.2811268028009161,0.0016679600100571,0.0231081533454878,0.1329731659286644,0.3918124890247672,0.2519813335913783,0.1119338958166604,0.0013297316592866,0.1099693839792429,20.000000000000004,19.999999999999996,2,2002,2730.5194585323334
130,0.2391804267688648,0.4612413469427682,0.606242745548614,0.3199778153933538,43.76267647830132,32.71219169916641,1.412609634893518,1.0576709068427872,130,-7.331506754696642,120.0,,,59.00104243680835,14.396779558621349,449.26245876960456,40672,0.0110459888564517,0.1749898064767012,0.5460749015840165,0.001749898064767,0.1759651820912857,0.001749898064767,0.0994703137184625,0.1639710375936147,0.3372250527779998,0.2527385761300044,0.1051353551958571,0.0016397103759361,0.1392902679265878,20.000000000000004,20.00000000000001,2,2002,2730.5194585323334
140,0.2391804267688648,0.4612413469427682,0.606242745548614,0.3199778153933538,46.96245463223486,35.10399596685506,1.412609634893518,1.0576709068427872,140,-7.331506754696642,130.0,,,64.61697953939438,53.75475810002536,500.2764886515215,45251,0.0110555896809246,0.0034058378789685,0.103366206646932,0.1642565225095906,0.2624285938024999,0.1415504420761592,0.3249923970858495,0.003071924848201,0.2345704937587711,0.1682272108146464,0.2859192605297539,0.0521793289927957,0.2560317810558317,20.00000000000001,20.000000000000004,2,2002,2730.5194585323334
150,0.2391780758892528,0.4612427721464786,0.606242745548614,0.3199746703645876,50.16221706102456,37.49578848014565,1.398581301402405,1.064491869571579,150,-7.331506754696642,140.0,,,71.58910230919719,35.11871049925685,533.3859936343506,48678,0.010957434439261,0.2229631540650823,0.750549790342685,0.0022296315406508,0.0022296315406508,0.0035956464309075,0.0184321460800236,0.2545012949804739,0.4369699992756721,0.2954351735781111,0.0025450129498047,0.0025450129498047,0.0080035062661334,18.99324962283961,19.999999999999996,2,2002,2730.5194585323334
160,0.2389180349050505,0.4614004201066966,0.606242745548614,0.3196267851000539,53.36022433834777,39.88626903411716,1.3201861836341346,1.0789863946808094,160,-7.331506754696642,150.0,,,72.16972554847598,31.36356211267412,562.8260149406269,51700,0.0108863832677103,0.0034717043362298,0.1044569377541038,0.1617983881149917,0.2651404660969244,0.1445698651539633,0.3205626385437867,0.0030885888989295,0.2449233752432887,0.1690068153831326,0.282757771784182,0.0489523242922821,0.2512711243981848,20.000000000000025,20.000000000000004,2,2002,2730.5194585323334
170,0.2389137198182206,0.4614030360967836,0.606242745548614,0.3196210123364723,56.5564633255304,42.27542780773352,1.305210705101066,1.072366417333224,170,-7.331506754696642,160.0,,,79.15476486552507,30.235043187625703,591.4306260282174,54340,0.0108838907991942,0.2416828372853394,0.557180890793093,0.0024721077339064,0.1907665052941248,0.0045009064329548,0.0033967524605815,0.2358636090529653,0.4389724533063714,0.3161393330057749,0.0023586360905296,0.0023586360905296,0.0043073324538288,20.000000000000004,20.00000000000001,2,2002,2730.5194585323334
180,0.2388465059529218,0.4614437840150213,0.606242745548614,0.3195310929978668,59.7522238522021,44.66422893658923,1.2881637570718707,1.0715720110033309,180,-7.331506754696642,170.0,,,85.83551100920886,47.20000568963587,635.8833768572658,59064,0.0107660059741511,0.1737442671519388,0.4638560188375231,0.0017374426715193,0.3419885177738757,0.0017674509332077,0.0169063026319352,0.1350173217402817,0.3464082869342604,0.2274763945406845,0.2289394041610619,0.0013501732174028,0.0608084194063085,20.000000000000004,19.999999999999996,2,2002,2730.5194585323334
190,0.238774171706437,0.4614876361272074,0.606242745548614,0.3194343235653467,62.94705093501817,47.05233232488602,1.2875626736015895,1.0776731909560016,190,-7.331506754696642,180.0,,,89.5464881779626,32.84852725546807,667.0541748497635,61759,0.0108009225351732,0.192349662269074,0.4934647153315873,0.0019234966226907,0.2932546955046466,0.0019234966226907,0.0170839336493107,0.211834392857889,0.2250883429344713,0.3676886968684169,0.1911518794820649,0.0021183439285788,0.0021183439285788,20.000000000000004,20.000000000000004,2,2002,2730.5194585323334
200,0.1740356904446931,0.5007348707499746,0.606242745548614,0.2328265769120869,65.70835543740533,49.11638163564167,1.122158927683267,1.0606803038486758,200,-7.331506754696642,190.0,,,94.27709066402169,68.47941381670535,732.4876860426739,67078,0.0109199392653727,0.2055790276773384,0.4315963619979964,0.0020557902767733,0.3426637412108129,0.0020557902767733,0.0160492885603055,0.1583785872678406,0.2176018195502156,0.3691302224861221,0.2444878989121817,0.0015837858726784,0.0088176859109615,19.999999999999996,20.000000000000004,2,2002,2730.5194585323334
210,0.1740356904446931,0.5007348707499746,0.606242745548614,0.2328265769120869,68.0366212065262,50.85673854008861,1.122158927683267,1.0606803038486758,210,-7.331506754696642,200.0,,,98.95440386794508,41.205501665361226,771.3931357357651,70618,0.0109234633625388,0.1819259718047911,0.460382915554516,0.0018192597180479,0.318481609846429,0.0355709833581679,0.0018192597180479,0.1393692817388266,0.283997272842729,0.2561886496334935,0.1744344133420024,0.0013936928173882,0.1446166896255601,9.98855594148774,20.000000000000004,2,2002,2730.5194585323334
220,0.1740356904446931,0.5007348707499746,0.606242745548614,0.2328265769120869,70.36488697564708,52.59709544453554,1.122158927683267,1.1399828564319057,220,-7.331506754696642,210.0,,,109.14407891687006,110.5891987932846,878.2381876977161,76437,0.0114896998534442,0.1702111080750589,0.4103918867063368,0.0017021110807505,0.3778611267950925,0.0381316562620107,0.0017021110807505,0.1593435654262169,0.2456065680518242,0.3210320539175368,0.2695563829315972,0.0015934356542621,0.0028679940185625,9.93742751633205,19.999999999999996,2,2002,2730.5194585323334
230,0.1736984605087979,0.5009393139521928,0.606242745548614,0.2323754275449306,72.69089699793217,54.335766199303,0.8953466265791042,1.1020983432062383,230,-7.331506754696642,220.0,,,114.19611980672926,97.80602244939656,972.5310127381236,81889,0.0118762106355935,0.252971380116864,0.4052043089295501,0.0025297138011686,0.311965673095178,0.0247992102560708,0.0025297138011686,0.1919408993347914,0.2735696940199837,0.4632258937149435,0.0674246949435856,0.0019194089933479,0.0019194089933479,10.260601377787603,20.000000000000025,2,2002,2730.5194585323334
240,0.1679357501287141,0.5044329153148164,0.606242745548614,0.2246660196177269,74.97610423374546,56.04393725249056,0.7986824373457421,1.0428342090116391,240,-7.331506754696642,230.0,,,117.84400304686278,104.44571927189828,1072.6907791104168,87357,0.01227939122349,0.2435811943080055,0.3507158593912953,0.00243581194308,0.3813071539379344,0.0195241684766047,0.00243581194308,0.169792004182827,0.2104856635208795,0.4091779909843669,0.2005300017662285,0.0016979200418282,0.0083164195038697,9.799144016940328,20.00000000000001,2,2002,2730.5194585323334
250,0.1676179978340624,0.5046255503383303,0.606242745548614,0.224240927621478,77.22063896994149,57.72170599230444,0.791033992256016,1.043188134200352,250,-7.331506754696642,240.0,,,124.34504997171462,55.05816117674112,1125.2109334198758,91574,0.0122874498593473,0.1617635309993524,0.3475722629684952,0.0016176353099935,0.3913572539978966,0.0960716814142687,0.0016176353099935,0.1693534688147444,0.3130534202797209,0.2680351831610613,0.0730422911285962,0.0016935346881474,0.1748221019277297,9.802198562884811,20.00000000000001,2,2002,2730.5194585323334
30,0.6817187242021234,0.1929557144964203,0.606242745548614,1.0,0.0,0.0,5.009611990526336,0.5251636374635515,30,-3.3682939953507423,,,,,,0.0,0,,,,,,,,,,,,,,,,3,2003,3208.4190425872803
40,0.4453340612102275,0.3362622015942111,0.606242745548614,0.6532519137294371,8.266259568647186,5.635263927061755,4.522710515896593,0.5827248321718257,40,-3.3682939953507423,30.0,,,24.961153879761696,59.829250688664615,56.70485162548721,5221,0.0108609177601009,0.2066388648314918,0.317854629775962,0.0020663886483149,0.4122023373778258,0.0032694139447138,0.0579683654216915,0.1585102414604763,0.2365193379133365,0.1865496993352093,0.2563517314002425,0.0018757485303567,0.1601932413603787,11.146381212037571,20.000000000000025,3,2003,3208.4190425872803
50,0.2537943165095255,0.4523817823032453,0.606242745548614,0.3722859700040713,13.39394898731473,9.13090581566052,4.367547783150643,0.795700979893497,50,-3.3682939953507423,40.0,,,29.773164302110672,81.07260038889945,134.20136095397174,10515,0.0127628493536825,0.2155677926160273,0.3149483717913479,0.0021556779261602,0.4088686857078653,0.0021556779261602,0.0563037940324388,0.1952894868293541,0.3880771749313827,0.2960312202849807,0.0019528948682935,0.0019528948682935,0.1166963282176955,11.251589149905756,19.999999999999996,3,2003,3208.4190425872803
60,0.2392191141473408,0.4612178930002228,0.606242745548614,0.3509058878019236,17.009908276344703,11.59597296894485,4.419423873046425,0.8510846076064109,60,-3.3682939953507423,50.0,,,30.97534351795912,72.43995442427695,203.47980764415115,15807,0.0128727657141868,0.2110881200817198,0.5087843521349809,0.0021108812008171,0.2337371455317596,0.0421686198499053,0.0021108812008171,0.1590044553738098,0.3622571303335974,0.2150662794748561,0.001590044553738,0.195553151500443,0.0665289387635553,11.719288518055029,19.99999999999996,3,2003,3208.4190425872803
70,0.2319312423454818,0.4656361124105881,0.606242745548614,0.3402154497324857,20.465514964016748,13.951724751408962,1.8376786659488653,0.9174461940522044,70,-10.505512664141092,60.0,,,37.400239285081625,22.825057443231344,224.7526348633692,18209,0.012342942218868,0.0024956546842091,0.138955786636508,0.2457168877281356,0.2164016364711922,0.2251180371279458,0.1713119973520091,0.0024908260286943,0.138470277178252,0.244320527500205,0.2161713986530286,0.224189466556909,0.1743575040829109,14.75272436069663,20.000000000000004,3,2003,3208.4190425872803
80,0.2305485035287052,0.4664743877872474,0.606242745548614,0.3381871369288511,23.857527897323436,16.264123480779897,1.6969356926341987,0.8864174925000259,80,-10.505512664141092,70.0,,,41.84551529120654,35.04782822821289,257.79292441066355,21422,0.0120340269074159,0.0025026924828244,0.1403853278007088,0.2440951181429594,0.2175211421330992,0.2236981765597223,0.1717975428806857,0.0025051513615705,0.138921087522943,0.2437274743369588,0.2183013632533174,0.2203549132787688,0.1761900102464413,13.147499532090825,20.00000000000001,3,2003,3208.4190425872803
90,0.2305485035287052,0.4664743877872474,0.606242745548614,0.3381871369288511,27.239399266611944,18.56960851606695,1.6969356926341987,0.8864174925000259,90,-10.505512664141092,80.0,,,45.04997794423252,70.17961503192782,324.8781195776537,26740,0.0121495183088127,0.0024815039703686,0.1424385482997315,0.2424980740290141,0.2177631118827111,0.2232319364944976,0.1715868253236768,0.0024782277347036,0.1409724446454513,0.2431836489844056,0.2177854373187461,0.2216801777160689,0.1739000636006243,14.365805900204156,20.000000000000004,3,2003,3208.4190425872803
100,0.2261510144259721,0.4691403336544084,0.606242745548614,0.3317365452894916,30.58901767770366,20.853106105840336,1.478898609630839,0.9198212390304672,100,-10.505512664141092,90.0,,,47.93033619504422,36.12373875733465,359.03654557745904,29931,0.0119954744438027,0.0024977327145233,0.1388859028926335,0.2468534669247195,0.2154921806996918,0.2223562513943151,0.1739144653741165,0.0024994261961229,0.1383761742024632,0.2443072537146038,0.2173208888965609,0.2251195331391953,0.1723767238510536,11.827178344625802,19.999999999999996,3,2003,3208.4190425872803
110,0.2137907428473839,0.4766336586319383,0.606242745548614,0.3136055021777528,33.81572791503988,23.05281489220712,1.1079094340073807,0.8367536085223491,110,-6.68956630607931,100.0,,,53.721848170273006,94.58675276581198,448.95228271372616,35400,0.0126822678732691,0.0024810069716347,0.1436965925553071,0.2439225927759791,0.2147874776760963,0.220901722123415,0.1742106078975676,0.0024646824943595,0.1446292472745706,0.2456455920838964,0.2138221718302694,0.2160205403319437,0.1774177659849602,15.860043485496345,20.000000000000004,3,2003,3208.4190425872803
