n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.wloa_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.f1_mass.graph_0.wloa_semantic_type,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_wloa_semantic_type_sizing,kernel_diagnostics.f0_failure_rate.graph_0.wloa_semantic_type.depth,kernel_diagnostics.f0_failure_rate.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.f1_mass.graph_0.wloa_semantic_type.depth,kernel_diagnostics.f1_mass.graph_0.wloa_semantic_type.num_levels,run,seed,runtime_sec
180,0.1412063110912386,0.5624688466541081,0.6549522358144216,0.2506951642162995,62.88597183578359,35.42109051077254,0.9381863470690084,1.1300101000212754,180,-3.475657678488232,170.0,,,14.01650111703202,27.5163980089128,1059.0189506299794,65631,0.0161359563412103,0.0098956965391865,0.6282033680381075,0.3619009354227059,0.1829754364516315,0.8151948091838522,0.0018297543645163,6.0,7.0,6.0,7.0,8,60,1598.011259317398
190,0.101810488688421,0.5882712286185814,0.6549522358144216,0.1807525243272859,65.04321027850152,36.63617450967084,0.9371347653803804,1.1011973295283697,190,-3.475657678488232,180.0,,,13.862234983127564,148.63534290902317,1203.6883430071175,71112,0.0169266557403408,0.009960608871045,0.6389859631509921,0.3510534279779628,0.1673257197834355,0.8310010230187301,0.0016732571978343,6.0,7.0,6.0,7.0,8,60,1598.011259317398
200,0.1015891684499957,0.588416182803569,0.6549522358144216,0.1803595963264931,66.84877088177042,37.65317279536292,0.8380520014106917,1.0695701588100617,200,-3.475657678488232,190.0,,,13.385212210007012,141.01772585324943,1340.7493784832768,76597,0.0175039411267187,0.0100552935652535,0.6365286691444445,0.3534160372903019,0.1650989470817589,0.8332500634474236,0.0016509894708175,6.0,7.0,6.0,7.0,8,60,1598.011259317398
30,0.5265902423377737,0.3100607792372386,0.6549522358144216,1.0,0.0,0.0,3.8749850105936936,0.8355706612272139,30,-3.402784537817733,,,,,,0.0,0,,,,,,,,,,,,9,61,1674.712679386139
40,0.5227415432750773,0.3125814932933285,0.6549522358144216,0.9926912829876788,9.963456414938394,5.246658928064255,3.788223157163028,0.9666139716309582,40,-3.402784537817733,30.0,,,9.014245019759985,43.20526530127973,40.23692534212023,3582,0.011233089151904,0.2135704807257276,0.7842938144670152,0.0021357048072572,0.2334430585131925,0.0023344305851319,0.7642225109016756,6.0,7.0,6.0,7.0,9,61,1674.712679386139
50,0.5154181016481766,0.3173779977607235,0.6549522358144216,0.9787839959965856,19.82083280985972,10.437457152680524,3.335058060688852,1.0923503336751137,50,-3.923958098098378,40.0,,,9.083929360378534,64.19097543694079,100.58723575528713,8718,0.0115378797608725,0.2908859885626852,0.6784919510952968,0.0306220603420179,0.0082071712631365,0.2935569146126465,0.6982359141242169,6.0,7.0,6.0,7.0,9,61,1674.712679386139
60,0.4362687327098247,0.3692170539101976,0.6549522358144216,0.828478573345813,28.85714565657171,15.19589132447053,2.44383802476759,1.04469195941704,60,-3.923958098098378,50.0,,,8.673693843651563,76.9467949368991,173.56554324924946,14029,0.0123719112730236,0.0156036245491058,0.2201422536437811,0.764254121807113,0.1885857710648292,0.6452598113042511,0.1661544176309196,6.0,7.0,6.0,7.0,9,61,1674.712679386139
70,0.3342474476621188,0.436036122652853,0.6549522358144216,0.6347391591956628,36.17323431927909,19.048472226330247,2.439358196679689,1.040983483257957,70,-6.905920437087658,60.0,,,8.805865718051791,150.0084836767055,319.5217089294456,20118,0.0158823794079652,0.0086248809342025,0.5147928712577772,0.4765822478080201,0.2078977109897952,0.7900233119003067,0.0020789771098979,6.0,7.0,6.0,7.0,9,61,1674.712679386139
80,0.3329081399997793,0.4369133052007456,0.6549522358144216,0.6321958008979592,42.5079091197472,22.384250164639734,2.4250682667302974,0.9760113312024764,80,-6.905920437087658,70.0,,,9.203499716240913,55.63225473323837,371.9592331480235,24020,0.0154853968837645,0.010069187782919,0.6370416411252982,0.3528891710917827,0.1712838035572489,0.8270033584071786,0.0017128380355724,6.0,7.0,6.0,7.0,9,61,1674.712679386139
90,0.2311205462812007,0.5035793172848987,0.6549522358144216,0.4389001688583356,47.86338896852867,25.20439359604464,2.497154302160856,1.0327323156124313,90,-3.6548193729064185,80.0,,,10.336589687969536,31.21805866388604,400.677430992946,26534,0.0151005287929805,0.0083271820861119,0.2345813118261635,0.7570915060877246,0.1590852545688221,0.8393238928854897,0.0015908525456882,6.0,7.0,6.0,7.0,9,61,1674.712679386139
100,0.2223070552778384,0.5093517329228812,0.6549522358144216,0.4221632635859643,52.16870613075017,27.47153160383984,1.5542119260033778,0.948734591550326,100,-3.6548193729064185,90.0,,,9.81637122714892,118.62320605805144,515.233159170486,32129,0.0160363895287897,0.0082804718686149,0.2324009025234593,0.7593186256079257,0.1632755552325067,0.8350916892151683,0.001632755552325,6.0,7.0,6.0,7.0,9,61,1674.712679386139
110,0.1341099838080883,0.5671166020742783,0.6549522358144216,0.2546761656894991,55.55290327712749,29.25361679926947,1.1887362260824403,0.985149953752156,110,-3.6548193729064185,100.0,,,9.966794084757566,106.70460718404502,617.975777710788,37395,0.0165256258245965,0.0082828791045197,0.2350300241445981,0.7566870967508821,0.1960193331355872,0.8020204735330569,0.0019601933313558,6.0,7.0,6.0,7.0,9,61,1674.712679386139
120,0.1302408896121312,0.569650673968497,0.6549522358144216,0.2473287181204358,58.06292769617716,30.57537116637057,1.032761123946785,0.9759041388162292,120,-3.6548193729064185,110.0,,,10.32371036335826,61.54764569597319,676.2073042043485,41551,0.0162741523478219,0.0082384093024468,0.2450661052422985,0.7466954854552547,0.1768211284701596,0.8214106602451389,0.0017682112847015,6.0,7.0,6.0,7.0,9,61,1674.712679386139
130,0.1288002843776939,0.5705942015877177,0.6549522358144216,0.244592994746524,60.52253626051196,31.87057703631969,1.032761123946785,0.9838550131680084,130,-3.6548193729064185,120.0,,,10.77828760119155,137.4855344858952,808.8308429168537,47208,0.0171333427155747,0.0081045597044808,0.2910985017868243,0.7007969385086948,0.1723311627657836,0.8259455256065585,0.0017233116276578,6.0,7.0,6.0,7.0,9,61,1674.712679386139
140,0.1283327448080468,0.5709004176741898,0.6549522358144216,0.2437051325492082,62.96402689699062,33.1562421822484,0.9444407578514484,0.9921990320156436,140,-3.6548193729064185,130.0,,,10.87067708093673,39.54660946084186,845.9489817516878,49817,0.0169811305729306,0.0082955438308384,0.2340896922174538,0.7576147639517077,0.1622227908098522,0.8361549812820493,0.0016222279080985,6.0,7.0,6.0,7.0,9,61,1674.712679386139
150,0.1245092396249113,0.5734046309425324,0.6549522358144216,0.2364442589596005,65.36477385453466,34.42045210441319,0.845531474642475,0.9676644272478384,150,-3.6548193729064185,140.0,,,11.380266356281936,91.05368090607226,933.0659019346348,54973,0.016973166862544,0.0082705657619887,0.2401554581669579,0.7515739760710534,0.1813001015910858,0.8168868973930034,0.0018130010159108,6.0,7.0,6.0,7.0,9,61,1674.712679386139
160,0.1240904386517871,0.5736789255762413,0.6549522358144216,0.2356489518318706,67.72523990849201,35.66345049579668,0.806282863696793,0.9629068851434897,160,-3.6548193729064185,150.0,,,11.743766427971424,45.24444669298828,975.9033605237493,57515,0.0169678059727679,0.0155754502927746,0.2152163484628408,0.7692082012443846,0.1349468953930544,0.863703635653015,0.0013494689539305,6.0,7.0,6.0,7.0,9,61,1674.712679386139
170,0.1129086578308049,0.5810024579253305,0.6549522358144216,0.2144146411250463,69.9755578732766,36.84844597820964,0.7053094108112026,1.113909661986204,170,-3.6548193729064185,160.0,,,13.106273598968984,169.41347458492965,1141.2221223427914,63269,0.0180376190921745,0.0083078540209149,0.2341791213001703,0.7575130246789148,0.1662401721975069,0.832097426080518,0.001662401721975,6.0,7.0,6.0,7.0,9,61,1674.712679386139
180,0.1122259349986859,0.5814496087706683,0.6549522358144216,0.2131181438160797,72.11322179798223,37.97411894235709,0.6628032584501392,1.064710928207396,180,-3.6548193729064185,170.0,,,12.603286882862449,98.74719055369496,1235.9391534058375,68471,0.0180505491873324,0.0156562279799359,0.212682913677282,0.771660858342782,0.1727766109269915,0.8254956229637386,0.0017277661092699,6.0,7.0,6.0,7.0,9,61,1674.712679386139
190,0.1112022511748375,0.5821200727798649,0.6549522358144216,0.2111741582623334,74.2346833083743,39.09125987322472,0.556428271811599,1.0394230188070182,190,-3.6548193729064185,180.0,,,13.194344052113593,105.97988917632028,1338.6475352621635,72572,0.0184457853616017,0.0153781197626554,0.2137572304912208,0.7708646497461238,0.1681699201418831,0.8301483806566982,0.0016816992014188,6.0,7.0,6.0,7.0,9,61,1674.712679386139
200,0.1022739417826684,0.587967688978309,0.6549522358144216,0.1942192117511099,76.26165015844151,40.158640838012246,0.5403117012653171,1.0524429107825573,200,-3.6548193729064185,190.0,,,13.51811047596857,84.50276971422136,1419.6252577877603,76957,0.0184469932272276,0.0153774094279668,0.2091546377000315,0.7754679528720017,0.1619300281055118,0.836450671613433,0.0016193002810551,6.0,7.0,6.0,7.0,9,61,1674.712679386139
30,0.5827425350797949,0.2732837095597459,0.6549522358144216,1.0,0.0,0.0,4.054997577627502,0.6098577389800142,30,-3.4142636890430804,,,,,,0.0,0,,,,,,,,,,,,10,62,1616.1400821208954
40,0.5806840825190839,0.2746318976667015,0.6549522358144216,0.9964676466247154,9.982338233123578,5.817133087994394,4.034645183208748,0.9215626836523472,40,-3.4142636890430804,30.0,,,8.553982378914952,63.23807792877778,60.30713955499232,3624,0.016641042923563,0.9683579415134632,0.0219584790714021,0.0096835794151346,0.4891262672670713,0.5059824700602582,0.0048912626726707,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
50,0.5805620939395615,0.2747117943596036,0.6549522358144216,0.9962583113313758,19.945968022904037,11.62336397028762,4.038461452672016,0.9325058422251886,50,-4.046029932593684,40.0,,,8.475921307690442,34.16255240002647,91.59442671807484,7017,0.0130532174316766,0.0086638700692034,0.5183372703599461,0.4729988595708503,0.0087690983616686,0.8087874635502806,0.1824434380880506,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
60,0.5432035533895354,0.2991798540196069,0.6549522358144216,0.93215017042673,29.58801043169456,17.242192206933105,3.177675024778742,0.9666981014123356,60,-4.046029932593684,50.0,,,8.6514936061576,75.23308694968,162.89851082814857,12293,0.0132513227713453,0.0082842680387706,0.236976289624757,0.7547394423364723,0.1439260477561809,0.8252804878330037,0.0307934644108154,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
70,0.3802360658129876,0.4059157743729258,0.6549522358144216,0.65249409975011,37.51123178257876,21.85939030294572,2.844649615808822,0.9667564819515722,70,-3.4833437942980434,60.0,,,8.967450701165944,43.49266735184938,203.3496380643919,15835,0.0128417832689859,0.1704999205703015,0.3371448918391209,0.4923551875905775,0.1825393777688107,0.8156352284535012,0.0018253937776881,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
80,0.1686690410164205,0.5444820702880426,0.6549522358144216,0.2894400714945661,42.220902638802144,24.60391583709276,2.6485639765778246,0.9761660811311704,80,-3.4833437942980434,70.0,,,9.959883520845324,59.295511823147535,259.3864433718845,19755,0.0131301667108015,0.0086183093164989,0.5163645300580073,0.4750171606254936,0.1729203276386935,0.8253504690849196,0.0017292032763869,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
90,0.1671455080707506,0.545479911597146,0.6549522358144216,0.28682565285519,45.10223126055092,26.282988582528617,2.153846174555722,1.1298192882150493,90,-3.4833437942980434,80.0,,,9.500951366964728,42.27010973310098,298.9152267081663,22994,0.0129997054322069,0.0085540519875345,0.5161293674303247,0.4753165805821407,0.1271242143666245,0.8716045434897093,0.0012712421436662,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
100,0.1412637376704791,0.5624312349876394,0.6549522358144216,0.2424119215034405,47.74841913234408,27.825034811234765,1.5218776062162762,0.9958780430663664,100,-3.4833437942980434,90.0,,,9.8713151589036,59.09157398995012,355.53803680697456,25808,0.0137762723499292,0.008550537087191,0.516399318240371,0.475050144672438,0.1545611521714052,0.8438932363068807,0.001545611521714,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
110,0.140916431393424,0.562658704010309,0.6549522358144216,0.2418159357015672,50.16955841836912,29.235935656554283,1.385194937344762,0.924375831790223,110,-3.4833437942980434,100.0,,,10.053605587687343,79.25460750237107,431.16790704149753,30368,0.0141981002055287,0.0085485756478175,0.5148351040741803,0.4766163202780021,0.1671442087972817,0.8311843491147455,0.0016714420879728,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
120,0.1387895430120983,0.564051714310986,0.6549522358144216,0.2381661448363193,52.56946882105855,30.63446552858189,0.9171423434953642,0.8521599948945983,120,-3.4833437942980434,110.0,,,10.156800255179403,79.51981174014509,506.7604834428057,35554,0.0142532621770491,0.0085028370268697,0.5174687305262217,0.4740284324469085,0.1479725501163451,0.8505477243824915,0.0014797255011634,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
130,0.123792182075887,0.5738742693874734,0.6549522358144216,0.2124303180630811,54.82245113555555,31.947374154021823,0.9388199028452888,0.966034580850056,130,-3.4833437942980434,120.0,,,10.58590102288872,104.56559093436226,607.2816125173122,40858,0.014863224154812,0.1382968650197378,0.5563977816284308,0.3053053533518313,0.1537159763052817,0.8447468639316655,0.0015371597630528,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
140,0.1214463801160929,0.5754106576258184,0.6549522358144216,0.2084048663093784,56.92662705741785,33.173566964981724,1.0066584125680516,0.9787938878971286,140,-3.4833437942980434,130.0,,,10.94225649582222,92.41912728222088,696.3849902697839,45020,0.015468347185024,0.0058832110291993,0.5362833324249977,0.4578334565458029,0.1958046828263351,0.8022372703454015,0.0019580468282633,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
150,0.1192778012136357,0.5768309732265228,0.6549522358144216,0.2046835335218889,58.99206905657419,34.37718787163037,0.9699421307231848,0.9380736328849554,150,-3.4833437942980434,140.0,,,12.885322039015591,115.77763520693406,808.0686107096262,50395,0.0160346980992087,0.0101217379953278,0.6402201010202471,0.3496581609844249,0.1660579861724929,0.8322814339657822,0.0016605798617249,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
160,0.117876702255119,0.5777486261220005,0.6549522358144216,0.2022792145059022,61.026882796713146,35.56296038897414,0.923238024143934,0.9441583301110312,160,-3.4833437942980434,150.0,,,11.696032061241567,160.40753431105986,964.3572379318066,56088,0.0171936463759058,0.0155007389109163,0.2071249640267581,0.7773742970623254,0.1668851268904128,0.8314460218406831,0.0016688512689041,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
170,0.1178468026415983,0.5777682089407259,0.6549522358144216,0.2022279060605411,63.04941839954536,36.741577913457725,0.7961863893632,0.9426385257222984,170,-3.4833437942980434,160.0,,,14.379521674942223,81.02003331901506,1041.5328930621035,61050,0.0170603258486831,0.0100423260447285,0.6372228287920456,0.3527348451632258,0.1617077106760748,0.8366752122171645,0.0016170771067607,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
180,0.1176234086345519,0.5779145213451085,0.6549522358144216,0.2018445566504697,65.06978071310041,37.91892896983848,0.8173328835506256,0.9152405399189224,180,-3.4833437942980434,170.0,,,14.24689311068505,108.67957538599148,1146.1081141093746,66336,0.0172773172049773,0.008618485072181,0.521599205051711,0.4697823098761081,0.1625144473902182,0.8358604081358796,0.0016251444739021,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
190,0.1176234086345519,0.5779145213451085,0.6549522358144216,0.2018445566504697,67.08822627960511,39.09516305618399,0.8173328835506256,0.9152405399189224,190,-3.4833437942980434,180.0,,,12.85490203415975,124.08060208288953,1266.2020506532865,71578,0.0176898216023538,0.0153799486558464,0.2101995623564165,0.774420488987737,0.1609221637384847,0.8374686146241305,0.0016092216373848,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
200,0.1161380531239883,0.5788873582577314,0.6549522358144216,0.1992956513944628,69.09392731982977,40.26397036497669,0.8335528407020689,0.8833162784792667,200,-3.4833437942980434,190.0,,,13.546897320076823,96.57796855689958,1358.7999613755385,76783,0.0176966250521018,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.1304565756741063,0.8682388585691526,0.001304565756741,6.0,7.0,6.0,7.0,10,62,1616.1400821208954
30,0.561991071202056,0.2868749272228932,0.6549522358144216,1.0,0.0,0.0,3.1633875829030504,0.8616395228548751,30,-3.4577113498759866,,,,,,0.0,0,,,,,,,,,,,,11,63,1687.0355002880096
40,0.4827069812016576,0.338802219233166,0.6549522358144216,0.8589228653921213,9.294614326960604,5.223490262018569,3.223616553116161,0.8696933892266715,40,-3.4577113498759866,30.0,,,8.928336419630796,42.117875155992806,39.93430321617052,2316,0.0172427906805572,0.6327196865522526,0.3609531165822248,0.0063271968655225,0.94565867966677,0.0448847335365622,0.0094565867966677,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
50,0.4696065078038398,0.3473824035752941,0.6549522358144216,0.8356120441547004,17.767288874694714,9.985057707046057,2.9380219504746745,0.8266755476570555,50,-3.4577113498759866,40.0,,,9.199575450271368,48.41949345683679,85.5598326344043,5527,0.0154803388157055,0.3935583441707408,0.531147726526592,0.0752939293026671,0.2027544601089352,0.7952179952899753,0.0020275446010893,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
60,0.402777954248428,0.3911519141426549,0.6549522358144216,0.7166981379026479,25.528839784981454,14.346980017307397,2.1723465537095388,0.8475474192065934,60,-7.085438766973514,50.0,,,9.176538897212597,55.01435905508697,137.43261956982315,9389,0.0146376205740572,0.0083132215687164,0.2316227903855285,0.7600639880457549,0.1795893729616018,0.8186147333087822,0.001795893729616,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
70,0.2261633430942751,0.506826048595562,0.6549522358144216,0.4024322710510844,31.12449182975012,17.49168650402091,1.644146302331431,0.9386898208309756,70,-7.085438766973514,60.0,,,9.20108404243365,103.60515812831,237.0043944781646,14862,0.0159470054150292,0.2906183620155899,0.0029061836201559,0.7064754543642542,0.1582001176983218,0.840217881124695,0.0015820011769832,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
80,0.1870406411554171,0.5324495497015183,0.6549522358144216,0.3328178164029394,34.80074226702023,19.557706425269373,1.4292396353861647,0.7704986671052755,80,-3.621860711141709,70.0,,,10.560407815035433,122.6290678717196,355.53980433149263,20538,0.01731131582099,0.0155442041570548,0.2025799434280915,0.7818758524148535,0.1176436470170891,0.88117991651274,0.0011764364701708,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
90,0.1859170937760941,0.5331854195696493,0.6549522358144216,0.3308185900150187,38.11892429911002,21.42249509992693,1.2025924539100146,0.7242096135415297,90,-3.621860711141709,80.0,,,9.510328425094484,87.30708642909303,438.8496497599408,25824,0.0169938680978911,0.0082767563155114,0.2363769784002282,0.7553462652842602,0.1297514160216205,0.8689510698181633,0.0012975141602162,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
100,0.1331164409392859,0.5677673251975779,0.6549522358144216,0.2368657577682863,40.95734603802654,23.01766277350383,1.0170946387150503,0.7345057681897317,100,-3.621860711141709,90.0,,,9.73755502095446,106.15226141316816,541.0148330316879,31135,0.0173764198821804,0.0083175694936333,0.233121945134755,0.7585604853716117,0.1246639371834572,0.8740894234447082,0.0012466393718345,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
110,0.1283441856663351,0.5708929244584742,0.6549522358144216,0.2283740654309983,43.28354515402297,24.324965906531936,1.01139076481245,0.7500400818641185,110,-3.621860711141709,100.0,,,10.186548479832709,85.34893855685368,622.3543831533752,36336,0.0171277626363214,0.0082173398329849,0.2368566142838915,0.7549260458831235,0.147100225403097,0.8514287723428721,0.0014710022540309,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
120,0.1268600622397417,0.5718649544149461,0.6549522358144216,0.2257332344593975,45.55408165347495,25.60098714606232,0.7779837357246244,0.9048597594422868,120,-3.621860711141709,110.0,,,10.510061210021377,43.95165146281943,663.8990905433893,38903,0.0170654985616376,0.0085745429413477,0.5160277522012866,0.4753977048573656,0.1585452158796352,0.8398693319615684,0.0015854521587963,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
130,0.1253674614361097,0.5728425366484633,0.6549522358144216,0.2230773189473602,47.79813442050873,26.862124764441575,0.812390811627161,0.95536621068531,130,-3.621860711141709,120.0,,,11.680268578696996,102.17835521697998,762.0997020485811,44060,0.0172968611449973,0.0153049211473984,0.213670191089868,0.7710248877627336,0.2078088677487214,0.7901130435737914,0.0020780886774872,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
140,0.123801750884157,0.5738680022751029,0.6549522358144216,0.2202913128483599,50.01497757948733,28.107970826042912,0.8047996838580679,0.9656771194889184,140,-3.621860711141709,130.0,,,11.127735818736255,106.38076216401532,864.3151574814692,49380,0.017503344622954,0.0081147618469891,0.3007005141755149,0.691184723977496,0.1945274201113776,0.8035273056875086,0.0019452742011137,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
150,0.1223679881034332,0.5748070484139655,0.6549522358144216,0.217740092990619,52.20513460868222,29.338819520980863,0.7195320090142198,0.9524930333100116,150,-3.621860711141709,140.0,,,11.717274504713714,92.1725496747531,952.4537246413528,54584,0.0174493207650841,0.0081504288519543,0.2989689680069153,0.6928806031411303,0.2080761004552538,0.7898431385401937,0.0020807610045525,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
160,0.1191883390116506,0.5768895666957338,0.6549522358144216,0.21208226450416,54.354246396156114,30.54660115655628,0.7774437207350586,0.91476469830642,160,-3.621860711141709,150.0,,,13.97046662075445,103.2552168252878,1051.6932102059943,59795,0.0175883135748138,0.1614841731051862,0.2157756182828321,0.6227402086119816,0.2063579469505239,0.7915784735799708,0.0020635794695052,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
170,0.1150078575769408,0.5796275823581777,0.6549522358144216,0.2046435672562337,56.43787555495808,31.71758213949924,0.7204491829057889,0.8922761594979439,170,-3.621860711141709,160.0,,,14.579951780848203,93.01321118278427,1141.0753440028057,64360,0.0177295733996706,0.0153645573821752,0.2101986123701628,0.7744368302476619,0.1443638996077462,0.8541924613961763,0.0014436389960774,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
180,0.1148620190650975,0.5797230996175773,0.6549522358144216,0.2043840640019714,58.48301371124911,32.86693152270943,0.6880426792704835,0.8606456366742796,180,-3.621860711141709,170.0,,,12.763814009260386,82.45787871629,1220.1581464018673,68595,0.0177878583920383,0.0153498920160084,0.1966282866229116,0.7880218213610798,0.208539461622155,0.7893751437616234,0.0020853946162215,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
190,0.1147262657758831,0.5798120115378674,0.6549522358144216,0.2041425062688137,60.52564656260304,34.01487294691433,0.664377462948652,0.9348816575754992,190,-3.621860711141709,180.0,,,13.54491551918909,118.91826564073564,1335.817995815538,72765,0.0183579742433249,0.0155930102693743,0.2066699054287625,0.7777370843018631,0.1389815858275908,0.8596285983141333,0.0013898158582759,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
200,0.106746024779818,0.5850386882205781,0.6549522358144216,0.1899425635917959,62.496071911906085,35.12223439969284,0.6438267167012288,0.9330059629873166,200,-3.621860711141709,190.0,,,13.918397922068834,88.34203555714339,1420.0981162204407,77829,0.0182463878017248,0.015286162423439,0.2072200280741029,0.777493809502458,0.1640373969747222,0.8343222290555306,0.0016403739697472,6.0,7.0,6.0,7.0,11,63,1687.0355002880096
30,0.6273800924650239,0.2440482415489956,0.6549522358144216,1.0,0.0,0.0,3.1168295339694443,0.5689123847116143,30,-3.4323029001533003,,,,,,0.0,0,,,,,,,,,,,,12,64,1869.611935377121
40,0.6171727818133309,0.2507335424819743,0.6549522358144216,0.9837302605321956,9.918651302660978,6.222764371391774,2.988742293569978,0.8593138834090628,40,-3.4323029001533003,30.0,,,8.826506879646331,34.815966568887234,32.42728591803461,2568,0.0126274477873966,0.0057716994859444,0.5457556399542355,0.44847266055982,0.2203065496650956,0.7774903848382535,0.0022030654966509,6.0,7.0,6.0,7.0,12,64,1869.611935377121
50,0.3392379750824152,0.4327675655610367,0.6549522358144216,0.5407216122359311,17.54091066650161,11.004818155870504,2.063963921059518,0.6426748296106661,50,-3.4115349712528378,40.0,,,9.511322760023177,64.48465945292264,93.04405584745108,7735,0.0120289664961152,0.663404735909299,0.1773006401321475,0.1592946239585534,0.1577636561767465,0.8406587072614861,0.0015776365617674,6.0,7.0,6.0,7.0,12,64,1869.611935377121
60,0.2090464134604637,0.5180368199295049,0.6549522358144216,0.3332053662064803,21.910545558713665,13.7462400985849,1.949932363473472,0.8099282987397323,60,-3.4115349712528378,50.0,,,8.738555386196822,79.71596394013613,168.8607663931325,12830,0.0131614003424109,0.0156245171536698,0.1956040925687713,0.7887713902775588,0.176483621281609,0.8217515425055749,0.001764836212816,6.0,7.0,6.0,7.0,12,64,1869.611935377121
70,0.2040741590623049,0.5212934090646171,0.6549522358144216,0.3252799403635556,25.202972091563844,15.811842961198742,1.8037337064407613,1.0112701354604126,70,-3.4115349712528378,60.0,,,8.861534062307328,74.56120470585302,239.55608734302223,17880,0.0133979914621377,0.185216466082879,0.2191437164064016,0.5956398175107193,0.1579982484629116,0.8404217690524594,0.0015799824846291,6.0,7.0,6.0,7.0,12,64,1869.611935377121
80,0.2033214059745093,0.5217864263824851,0.6549522358144216,0.3240801045752728,28.449772316257985,17.848820786382813,1.4797064731910057,1.0741017103555794,80,-11.326853861652136,70.0,,,9.044122394174336,53.784441655967385,290.11184727726504,21950,0.0132169406504448,0.0082850298741828,0.2318587288841588,0.7598562412416583,0.1474286741548248,0.8510970391036269,0.0014742867415482,6.0,7.0,6.0,7.0,12,64,1869.611935377121
90,0.2014208469090546,0.5230312017917019,0.6549522358144216,0.3210507463149761,31.675426570709227,19.872532050800636,1.591583472989379,0.8838897847523373,90,-11.326853861652136,80.0,,,9.512298344168812,132.00163054605946,417.6363830757328,27711,0.0150711408132414,0.0058212668288047,0.5570806890932427,0.4370980440779524,0.1425953774987471,0.8559786687262654,0.0014259537749874,6.0,7.0,6.0,7.0,12,64,1869.611935377121
100,0.1996890457827073,0.524165448811389,0.6549522358144216,0.3182903764097996,34.872132184333104,21.87808151425944,1.354531076984656,1.0153297445284624,100,-11.326853861652136,90.0,,,9.748756650369614,93.72600301681086,507.44816158665344,33121,0.0153210398715815,0.0153477309969116,0.2122428001897449,0.7724094688133435,0.1807430211376536,0.81744954865097,0.0018074302113765,6.0,7.0,6.0,7.0,12,64,1869.611935377121
110,0.1730376861039218,0.541620816420504,0.6549522358144216,0.2758099725862254,37.84263392931323,23.741715173692587,1.2925513522510397,1.0335167064863,110,-11.326853861652136,100.0,,,11.521552760154009,158.1593556799926,661.4903813921846,39002,0.0169604220653347,0.0156894989582932,0.2176587043159739,0.7666517967257328,0.1721032619495859,0.8261757054309183,0.0017210326194958,6.0,7.0,6.0,7.0,12,64,1869.611935377121
120,0.1442319072331301,0.5604872256963048,0.6549522358144216,0.2298955752109251,40.37116166829898,25.328063140377846,1.1290305334532218,1.035334145079852,120,-11.326853861652136,110.0,,,10.299795143306255,115.88560981163756,773.3494281549938,44399,0.0174181722145767,0.0153868069075839,0.223689689047362,0.760923504045054,0.1596207708170059,0.838783021474824,0.00159620770817,6.0,7.0,6.0,7.0,12,64,1869.611935377121
