problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc_edge_failures,Hierarchical,10,6,175,train,f0,2.369854096779255e-13,1.2006038420957717e-13,1.4115946506925478e-13,1.0,175
mdgnc_edge_failures,Hierarchical,10,6,175,train,f1,1.540143368996845e-12,1.249197229767933e-13,9.806910838960903e-13,1.0,175
mdgnc_edge_failures,Hierarchical,10,6,175,test,f0,0.2820409101593396,0.149757542115206,0.1673828804966203,0.9775726785796124,4500
mdgnc_edge_failures,Hierarchical,10,6,175,test,f1,5.796441062439191,0.4622172352904738,4.540342730524723,0.7863552274004308,4500
mdgnc_edge_failures,Hierarchical,10,6,200,train,f0,2.878005653421658e-13,1.4566202336487788e-13,1.9443335830260369e-13,1.0,200
mdgnc_edge_failures,Hierarchical,10,6,200,train,f1,9.535836925589873e-13,7.61407972065518e-14,6.731326607223309e-13,1.0,200
mdgnc_edge_failures,Hierarchical,10,6,200,test,f0,0.294553008366015,0.156401192049101,0.1653844606187024,0.9755386671256202,4500
mdgnc_edge_failures,Hierarchical,10,6,200,test,f1,2.940546364434116,0.2344837454864486,2.0101010276548616,0.9450173731026464,4500
mdgnc_edge_failures,Hierarchical,10,6,225,train,f0,2.577887792686842e-13,1.3282901092973532e-13,1.3468140183350544e-13,1.0,225
mdgnc_edge_failures,Hierarchical,10,6,225,train,f1,1.2455425965444663e-11,1.0089734478639285e-12,8.614414860454013e-12,1.0,225
mdgnc_edge_failures,Hierarchical,10,6,225,test,f0,0.3231087892422373,0.1715636858688361,0.1769725263129269,0.9705659016910994,4500
mdgnc_edge_failures,Hierarchical,10,6,225,test,f1,3.0644067440659946,0.2443605650070432,1.9161610364309491,0.9402879142694386,4500
mdgnc_edge_failures,Hierarchical,10,6,250,train,f0,4.835318951728992e-13,2.4971357694243374e-13,2.5706725637064666e-13,1.0,250
mdgnc_edge_failures,Hierarchical,10,6,250,train,f1,6.302808670191226e-12,4.900478048742671e-13,4.302464162719844e-12,1.0,250
mdgnc_edge_failures,Hierarchical,10,6,250,test,f0,0.2860539533394579,0.1518883800944097,0.1709269094617877,0.976929919992296,4500
mdgnc_edge_failures,Hierarchical,10,6,250,test,f1,2.036008881669314,0.1623545182595242,1.450790535707969,0.9736410104007178,4500
mdgnc_edge_failures,Hierarchical,10,6,275,train,f0,6.812280701312912e-13,3.50225815708228e-13,3.7424770353440683e-13,1.0,275
mdgnc_edge_failures,Hierarchical,10,6,275,train,f1,2.465052683765093e-12,1.9576770224772485e-13,1.708041385096625e-12,1.0,275
mdgnc_edge_failures,Hierarchical,10,6,275,test,f0,0.2842926880332785,0.1509531868165367,0.1709503124458238,0.9772131353899318,4500
mdgnc_edge_failures,Hierarchical,10,6,275,test,f1,1.8888838551196023,0.1506225395709962,1.3820559710308058,0.9773128505731836,4500
mdgnc_edge_failures,Hierarchical,10,6,300,train,f0,2.66853813442846e-13,1.3851953599246902e-13,1.669568187404972e-13,1.0,300
mdgnc_edge_failures,Hierarchical,10,6,300,train,f1,2.773810548868416e-12,2.2232821694415802e-13,1.942292252958093e-12,1.0,300
